Program,cpu-cycles_mean,cpu-cycles_std_dev,cpu-cycles_ic_low,cpu-cycles_ic_high,instructions_mean,instructions_std_dev,instructions_ic_low,instructions_ic_high,cache-references_mean,cache-references_std_dev,cache-references_ic_low,cache-references_ic_high,cache-misses_mean,cache-misses_std_dev,cache-misses_ic_low,cache-misses_ic_high
array10_2,325378.0,59170.377903699984,302905.7052497052,347850.2947502948,128593.56666666667,0.9195409482755812,128593.2174345685,128593.91589876483,12026.3,1475.3669859846173,11465.970947718804,12586.629052281194,5737.233333333334,443.0059956955687,5568.984258980267,5905.4824076864
array10_3,6098236.5,391162.3937493438,5949677.087013448,6246795.912986552,12577444.133333333,1.2310790208412923,12577443.665782312,12577444.600884354,15446.3,2844.3189360548154,14366.05722043053,16526.54277956947,6054.233333333334,532.4255618289649,5852.023636828021,6256.443029838646
array10_4,393824.43333333335,119672.80252607756,348373.9463288947,439274.920337772,250720.66666666666,0.9428090415820635,250720.30859758842,250721.0247357449,11990.366666666667,1185.029661607206,11540.30471359244,12440.428619740893,5851.266666666666,489.23272807757075,5665.461159648559,6037.072173684774
array10_5,6105775.766666667,109689.83840802616,6064116.705711721,6147434.827621612,13158683.9,4.825971404805463,13158682.067146203,13158685.732853798,13639.8,1679.7174246481657,13001.860774306135,14277.739225693864,5544.633333333333,762.873710969836,5254.901824130087,5834.364842536579
array10_6,1751627.0666666667,109612.973398813,1709997.1982435968,1793256.9350897365,3663655.466666667,0.8844332774281066,3663655.1307680975,3663655.802565236,11961.566666666668,1161.4052030000362,11520.477037514396,12402.656295818939,5656.766666666666,467.48651911638643,5479.220143869897,5834.313189463436
array10_7,5845604.566666666,107849.65440206823,5804644.388477757,5886564.744855576,12577444.333333334,1.2202003478482086,12577443.869913919,12577444.796752749,13072.566666666668,1182.3441316112478,12623.524649982372,13521.608683350963,5741.133333333333,612.1067299816993,5508.661557047319,5973.605109619348
array10_8,308351.63333333336,44773.627538603076,291347.074790122,325356.19187654473,128593.6,1.1430952132988166,128593.16586431471,128594.0341356853,11676.733333333334,683.7538023457143,11417.050743373284,11936.415923293383,5582.833333333333,498.0625183872223,5393.6743636967385,5771.992302969928
array10_9,5665780.6,174108.10219163646,5599656.151762865,5731905.048237135,12123087.933333334,1.062491830033949,12123087.529809976,12123088.336856691,13264.4,2056.5289624348434,12483.351667309464,14045.448332690536,5667.966666666666,616.7810785756068,5433.719621350955,5902.213711982377
array10_10,5711607.033333333,166152.34701251003,5648504.098253297,5774709.96841337,12123088.033333333,1.079608982713443,12123087.623309059,12123088.443357607,13502.3,1627.722030937715,12884.108084607593,14120.491915392406,5829.833333333333,582.8445809609588,5608.475017213001,6051.191649453665
array10_11,311473.23333333334,31326.774061690776,299575.65002845833,323370.81663820834,129241.53333333334,0.8055363982396381,129241.22739897878,129241.8392676879,11929.666666666666,927.6976638730721,11577.336732664133,12281.9966006692,5718.133333333333,598.8091923884342,5490.711823664431,5945.554843002235
array10_12,5722995.8,234916.82610665984,5633776.83021981,5812214.76978019,12123088.4,1.28062484748657,12123087.913631989,12123088.886368012,13345.266666666666,1451.9007296950053,12793.849854710932,13896.6834786224,5814.166666666667,554.7305702370796,5603.4857597159735,6024.8475736173605
array10_13,355480.1666666667,43768.41307920841,338857.378131001,372102.95520233235,203409.76666666666,1.085766498326822,203409.35430383167,203410.17902950165,11273.166666666666,1206.3159642297517,10815.020397020111,11731.312936313221,5334.4,797.4600763256637,5031.532948585371,5637.267051414628
array10_14,6197286.7,547356.4182135287,5989406.419370748,6405166.980629252,12577444.533333333,1.3840359661351127,12577444.007690853,12577445.058975814,15018.566666666668,2871.3425046289567,13928.060616526385,16109.07271680695,5768.0,967.843237995355,5400.423194056509,6135.576805943491
array10_15,5987834.333333333,74267.74555814179,5959628.215208843,6016040.451457823,12840671.966666667,1.1396880664852505,12840671.53382498,12840672.399508353,12800.433333333332,1090.5592657999941,12386.250255043577,13214.616411623088,5409.3,242.31675550815712,5317.270613918051,5501.329386081949
array10_16,2743629.6666666665,214926.79816103802,2662002.7018047445,2825256.6315285885,5403923.9,1.0115993936995678,5403923.515805061,5403924.28419494,12570.0,1685.8284610244307,11929.73986618382,13210.26013381618,5864.133333333333,599.836018332418,5636.321845839581,6091.944820827085
array10_17,2700040.7333333334,120598.5664911855,2654238.650793592,2745842.815873075,5403923.733333333,1.0934146311237816,5403923.3180658175,5403924.148600849,12284.866666666667,1766.757741048714,11613.870433148795,12955.862900184538,5651.5,646.1525490676846,5406.0979753596375,5896.9020246403625
array10_18,985265.9333333333,110891.11364094459,943150.6405261208,1027381.2261405459,1594671.9666666666,5.12174015567192,1594670.02148297,1594673.911850363,12634.866666666667,1265.2490330190162,12154.33822980585,13115.395103527484,6381.5,597.0280144180841,6154.754963217879,6608.245036782121
array10_19,661251949.0,8816076.425498873,657903694.7722279,664600203.2277721,1449339882.9333334,2.5551690528982407,1449339881.9629068,1449339883.90376,323091.6,89223.46935367772,289205.45336725446,356977.7466327455,19200.8,8160.567371614959,16101.501300183809,22300.09869981619
array10_20,608599081.7333333,12116929.978506988,603997197.6218468,613200965.8448199,1350332819.1666667,1.5073892072793371,1350332818.594176,1350332819.7391574,149991.5,40686.03398608258,134539.36701812517,165443.63298187483,13710.1,5282.705861898174,11703.783200724283,15716.416799275717
sortedlist5_1,899983.0,79392.27049782618,869830.6405469987,930135.3594530013,1380280.6666666667,1.07496769977314,1380280.2584051033,1380281.0749282301,11039.233333333334,686.6637063042982,10778.445592083583,11300.021074583085,5312.366666666667,942.5256312459389,4954.405224717823,5670.32810861551
sortedlist5_2,313082.56666666665,35602.614185556034,299561.06370853167,326604.06962480163,127228.83333333333,1.1279282877125751,127228.40495788878,127229.26170877788,11459.6,933.9740753004514,11104.886350148976,11814.313649851025,5858.066666666667,718.3236936708192,5585.254791160938,6130.878542172395
sortedlist5_3,337323.23333333334,40534.3144555189,321928.72185280756,352717.7448138591,187292.8,1.0770329614269005,187292.39095407157,187293.2090459284,11197.866666666667,1133.3922161174196,10767.416078878756,11628.317254454578,5489.366666666667,408.6981350037648,5334.147361347238,5644.5859719860955
sortedlist5_4,335626.3333333333,41529.243724820655,319853.95805359655,351398.7086130701,197429.96666666667,1.2242911781471306,197429.50169359756,197430.4316397358,10911.533333333333,808.4898982396475,10604.477270155121,11218.589396511545,5346.6,501.3947613075616,5156.175479124114,5537.024520875887
sortedlist5_5,362725.7,106978.22543369904,322096.4814791691,403354.9185208309,209950.86666666667,0.8844332774281067,209950.53076809712,209951.20256523622,11273.0,939.9591125859323,10916.013295172215,11629.986704827785,5621.0,621.8251629946583,5384.83726382974,5857.16273617026
sortedlist5_6,1056285.1333333333,102009.5711671976,1017542.9580788282,1095027.3085878384,1972233.9666666666,1.0796089827134432,1972233.556642392,1972234.3766909412,12003.666666666666,1245.6886538064887,11530.567058599318,12476.766274734015,5797.2,870.8504425751493,5466.460050006378,6127.939949993622
sortedlist5_7,350387.8,89629.06093762223,316347.61389775045,384427.98610224953,187292.93333333332,1.1527744310527057,187292.49552158167,187293.37114508497,11470.166666666666,1328.57447622965,10965.58788442292,11974.745448910413,5503.5,619.8173252391923,5268.099819747923,5738.900180252077
sortedlist5_8,312864.26666666666,43851.716284871785,296209.84043900657,329518.69289432676,127228.63333333333,0.9826268648655785,127228.2601418595,127229.00652480716,11221.2,877.4714202373393,10887.945471481935,11554.454528518067,5302.0,903.9724553325726,4958.680653697312,5645.319346302688
sortedlist5_9,360281.0333333333,87322.12314508595,327116.9982357105,393445.06843095616,186872.83333333334,1.0354816378006046,186872.44006816592,186873.22659850077,11839.9,1155.466092103096,11401.065983459293,12278.734016540706,5760.333333333333,963.5992020659949,5394.368368140473,6126.298298526193
sortedlist5_10,352146.13333333336,58116.55123613429,330074.07100216893,374218.1956644978,186889.8,0.9451631252505217,186889.44103686523,186890.15896313475,11953.766666666666,1348.7432096420562,11441.528009025109,12466.005324308224,5670.5,482.0076589986235,5487.438499149938,5853.561500850062
sortedlist5_11,318880.4,39975.38001620497,303698.16601222235,334062.6339877777,127555.36666666667,0.9122621455602674,127555.02019898215,127555.71313435119,12322.033333333333,1260.4243064231275,11843.337277504945,12800.729389161721,6129.433333333333,448.4645421385681,5959.111159755264,6299.755506911402
sortedlist5_12,336444.73333333334,47535.49856120394,318391.2448714523,354498.2217952144,186889.93333333332,0.9977753031397179,186889.55438864004,186890.3122780266,12386.866666666667,1393.664348240119,11857.567427314149,12916.165906019185,5936.433333333333,757.9720172202198,5648.563436487817,6224.30323017885
sortedlist5_13,388730.6,113258.16250543122,345716.3266275852,431744.87337241473,177811.7,1.0049875621120892,177811.3183161657,177812.08168383432,13062.066666666668,1409.5564061867913,12526.731788823761,13597.401544509574,6047.366666666667,520.0524642337112,5849.856144072111,6244.877189261222
sortedlist5_14,362078.3333333333,60228.350551509844,339204.2315636879,384952.4351029787,187309.33333333334,0.906764700582363,187308.9889535213,187309.6777131454,12520.066666666668,1314.3762255238116,12020.88023252182,13019.253100811515,6035.733333333334,909.1104052252889,5690.462647044457,6381.00401962221
sortedlist5_15,422488.2,102379.64319837546,383605.4752330851,461370.9247669149,264125.6666666667,1.164283279771532,264125.22448397387,264126.1088493595,12807.966666666667,1218.7984105485025,12345.079693600299,13270.853639733035,6117.5,541.5286849896935,5911.833031899278,6323.166968100722
sortedlist5_16,316202.8333333333,20495.649053857476,308418.7987715381,323986.86789512855,165474.76666666666,5.174832257077411,165472.8013191417,165476.73201419163,11196.666666666666,725.023555172903,10921.310253373702,11472.02307995963,5533.233333333334,448.00622639522425,5363.085223312707,5703.38144335396
sortedlist5_17,335341.6666666667,81226.26655515375,304492.77456622786,366190.5587671055,165473.5,0.9219544457292888,165473.14985128058,165473.85014871942,11765.233333333334,1469.024703294294,11207.313014121895,12323.153652544772,5694.0,438.13331304524195,5527.601519890577,5860.398480109423
sortedlist5_18,603899.6333333333,60967.656200908874,580744.7509593982,627054.5157072684,859687.9666666667,1.0796089827134432,859687.5566423922,859688.3766909412,11517.8,1051.4692070304927,11118.462919886972,11917.137080113027,5590.1,619.1217623914271,5354.963987290638,5825.2360127093625
sortedlist5_19,4641295.8,957719.0770526049,4277564.045192994,5005027.554807005,9008728.066666666,0.9977753031397177,9008727.687721973,9008728.44561136,17494.433333333334,5070.985306514789,15568.525801225303,19420.340865441365,6709.666666666667,1023.3253094147964,6321.018346454266,7098.314986879068
sortedlist5_20,4731015.833333333,489796.16244107665,4544996.339798023,4917035.326868643,8559442.9,1.2206555615733703,8559442.4364077,8559443.3635923,14153.066666666668,1923.165618337525,13422.668346425226,14883.46498690811,6186.5,900.5568925207706,5844.477848965693,6528.522151034307
sortedlist6_1,886988.8333333334,33959.544529811086,874091.3511590315,899886.3155076352,1380280.7,0.8621678104251707,1380280.3725576235,1380281.0274423764,11475.8,1049.046087325687,11077.383195574754,11874.216804425245,5660.0,497.92014085259365,5470.895103871761,5849.104896128239
sortedlist6_2,313861.06666666665,49390.91396666215,295102.9107114741,332619.2226218592,127228.7,1.159022576714247,127228.25981526755,127229.14018473245,11687.566666666668,1378.8002195951217,11163.9126689359,12211.220664397435,5713.1,489.6002689269414,5527.154904786034,5899.045095213966
sortedlist6_3,362114.6666666667,54527.666496518585,341405.62547125935,382823.707862074,187292.63333333333,1.168569876197207,187292.18952263574,187293.07714403092,12293.233333333334,1687.7755909941213,11652.233699785256,12934.23296688141,5726.166666666667,423.95597910894264,5565.152590684397,5887.180742648937
sortedlist6_4,345953.1,51714.27217467791,326312.55673698895,365593.643263011,197429.76666666666,0.9893881386437219,197429.3909073313,197430.142426002,11251.9,815.4080921027623,10942.216478672295,11561.583521327704,5426.233333333334,763.6339735472457,5136.2130843022815,5716.253582364386
sortedlist6_5,396276.2,71146.34714792695,369255.5565605226,423296.84343947744,209951.73333333334,5.012872319228657,209949.82949651,209953.63717015667,12876.8,1236.1904491892287,12407.307711360372,13346.292288639626,6107.233333333334,408.15264165369416,5952.221200720611,6262.245465946056
sortedlist6_6,1040944.4,100167.38406440822,1002901.8682668942,1078986.9317331058,1972233.9,0.9780933834080805,1972233.5285302952,1972234.2714697046,12327.8,1072.175371227425,11920.598933861078,12735.00106613892,6014.166666666667,552.661927000183,5804.271408924238,6224.061924409096
sortedlist6_7,315502.4666666667,41856.1038621078,299605.9533028502,331398.98003048316,187292.6,1.1135528725660042,187292.17708418876,187293.02291581125,11652.266666666666,963.635129196846,11286.288056722791,12018.245276610542,5829.333333333333,478.71343782638434,5647.5229434576795,6011.143723208987
sortedlist6_8,314712.9666666667,51525.78516269522,295144.0088124352,334281.92452089814,127228.73333333334,0.8537498983243798,127228.40908799238,127229.0575786743,11499.566666666668,1136.320162728015,11068.004075177283,11931.129258156052,5610.033333333334,654.222412911355,5361.566458250663,5858.500208416004
sortedlist6_9,360111.5,136997.9674177078,308081.095377394,412141.904622606,186873.86666666667,5.12986896085617,186871.91839573445,186875.8149375989,11948.2,1082.3844788244148,11537.121620867907,12359.278379132094,6021.433333333333,643.1318518693416,5777.178538103995,6265.688128562671
sortedlist6_10,348570.43333333335,43173.23418483828,332173.68755786784,364967.17910879885,186890.76666666666,5.327183954857284,186888.7434575498,186892.78987578352,11222.9,1038.1710632967317,10828.613416709946,11617.186583290053,5596.4,504.06478419610573,5404.961432172459,5787.83856782754
sortedlist6_11,314722.2,34025.65840793288,301799.60846170766,327644.79153829237,127555.73333333334,1.2631530214330944,127555.2536009399,127556.21306572677,11620.7,1085.272597092546,11208.524743557087,12032.875256442914,5658.733333333334,556.9895231410451,5447.194499540132,5870.272167126535
sortedlist6_12,352134.23333333334,74443.7563191986,323861.268150538,380407.1985161287,186890.06666666668,0.9637888196533975,186889.7006296867,186890.43270364666,11817.633333333333,1432.345290850716,11273.643473870541,12361.623192796125,5682.333333333333,618.5926141025467,5447.398285646262,5917.268381020404
sortedlist6_13,354181.36666666664,53910.65221857571,333706.6610832718,374656.0722500615,177811.83333333334,1.1279282877125754,177811.4049578888,177812.2617087779,11313.5,1146.7531774536315,10877.975057916376,11749.024942083624,5661.8,618.370460700272,5426.949323866948,5896.650676133052
sortedlist6_14,358401.1666666667,50161.43361327394,339350.375355355,377451.9579779784,187310.46666666667,5.283517346953217,187308.4600416738,187312.47329165955,12115.8,1265.93602787292,11635.010649631515,12596.589350368484,5787.666666666667,478.266127682997,5606.02616053594,5969.307172797394
sortedlist6_15,395138.3,72960.12546734001,367428.80239988357,422847.7976001164,264125.73333333334,0.9977753031397176,264125.35438864003,264126.11227802665,11763.333333333334,1002.6823801960196,11382.52498315913,12144.141683507538,5873.233333333334,519.3692124961672,5675.982302649743,6070.484364016924
sortedlist6_16,329467.9,46150.79135713709,311940.30894717877,346995.4910528213,165473.73333333334,0.9977753031397176,165473.35438864006,165474.11227802662,11943.466666666667,1072.0809277081444,11536.301469195105,12350.63186413823,5712.9,598.2727555220946,5485.682223479379,5940.11777652062
sortedlist6_17,342223.3333333333,56276.732847796186,320850.0149104305,363596.65175623616,165473.73333333334,1.0624918300339483,165473.32980997552,165474.13685669116,11531.366666666667,1182.2180138291847,11082.372548205642,11980.360785127692,5942.733333333334,496.4761782357292,5754.176839204274,6131.289827462393
sortedlist6_18,593642.9666666667,50363.44413327542,574515.4538587385,612770.4794745948,859687.7333333333,1.030641655582687,859687.3419063408,859688.1247603258,11582.666666666666,1163.6435403029955,11140.726940262954,12024.606393070379,5662.833333333333,422.91292116568025,5502.215399920589,5823.451266746077
sortedlist6_19,5442708.0,1233548.579573257,4974219.065991615,5911196.934008385,11051937.8,4.982636517614613,11051935.907646421,11051939.69235358,16347.433333333332,4368.967045601918,14688.145042782264,18006.7216238844,6596.766666666666,789.0194625116811,6297.105272680996,6896.428060652337
sortedlist6_20,4555963.8,461346.15282203595,4380749.324523698,4731178.275476302,8559443.033333333,1.0796089827134432,8559442.623309059,8559443.443357607,13480.233333333334,2705.247538683947,12452.808425539839,14507.658241126828,5844.2,851.442556292946,5520.830963569305,6167.569036430695
sortedlist7_1,996515.7333333333,207414.70779703377,917741.7823413834,1075289.6843252832,1380281.0333333334,1.2242911781471306,1380280.5683602644,1380281.4983064025,12206.433333333332,1522.6383392724033,11628.151112220643,12784.715554446022,6040.766666666666,548.1791485353021,5832.573921609335,6248.959411723998
sortedlist7_2,308229.2,37156.960843965695,294117.372330592,322341.027669408,127228.56666666667,0.9551032521262934,127228.20392837499,127228.92940495834,11170.666666666666,1042.154573734413,10774.867187500873,11566.466145832459,5536.666666666667,442.30941909733536,5368.68214486821,5704.651188465124
sortedlist7_3,346940.36666666664,52362.82244460812,327053.51074954384,366827.22258378944,187292.9,1.0440306508910548,187292.50348800622,187293.29651199377,11461.366666666667,917.4756121493851,11112.918961702138,11809.814371631195,5607.0,422.3958648787493,5446.578439192842,5767.421560807158
sortedlist7_4,374505.6,81209.3371625045,343663.1375069937,405348.06249300623,197429.66666666666,1.07496769977314,197429.25840510314,197430.07492823017,12174.233333333334,1143.0149221345373,11740.128141779598,12608.338524887069,6051.6,463.36196074631187,5875.619941618211,6227.58005838179
sortedlist7_5,347484.8,29042.023764882502,336454.9411194013,358514.65888059867,209950.83333333334,0.9689627902499091,209950.46533133308,209951.2013353336,11438.433333333332,1056.1697995850645,11037.311017007021,11839.555649659644,5691.633333333333,565.2000520956176,5476.976225950207,5906.29044071646
sortedlist7_6,1088269.7,251374.62348072583,992800.2297729049,1183739.170227095,1972233.8666666667,1.1175369742826808,1972233.442237735,1972234.2910955984,12055.3,1450.1993230817159,11504.529364598455,12606.070635401544,5692.3,651.7953743315459,5444.754888953121,5939.8451110468795
sortedlist7_7,373610.7,59070.950402122355,351176.16678175714,396045.2332182429,187292.6,1.171893055416463,187292.15492719348,187293.04507280653,12746.9,1212.3937575446905,12286.445447600427,13207.354552399573,5945.433333333333,466.94851131813476,5768.091140308463,6122.775526358204
sortedlist7_8,342699.4,98456.23318767922,305306.7455910963,380092.05440890376,127228.76666666666,0.9893881386437219,127228.3909073313,127229.14242600203,12416.866666666667,1382.3324909570617,11891.871148972772,12941.862184360562,6100.733333333334,518.3791362399618,5903.858323325003,6297.608343341664
sortedlist7_9,399644.9666666667,176522.5226877075,332603.54661084316,466686.3867224902,186872.76666666666,0.9551032521262934,186872.403928375,186873.12940495834,12602.2,1328.532834872113,12097.637032711194,13106.762967288807,6186.5,464.41473921485306,6010.120107294179,6362.879892705821
sortedlist7_10,330867.43333333335,36718.50193266181,316922.12780287047,344812.7388637962,186890.26666666666,5.221323799787007,186888.28366213682,186892.2496711965,12569.133333333333,1054.47831440744,12168.65342550303,12969.613241163637,6059.566666666667,421.8557955299681,5899.350218586879,6219.783114746454
sortedlist7_11,362574.7,67409.7480775345,336973.17806436354,388176.2219356365,127555.7,1.0692676621563626,127555.29390325156,127556.10609674844,13127.633333333333,1009.1022572343973,12744.386780562185,13510.879886104482,6386.833333333333,444.7638387079397,6217.916648468077,6555.750018198589
sortedlist7_12,388931.76666666666,115431.95688014168,345091.9087763614,432771.62455697195,186890.7,4.8038179260528455,186888.87555986314,186892.52444013688,12571.1,1166.6021129759708,12128.036638434527,13014.163361565474,6086.166666666667,540.2519216892142,5880.984600001954,6291.34873333138
sortedlist7_13,365396.86666666664,55669.188517367686,344254.28726810263,386539.44606523064,177812.06666666668,1.0306416555826872,177811.67523967422,177812.45809365914,12372.133333333333,1308.8771710473404,11875.035382943724,12869.231283722942,6035.766666666666,532.1295383227242,5833.669396813353,6237.86393651998
sortedlist7_14,408465.9666666667,213338.65085359523,327442.1636513332,489489.76968200016,187309.73333333334,1.1234866364235143,187309.3066447818,187310.16002188486,12039.1,1417.0587226129103,11500.91582032718,12577.28417967282,6080.533333333334,742.0882127857546,5798.695940380023,6362.370726286645
sortedlist7_15,351070.26666666666,19404.603263028996,343700.599960312,358439.9333730213,264126.0,1.0645812948447542,264125.59568308515,264126.40431691485,11635.666666666666,850.4339415197919,11312.680691647352,11958.65264168598,5621.966666666666,454.7894372368627,5449.242363645637,5794.6909696876955
sortedlist7_16,341061.26666666666,68913.40471583804,314888.6715627265,367233.86177060683,165473.53333333333,0.8459051693633013,165473.21206733893,165473.85459932772,11309.733333333334,1115.2475340578978,10886.173907269209,11733.292759397458,5631.533333333334,662.0864864619693,5380.079764823506,5882.986901843162
sortedlist7_17,337501.6666666667,56412.581332142174,316076.7544008688,358926.5789324646,165473.7,0.9000000000000001,165473.35818935098,165474.04181064904,11304.8,1069.7577732053799,10898.517112471118,11711.08288752888,5571.133333333333,683.6303452077657,5311.497631111562,5830.769035555104
sortedlist7_18,589226.0333333333,43292.610397528835,572783.9497126014,605668.1169540653,859687.8666666667,0.9910712498212336,859687.4902681032,859688.2430652302,11098.966666666667,573.2248821846061,10881.261812193361,11316.671521139973,5430.866666666667,355.2278830397311,5295.954807489697,5565.778525843637
sortedlist7_19,9241393.666666666,2699370.6812396273,8216200.728270242,10266586.60506309,18424181.333333332,1.2202003478482086,18424180.869913917,18424181.796752747,18159.3,7229.445733249541,15413.631624123596,20904.9683758764,7217.5,1230.6907477781194,6750.096440814666,7684.903559185334
sortedlist7_20,4419544.333333333,221947.66968234253,4335250.914414154,4503837.752252512,8559442.966666667,1.1967548714010827,8559442.5121516,8559443.421181733,12996.933333333332,1958.5019093401183,12253.114656911559,13740.752009755106,6101.833333333333,760.0229419051916,5813.184516601479,6390.482150065187
sortedlist8_1,930738.0333333333,142481.2893743089,876625.1200030756,984850.9466635911,1380280.8,1.1372481406154653,1380280.3680849723,1380281.2319150278,11414.0,895.9015570920725,11073.745896992788,11754.254103007212,5742.0,720.2503731342317,5468.456391652179,6015.543608347821
sortedlist8_2,294274.4666666667,25881.02883417805,284445.1208181562,304103.8125151771,127228.76666666666,0.9195409482755813,127228.4174345685,127229.11589876482,11143.5,755.8414185528602,10856.439282391524,11430.560717608476,5346.4,978.8620808537501,4974.638352024165,5718.161647975834
sortedlist8_3,351876.3,98616.25075383537,314422.8725820454,389329.7274179546,187292.86666666667,1.0873004286866728,187292.45372126086,187293.27961207248,11794.233333333334,1015.6244280682149,11408.509727844557,12179.95693882211,5640.9,958.6674206070285,5276.808074164271,6004.991925835729
sortedlist8_4,359918.23333333334,90685.41884290011,325476.85347416974,394359.61319249694,197429.86666666667,1.0241527663824812,197429.4777040869,197430.25562924644,11599.266666666666,1266.0699278563652,11118.426462475683,12080.10687085765,5653.966666666666,451.343733262749,5482.5510062142985,5825.382327119034
sortedlist8_5,354020.0,53411.74210664418,333734.77529346343,374305.22470653657,209951.03333333333,1.015983376941878,209950.6474734028,209951.41919326386,11604.666666666666,1262.3035644760294,11125.25688815519,12084.076445178142,5727.233333333334,661.6856596770269,5475.931994671854,5978.534671994813
sortedlist8_6,1219325.3333333333,362509.68587908865,1081647.9210955747,1357002.7455710918,1972233.9333333333,0.9285592184789412,1972233.5806761899,1972234.2859904768,12387.7,1437.4784438963482,11841.760622343703,12933.639377656298,5753.766666666666,939.9915135550723,5396.767656287447,6110.765677045886
sortedlist8_7,357753.5,61807.22795151066,334279.7569982986,381227.2430017014,187292.76666666666,0.8439325934114774,187292.44614983612,187293.0871834972,12249.633333333333,1335.2289312656796,11742.527258206386,12756.73940846028,5674.566666666667,871.151792488287,5343.7122671070465,6005.421066226287
sortedlist8_8,308613.2,45536.297937213414,291318.98716350715,325907.4128364929,127228.66666666667,1.1925695879998877,127228.2137411279,127229.11959220545,11434.733333333334,1046.1967926202453,11037.398661433172,11832.068005233496,5621.466666666666,428.7738901669374,5458.622798122446,5784.310535210887
sortedlist8_9,357857.5333333333,98230.36125412324,320550.6627379951,395164.40392867156,186873.86666666667,4.951318567367238,186871.98620731875,186875.74712601458,11480.566666666668,1202.800445719165,11023.755554424357,11937.377778908978,5661.1,576.2677820828324,5442.23948376094,5879.960516239061
sortedlist8_10,348204.5,49464.79852699965,329418.28345644847,366990.71654355153,186890.03333333333,1.015983376941878,186889.6474734028,186890.41919326386,12077.433333333332,779.9091264727934,11781.231950319254,12373.634716347411,6014.466666666666,403.5896210536418,5861.187521868267,6167.745811465065
sortedlist8_11,308896.76666666666,31856.70189529286,296797.92227651563,320995.6110568177,127555.63333333333,0.9122621455602674,127555.28686564881,127555.97980101785,11631.766666666666,1000.1331805759115,11251.926476022112,12011.60685731122,5524.866666666667,614.1493701770677,5291.6191168573905,5758.114216475943
sortedlist8_12,377175.6666666667,82253.51818142628,345936.63507166714,408414.6982616662,186889.86666666667,1.1756794725698931,186889.42015581825,186890.31317751508,12658.7,1134.2838019355356,12227.910797181905,13089.489202818097,6180.566666666667,346.94415336701604,6048.80088195182,6312.332451381513
sortedlist8_13,345643.1,36028.56101238757,331959.82686260255,359326.3731373974,177811.86666666667,1.2840906856172147,177811.37898236592,177812.35435096742,12299.266666666666,1307.260390621887,11802.78275268437,12795.750580648963,5711.066666666667,399.1958527952024,5559.4562294017705,5862.677103931563
sortedlist8_14,408470.0333333333,81266.03438521465,377606.03782422334,439334.0288424433,187311.0,4.9396356140913875,187309.12397771634,187312.87602228366,12674.533333333333,999.5220102073234,12294.925258844736,13054.14140782193,5979.966666666666,390.00149429913154,5831.848151229612,6128.08518210372
sortedlist8_15,384040.0333333333,71351.03289253927,356941.6523747277,411138.41429193894,264125.8,1.1944315244779276,264125.3463673171,264126.2536326829,12268.466666666667,1164.9732395591277,11826.02193430099,12710.911399032344,5918.6,510.358997830612,5724.770955230668,6112.429044769333
sortedlist8_16,341679.13333333336,59289.87630039007,319161.45433355856,364196.81233310816,165473.9,1.0754843869934452,165473.49154220405,165474.30845779594,11541.3,1203.0473570617796,11084.395113395161,11998.204886604837,5735.566666666667,515.1116178935289,5539.932626176944,5931.200707156389
sortedlist8_17,346287.56666666665,60289.55764457796,323390.21907901287,369184.91425432044,165473.9,1.2476644848141931,165473.42614999184,165474.37385000815,11641.566666666668,1179.805398736965,11193.488834350706,12089.644498982629,5670.1,625.0312178870216,5432.719637492385,5907.480362507616
sortedlist8_18,601415.5,76153.82584075033,572493.0681804637,630337.9318195363,859687.6666666666,1.0110500592068734,859687.2826803589,859688.0506529744,11385.833333333334,976.8823226070897,11014.823576969984,11756.843089696684,5671.8,602.797777036379,5442.863667323021,5900.736332676979
sortedlist8_19,15742970.3,1566023.5849755935,15148210.813339965,16337729.786660036,32663775.233333334,1.430229196861662,32663774.690147147,32663775.776519522,27990.866666666665,8077.3757237250165,24923.163290361645,31058.570042971685,8659.6,1369.3833307977231,8139.522438793439,9179.677561206561
sortedlist8_20,4894815.966666667,1189128.401222074,4443197.354872432,5346434.578460902,8559442.9,1.4456832294800963,8559442.35094453,8559443.44905547,14386.5,2487.602912444026,13441.734259934676,15331.265740065324,6278.133333333333,739.8808793012262,5997.134262703352,6559.132403963315
sortedlist9_1,903134.5333333333,105262.31820068484,863156.9985514033,943112.0681152634,1380281.5666666667,5.004553482135599,1380279.665989251,1380283.4673440822,11966.866666666667,1183.4250781336161,11517.41411772416,12416.319215609174,5746.866666666667,415.14621788259404,5589.198446465146,5904.534886868188
sortedlist9_2,309590.76666666666,36496.9906199432,295729.5888312819,323451.94450205145,127228.6,1.2,127228.14425246794,127229.05574753207,11475.1,1155.8737056155112,11036.111176082366,11914.088823917635,5630.7,511.2159458911012,5436.545495260945,5824.854504739054
sortedlist9_3,397613.5333333333,95608.64261691456,361302.36423686973,433924.7024297969,187292.9,0.9433981132056604,187292.54170719846,187293.25829280153,12725.466666666667,1306.4367501805139,12229.295562766418,13221.637770566917,5944.833333333333,1049.9361594348911,5546.07848876882,6343.588177897846
sortedlist9_4,342274.1666666667,49582.91981659499,323443.08888460166,361105.2444487317,197429.96666666667,1.015983376941878,197429.58080673614,197430.3525265972,12428.6,1584.0669304041417,11826.98783821574,13030.21216178426,5935.1,496.776499041571,5746.429447149202,6123.770552850799
