file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size,time
D1LX,gcc,12,-O1,1444,1444,1444.0,2.2238736152648926
D1LX,gcc,12,-O2,1438,1438,1438.0,2.28610897064209
D1LX,gcc,12,-O3,1438,1438,1438.0,2.2461869716644287
D1LX,gcc,12,-Os,1431,1431,1431.0,2.226762533187866
D1LX,gcc,12,-Ofast,1522,1522,1522.0,2.264522075653076
DICA,gcc,9,-O0,1435,1435,1435.0,1.8230159282684328
DICA,gcc,9,-O1,1441,1441,1441.0,1.933483600616455
DICA,gcc,9,-O2,1433,1433,1433.0,2.030873537063598
DICA,gcc,9,-O3,1433,1433,1433.0,1.9987635612487795
DICA,gcc,9,-Os,1426,1426,1426.0,1.9251043796539309
DICA,gcc,9,-Ofast,1517,1517,1517.0,1.954004049301148
DICA,gcc,10,-O0,1435,1435,1435.0,1.951575517654419
DICA,gcc,10,-O1,1441,1441,1441.0,2.0584466457366943
DICA,gcc,10,-O2,1433,1433,1433.0,2.017402172088623
DICA,gcc,10,-O3,1433,1433,1433.0,2.044426679611206
DICA,gcc,10,-Os,1426,1426,1426.0,2.095907926559448
DICA,gcc,10,-Ofast,1517,1517,1517.0,2.011486530303955
DICA,gcc,11,-O0,1438,1438,1438.0,1.8764898777008057
DICA,gcc,11,-O1,1441,1441,1441.0,2.080169439315796
DICA,gcc,11,-O2,1433,1433,1433.0,2.148848533630371
DICA,gcc,11,-O3,1433,1433,1433.0,2.095419406890869
DICA,gcc,11,-Os,1426,1426,1426.0,1.9608561992645264
DICA,gcc,11,-Ofast,1517,1517,1517.0,2.0862722396850586
DICA,gcc,12,-O0,1438,1438,1438.0,2.134619951248169
DICA,gcc,12,-O1,1441,1441,1441.0,2.1909401416778564
DICA,gcc,12,-O2,1433,1433,1433.0,2.243067979812622
DICA,gcc,12,-O3,1433,1433,1433.0,2.336052179336548
DICA,gcc,12,-Os,1426,1426,1426.0,2.26712965965271
DICA,gcc,12,-Ofast,1517,1517,1517.0,2.239516019821167
GOAY,gcc,9,-O0,1435,1435,1435.0,1.8104920387268064
GOAY,gcc,9,-O1,1441,1441,1441.0,1.9373414516448968
GOAY,gcc,9,-O2,1433,1433,1433.0,2.025725841522217
GOAY,gcc,9,-O3,1433,1433,1433.0,1.9748547077178955
GOAY,gcc,9,-Os,1426,1426,1426.0,1.936422348022461
GOAY,gcc,9,-Ofast,1517,1517,1517.0,1.917536735534668
GOAY,gcc,10,-O0,1435,1435,1435.0,1.9663307666778564
GOAY,gcc,10,-O1,1441,1441,1441.0,1.9573512077331543
GOAY,gcc,10,-O2,1433,1433,1433.0,1.934643268585205
GOAY,gcc,10,-O3,1433,1433,1433.0,2.016810655593872
GOAY,gcc,10,-Os,1426,1426,1426.0,2.0526351928710938
GOAY,gcc,10,-Ofast,1517,1517,1517.0,2.012617826461792
GOAY,gcc,11,-O0,1438,1438,1438.0,1.9274725914001465
GOAY,gcc,11,-O1,1441,1441,1441.0,2.1017067432403564
GOAY,gcc,11,-O2,1433,1433,1433.0,2.071906328201294
GOAY,gcc,11,-O3,1433,1433,1433.0,2.086925745010376
GOAY,gcc,11,-Os,1426,1426,1426.0,1.99640703201294
GOAY,gcc,11,-Ofast,1517,1517,1517.0,2.0585975646972656
GOAY,gcc,12,-O0,1438,1438,1438.0,2.028551816940308
GOAY,gcc,12,-O1,1441,1441,1441.0,2.1509206295013428
GOAY,gcc,12,-O2,1433,1433,1433.0,2.20693302154541
GOAY,gcc,12,-O3,1433,1433,1433.0,2.216376304626465
GOAY,gcc,12,-Os,1426,1426,1426.0,2.213494777679444
GOAY,gcc,12,-Ofast,1517,1517,1517.0,2.329412937164306
IF9J,gcc,9,-O0,1448,1448,1448.0,1.8175597190856927
IF9J,gcc,9,-O1,1444,1444,1444.0,2.021287202835083
IF9J,gcc,9,-O2,1438,1438,1438.0,2.000636100769043
IF9J,gcc,9,-O3,1438,1438,1438.0,2.153693437576294
IF9J,gcc,9,-Os,1431,1431,1431.0,2.029070377349853
IF9J,gcc,9,-Ofast,1522,1522,1522.0,2.001420497894287
IF9J,gcc,10,-O0,1448,1448,1448.0,1.9012675285339355
IF9J,gcc,10,-O1,1444,1444,1444.0,2.110792398452759
IF9J,gcc,10,-O2,1438,1438,1438.0,2.2406811714172363
IF9J,gcc,10,-O3,1438,1438,1438.0,2.085370779037476
IF9J,gcc,10,-Os,1431,1431,1431.0,2.03687596321106
IF9J,gcc,10,-Ofast,1522,1522,1522.0,2.135404586791992
IF9J,gcc,11,-O0,1451,1451,1451.0,1.851588249206543
IF9J,gcc,11,-O1,1444,1444,1444.0,2.067553758621216
IF9J,gcc,11,-O2,1438,1438,1438.0,2.104209423065185
IF9J,gcc,11,-O3,1438,1438,1438.0,2.144158363342285
IF9J,gcc,11,-Os,1431,1431,1431.0,1.981223106384277
IF9J,gcc,11,-Ofast,1522,1522,1522.0,2.0950047969818115
IF9J,gcc,12,-O0,1451,1451,1451.0,2.066070079803467
IF9J,gcc,12,-O1,1444,1444,1444.0,2.187065601348877
IF9J,gcc,12,-O2,1438,1438,1438.0,2.468100309371948
IF9J,gcc,12,-O3,1438,1438,1438.0,2.2693772315979004
IF9J,gcc,12,-Os,1431,1431,1431.0,2.5297484397888184
IF9J,gcc,12,-Ofast,1522,1522,1522.0,2.228198766708374
JOQK,gcc,9,-O0,1448,1448,1448.0,1.8380038738250728
JOQK,gcc,9,-O1,1444,1444,1444.0,2.003016710281372
JOQK,gcc,9,-O2,1438,1438,1438.0,2.1403255462646484
JOQK,gcc,9,-O3,1438,1438,1438.0,2.014755249023437
JOQK,gcc,9,-Os,1431,1431,1431.0,2.0346500873565674
JOQK,gcc,9,-Ofast,1522,1522,1522.0,2.0139880180358887
JOQK,gcc,10,-O0,1448,1448,1448.0,1.8371973037719729
JOQK,gcc,10,-O1,1444,1444,1444.0,2.0608484745025635
JOQK,gcc,10,-O2,1438,1438,1438.0,2.004488229751587
JOQK,gcc,10,-O3,1438,1438,1438.0,2.101154565811157
JOQK,gcc,10,-Os,1431,1431,1431.0,2.009071350097656
JOQK,gcc,10,-Ofast,1522,1522,1522.0,2.132546186447144
JOQK,gcc,11,-O0,1451,1451,1451.0,1.9454874992370603
JOQK,gcc,11,-O1,1444,1444,1444.0,2.079756736755371
JOQK,gcc,11,-O2,1438,1438,1438.0,2.168475866317749
JOQK,gcc,11,-O3,1438,1438,1438.0,2.0924553871154785
JOQK,gcc,11,-Os,1431,1431,1431.0,2.1590075492858887
JOQK,gcc,11,-Ofast,1522,1522,1522.0,2.0228371620178223
JOQK,gcc,12,-O0,1451,1451,1451.0,2.0274088382720947
JOQK,gcc,12,-O1,1444,1444,1444.0,2.271893262863159
JOQK,gcc,12,-O2,1438,1438,1438.0,2.2622079849243164
JOQK,gcc,12,-O3,1438,1438,1438.0,2.221155881881714
JOQK,gcc,12,-Os,1431,1431,1431.0,2.1979100704193115
JOQK,gcc,12,-Ofast,1522,1522,1522.0,2.355604410171509
MIT5,gcc,9,-O0,1448,1448,1448.0,1.8640365600585933
MIT5,gcc,9,-O1,1444,1444,1444.0,1.9558343887329104
MIT5,gcc,9,-O2,1438,1438,1438.0,2.060060739517212
MIT5,gcc,9,-O3,1438,1438,1438.0,2.0443031787872314
MIT5,gcc,9,-Os,1431,1431,1431.0,1.942635536193848
MIT5,gcc,9,-Ofast,1522,1522,1522.0,2.0927181243896484
MIT5,gcc,10,-O0,1448,1448,1448.0,1.8481237888336184
MIT5,gcc,10,-O1,1444,1444,1444.0,2.0113227367401123
MIT5,gcc,10,-O2,1438,1438,1438.0,2.043789863586426
MIT5,gcc,10,-O3,1438,1438,1438.0,1.9754929542541504
MIT5,gcc,10,-Os,1431,1431,1431.0,2.0011446475982666
MIT5,gcc,10,-Ofast,1522,1522,1522.0,2.0524370670318604
MIT5,gcc,11,-O0,1451,1451,1451.0,1.936758518218994
MIT5,gcc,11,-O1,1444,1444,1444.0,2.0107321739196777
MIT5,gcc,11,-O2,1438,1438,1438.0,2.0370686054229736
MIT5,gcc,11,-O3,1438,1438,1438.0,2.0827019214630127
MIT5,gcc,11,-Os,1431,1431,1431.0,2.0868141651153564
MIT5,gcc,11,-Ofast,1522,1522,1522.0,2.066040515899658
MIT5,gcc,12,-O0,1451,1451,1451.0,1.992015361785889
MIT5,gcc,12,-O1,1444,1444,1444.0,2.231588363647461
MIT5,gcc,12,-O2,1438,1438,1438.0,2.266167163848877
MIT5,gcc,12,-O3,1438,1438,1438.0,2.2228174209594727
MIT5,gcc,12,-Os,1431,1431,1431.0,2.2674720287323
MIT5,gcc,12,-Ofast,1522,1522,1522.0,2.244003772735596
P2SU,gcc,9,-O0,1435,1435,1435.0,1.8670711517333984
P2SU,gcc,9,-O1,1441,1441,1441.0,1.9928631782531736
P2SU,gcc,9,-O2,1433,1433,1433.0,1.9333207607269287
P2SU,gcc,9,-O3,1433,1433,1433.0,2.0166661739349365
P2SU,gcc,9,-Os,1426,1426,1426.0,1.890251398086548
P2SU,gcc,9,-Ofast,1517,1517,1517.0,2.059805631637573
P2SU,gcc,10,-O0,1435,1435,1435.0,1.7987525463104248
P2SU,gcc,10,-O1,1441,1441,1441.0,1.9742748737335205
P2SU,gcc,10,-O2,1433,1433,1433.0,2.042843818664551
P2SU,gcc,10,-O3,1433,1433,1433.0,1.993711948394776
P2SU,gcc,10,-Os,1426,1426,1426.0,2.0110762119293213
P2SU,gcc,10,-Ofast,1517,1517,1517.0,2.0857458114624023
P2SU,gcc,11,-O0,1438,1438,1438.0,1.8471386432647705
P2SU,gcc,11,-O1,1441,1441,1441.0,2.0556130409240723
P2SU,gcc,11,-O2,1433,1433,1433.0,2.1159989833831787
P2SU,gcc,11,-O3,1433,1433,1433.0,2.089834213256836
P2SU,gcc,11,-Os,1426,1426,1426.0,2.0590951442718506
P2SU,gcc,11,-Ofast,1517,1517,1517.0,2.074665307998657
P2SU,gcc,12,-O0,1438,1438,1438.0,2.050128936767578
P2SU,gcc,12,-O1,1441,1441,1441.0,2.1301581859588623
P2SU,gcc,12,-O2,1433,1433,1433.0,2.186405897140503
P2SU,gcc,12,-O3,1433,1433,1433.0,2.181121587753296
P2SU,gcc,12,-Os,1426,1426,1426.0,2.2525458335876465
P2SU,gcc,12,-Ofast,1517,1517,1517.0,2.232712745666504
PNMT,gcc,9,-O0,1435,1435,1435.0,1.8622550964355469
PNMT,gcc,9,-O1,1441,1441,1441.0,1.95050048828125
PNMT,gcc,9,-O2,1433,1433,1433.0,1.8984832763671875
PNMT,gcc,9,-O3,1433,1433,1433.0,2.0612051486968994
PNMT,gcc,9,-Os,1426,1426,1426.0,1.939833402633667
PNMT,gcc,9,-Ofast,1517,1517,1517.0,2.073512315750122
PNMT,gcc,10,-O0,1435,1435,1435.0,1.944105863571167
PNMT,gcc,10,-O1,1441,1441,1441.0,2.029731035232544
PNMT,gcc,10,-O2,1433,1433,1433.0,2.115030527114868
PNMT,gcc,10,-O3,1433,1433,1433.0,2.042804002761841
PNMT,gcc,10,-Os,1426,1426,1426.0,2.053760290145874
PNMT,gcc,10,-Ofast,1517,1517,1517.0,2.029686212539673
PNMT,gcc,11,-O0,1438,1438,1438.0,1.8556969165802
PNMT,gcc,11,-O1,1441,1441,1441.0,2.057220697402954
PNMT,gcc,11,-O2,1433,1433,1433.0,2.112223863601685
PNMT,gcc,11,-O3,1433,1433,1433.0,2.0546798706054688
PNMT,gcc,11,-Os,1426,1426,1426.0,1.992948055267334
PNMT,gcc,11,-Ofast,1517,1517,1517.0,2.0139482021331787
PNMT,gcc,12,-O0,1438,1438,1438.0,1.9707458019256592
