file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size,time
66KQ,gcc,14,-O1,1281,1281,1281.0,0.0452735424041748
66KQ,gcc,14,-O2,1286,1286,1286.0,0.0464119911193847
66KQ,gcc,14,-O3,1286,1286,1286.0,0.045497179031372
66KQ,gcc,14,-Os,1251,1251,1251.0,0.0488624572753906
66KQ,gcc,14,-Ofast,1382,1382,1382.0,0.0466103553771972
6P8U,gcc,14,-O0,1451,1451,1451.0,0.0427339076995849
6P8U,gcc,14,-O1,1448,1448,1448.0,0.044501781463623
6P8U,gcc,14,-O2,1442,1442,1442.0,0.0514395236968994
6P8U,gcc,14,-O3,1442,1442,1442.0,0.0504853725433349
6P8U,gcc,14,-Os,1436,1436,1436.0,0.0456273555755615
6P8U,gcc,14,-Ofast,1538,1538,1538.0,0.0478835105895996
6YK7,gcc,14,-O0,1476,1476,1476.0,0.0447266101837158
6YK7,gcc,14,-O1,1444,1444,1444.0,0.0506327152252197
6YK7,gcc,14,-O2,1438,1438,1438.0,0.0487644672393798
6YK7,gcc,14,-O3,1438,1438,1438.0,0.0474166870117187
6YK7,gcc,14,-Os,1431,1431,1431.0,0.0460641384124755
6YK7,gcc,14,-Ofast,1534,1534,1534.0,0.0495538711547851
8R3K,gcc,14,-O0,1445,1445,1445.0,0.0446829795837402
8R3K,gcc,14,-O1,1281,1281,1281.0,0.0483906269073486
8R3K,gcc,14,-O2,1286,1286,1286.0,0.0473082065582275
8R3K,gcc,14,-O3,1286,1286,1286.0,0.047619342803955
8R3K,gcc,14,-Os,1251,1251,1251.0,0.0457277297973632
8R3K,gcc,14,-Ofast,1382,1382,1382.0,0.0776834487915039
AA7R,gcc,14,-O0,1495,1495,1495.0,0.0480597019195556
AA7R,gcc,14,-O1,1495,1495,1495.0,0.0484719276428222
AA7R,gcc,14,-O2,1528,1528,1528.0,0.053581953048706
AA7R,gcc,14,-O3,1436,1436,1436.0,0.0480203628540039
AA7R,gcc,14,-Os,1484,1484,1484.0,0.0509119033813476
AA7R,gcc,14,-Ofast,1532,1532,1532.0,0.0492827892303466
ALI3,gcc,14,-O0,1451,1451,1451.0,0.043656587600708
ALI3,gcc,14,-O1,1444,1444,1444.0,0.0450906753540039
ALI3,gcc,14,-O2,1438,1438,1438.0,0.0474195480346679
ALI3,gcc,14,-O3,1438,1438,1438.0,0.0466177463531494
ALI3,gcc,14,-Os,1431,1431,1431.0,0.0488505363464355
ALI3,gcc,14,-Ofast,1534,1534,1534.0,0.0477187633514404
AT3I,gcc,14,-O0,1495,1495,1495.0,0.0436174869537353
AT3I,gcc,14,-O1,1495,1495,1495.0,0.0476865768432617
AT3I,gcc,14,-O2,1528,1528,1528.0,0.0552897453308105
AT3I,gcc,14,-O3,1436,1436,1436.0,0.0509698390960693
AT3I,gcc,14,-Os,1484,1484,1484.0,0.0507028102874755
AT3I,gcc,14,-Ofast,1532,1532,1532.0,0.0566179752349853
B2N9,gcc,14,-O0,1451,1451,1451.0,0.252422571182251
B2N9,gcc,14,-O1,1448,1448,1448.0,0.1967947483062744
B2N9,gcc,14,-O2,1442,1442,1442.0,0.0761513710021972
B2N9,gcc,14,-O3,1442,1442,1442.0,0.0508582592010498
B2N9,gcc,14,-Os,1436,1436,1436.0,0.0470218658447265
B2N9,gcc,14,-Ofast,1538,1538,1538.0,0.0487761497497558
B6OE,gcc,14,-O0,1507,1507,1507.0,0.0437746047973632
B6OE,gcc,14,-O1,1451,1451,1451.0,0.0464222431182861
B6OE,gcc,14,-O2,1438,1438,1438.0,0.0500593185424804
B6OE,gcc,14,-O3,1438,1438,1438.0,0.0463573932647705
B6OE,gcc,14,-Os,1431,1431,1431.0,0.0493569374084472
B6OE,gcc,14,-Ofast,1534,1534,1534.0,0.0479638576507568
DLBY,gcc,14,-O0,1451,1451,1451.0,0.0463459491729736
DLBY,gcc,14,-O1,1441,1441,1441.0,0.0502681732177734
DLBY,gcc,14,-O2,1433,1433,1433.0,0.0488739013671875
DLBY,gcc,14,-O3,1433,1433,1433.0,0.0517160892486572
DLBY,gcc,14,-Os,1426,1426,1426.0,0.0470955371856689
DLBY,gcc,14,-Ofast,1529,1529,1529.0,0.0465168952941894
DOW6,gcc,14,-O0,1451,1451,1451.0,0.044323444366455
DOW6,gcc,14,-O1,1441,1441,1441.0,0.045673131942749
DOW6,gcc,14,-O2,1433,1433,1433.0,0.0479853153228759
DOW6,gcc,14,-O3,1433,1433,1433.0,0.0487589836120605
DOW6,gcc,14,-Os,1426,1426,1426.0,0.0468969345092773
DOW6,gcc,14,-Ofast,1529,1529,1529.0,0.0467433929443359
EZE7,gcc,14,-O0,1451,1451,1451.0,0.0454018115997314
EZE7,gcc,14,-O1,1441,1441,1441.0,0.0462911128997802
EZE7,gcc,14,-O2,1433,1433,1433.0,0.0493614673614501
EZE7,gcc,14,-O3,1433,1433,1433.0,0.0485374927520751
EZE7,gcc,14,-Os,1426,1426,1426.0,0.0470426082611084
EZE7,gcc,14,-Ofast,1529,1529,1529.0,0.0755536556243896
F8TP,gcc,14,-O0,1451,1451,1451.0,0.0818030834197998
F8TP,gcc,14,-O1,1448,1448,1448.0,0.0917317867279052
F8TP,gcc,14,-O2,1442,1442,1442.0,0.0933911800384521
F8TP,gcc,14,-O3,1442,1442,1442.0,0.0935182571411132
F8TP,gcc,14,-Os,1436,1436,1436.0,0.0926210880279541
F8TP,gcc,14,-Ofast,1538,1538,1538.0,0.0932087898254394
GHMD,gcc,14,-O0,1476,1476,1476.0,0.0845744609832763
GHMD,gcc,14,-O1,1444,1444,1444.0,0.0883760452270507
GHMD,gcc,14,-O2,1438,1438,1438.0,0.0917448997497558
GHMD,gcc,14,-O3,1438,1438,1438.0,0.0910840034484863
GHMD,gcc,14,-Os,1431,1431,1431.0,0.0917296409606933
GHMD,gcc,14,-Ofast,1534,1534,1534.0,0.0908765792846679
HF9I,gcc,14,-O0,1476,1476,1476.0,0.0841786861419677
HF9I,gcc,14,-O1,1444,1444,1444.0,0.0871279239654541
HF9I,gcc,14,-O2,1438,1438,1438.0,0.0918102264404296
HF9I,gcc,14,-O3,1438,1438,1438.0,0.091787576675415
HF9I,gcc,14,-Os,1431,1431,1431.0,0.0888066291809082
HF9I,gcc,14,-Ofast,1534,1534,1534.0,0.0931334495544433
HHU5,gcc,14,-O0,1445,1445,1445.0,0.0826354026794433
HHU5,gcc,14,-O1,1281,1281,1281.0,0.0904858112335205
HHU5,gcc,14,-O2,1286,1286,1286.0,0.1027376651763916
HHU5,gcc,14,-O3,1286,1286,1286.0,0.089670181274414
HHU5,gcc,14,-Os,1251,1251,1251.0,0.0884661674499511
HHU5,gcc,14,-Ofast,1382,1382,1382.0,0.090001106262207
JJUY,gcc,14,-O0,1451,1451,1451.0,0.0794239044189453
JJUY,gcc,14,-O1,1441,1441,1441.0,0.0872938632965087
JJUY,gcc,14,-O2,1433,1433,1433.0,0.0920953750610351
JJUY,gcc,14,-O3,1433,1433,1433.0,0.0915510654449462
JJUY,gcc,14,-Os,1426,1426,1426.0,0.0873174667358398
JJUY,gcc,14,-Ofast,1529,1529,1529.0,0.0913431644439697
LJKZ,gcc,14,-O0,1495,1495,1495.0,0.0802438259124755
LJKZ,gcc,14,-O1,1495,1495,1495.0,0.0929787158966064
LJKZ,gcc,14,-O2,1528,1528,1528.0,0.1031768321990966
LJKZ,gcc,14,-O3,1436,1436,1436.0,0.0957293510437011
LJKZ,gcc,14,-Os,1484,1484,1484.0,0.0964460372924804
LJKZ,gcc,14,-Ofast,1532,1532,1532.0,0.0966405868530273
ME99,gcc,14,-O0,1451,1451,1451.0,0.0786514282226562
ME99,gcc,14,-O1,1444,1444,1444.0,0.0858871936798095
ME99,gcc,14,-O2,1438,1438,1438.0,0.0898232460021972
ME99,gcc,14,-O3,1438,1438,1438.0,0.0899510383605957
ME99,gcc,14,-Os,1431,1431,1431.0,0.0900318622589111
ME99,gcc,14,-Ofast,1534,1534,1534.0,0.0915403366088867
OXZL,gcc,14,-O0,1495,1495,1495.0,0.0807075500488281
OXZL,gcc,14,-O1,1495,1495,1495.0,0.0797359943389892
OXZL,gcc,14,-O2,1528,1528,1528.0,0.0540366172790527
OXZL,gcc,14,-O3,1436,1436,1436.0,0.0501637458801269
OXZL,gcc,14,-Os,1484,1484,1484.0,0.0484004020690918
OXZL,gcc,14,-Ofast,1532,1532,1532.0,0.0484356880187988
P1LX,gcc,14,-O0,1451,1451,1451.0,0.0423188209533691
P1LX,gcc,14,-O1,1441,1441,1441.0,0.0444056987762451
P1LX,gcc,14,-O2,1433,1433,1433.0,0.0486705303192138
P1LX,gcc,14,-O3,1433,1433,1433.0,0.0441243648529052
P1LX,gcc,14,-Os,1426,1426,1426.0,0.0452158451080322
P1LX,gcc,14,-Ofast,1529,1529,1529.0,0.0481276512145996
P4B0,gcc,14,-O0,1464,1464,1464.0,0.0433800220489501
P4B0,gcc,14,-O1,1451,1451,1451.0,0.0488665103912353
P4B0,gcc,14,-O2,1450,1450,1450.0,0.0468394756317138
P4B0,gcc,14,-O3,1450,1450,1450.0,0.0502533912658691
P4B0,gcc,14,-Os,1441,1441,1441.0,0.0474390983581543
P4B0,gcc,14,-Ofast,1546,1546,1546.0,0.0509471893310546
QHZI,gcc,14,-O0,1451,1451,1451.0,0.0443038940429687
QHZI,gcc,14,-O1,1444,1444,1444.0,0.0478363037109375
QHZI,gcc,14,-O2,1438,1438,1438.0,0.0497190952301025
QHZI,gcc,14,-O3,1438,1438,1438.0,0.0495076179504394
QHZI,gcc,14,-Os,1431,1431,1431.0,0.0472371578216552
QHZI,gcc,14,-Ofast,1534,1534,1534.0,0.0448668003082275
QZH2,gcc,14,-O0,1451,1451,1451.0,0.0450053215026855
QZH2,gcc,14,-O1,1444,1444,1444.0,0.0455930233001709
QZH2,gcc,14,-O2,1438,1438,1438.0,0.0492398738861084
QZH2,gcc,14,-O3,1438,1438,1438.0,0.0472936630249023
QZH2,gcc,14,-Os,1431,1431,1431.0,0.0501658916473388
QZH2,gcc,14,-Ofast,1534,1534,1534.0,0.0472111701965332
TGXC,gcc,14,-O0,1451,1451,1451.0,0.043410301208496
TGXC,gcc,14,-O1,1448,1448,1448.0,0.0478966236114501
TGXC,gcc,14,-O2,1442,1442,1442.0,0.0475361347198486
TGXC,gcc,14,-O3,1442,1442,1442.0,0.0789391994476318
TGXC,gcc,14,-Os,1436,1436,1436.0,0.0904488563537597
TGXC,gcc,14,-Ofast,1538,1538,1538.0,0.0960052013397216
TX28,gcc,14,-O0,1451,1451,1451.0,0.0853414535522461
TX28,gcc,14,-O1,1444,1444,1444.0,0.0918869972229003
TX28,gcc,14,-O2,1438,1438,1438.0,0.09110689163208
TX28,gcc,14,-O3,1438,1438,1438.0,0.0916950702667236
TX28,gcc,14,-Os,1431,1431,1431.0,0.1329782009124755
TX28,gcc,14,-Ofast,1534,1534,1534.0,0.089348554611206
VHTR,gcc,14,-O0,1451,1451,1451.0,0.0901823043823242
VHTR,gcc,14,-O1,1448,1448,1448.0,0.0920212268829345
VHTR,gcc,14,-O2,1442,1442,1442.0,0.0938856601715087
VHTR,gcc,14,-O3,1442,1442,1442.0,0.0918402671813964
VHTR,gcc,14,-Os,1436,1436,1436.0,0.0943970680236816
VHTR,gcc,14,-Ofast,1538,1538,1538.0,0.0933630466461181
VT8K,gcc,14,-O0,1451,1451,1451.0,0.0885393619537353
VT8K,gcc,14,-O1,1444,1444,1444.0,0.0883243083953857
VT8K,gcc,14,-O2,1438,1438,1438.0,0.0907835960388183
VT8K,gcc,14,-O3,1438,1438,1438.0,0.0927445888519287
VT8K,gcc,14,-Os,1431,1431,1431.0,0.0903687477111816
VT8K,gcc,14,-Ofast,1534,1534,1534.0,0.0940062999725341
WOZF,gcc,14,-O0,1451,1451,1451.0,0.0826549530029296
WOZF,gcc,14,-O1,1444,1444,1444.0,0.090029239654541
WOZF,gcc,14,-O2,1438,1438,1438.0,0.0924479961395263
WOZF,gcc,14,-O3,1438,1438,1438.0,0.0927391052246093
WOZF,gcc,14,-Os,1431,1431,1431.0,0.0894091129302978
WOZF,gcc,14,-Ofast,1534,1534,1534.0,0.09166240692138672
