folder_id,file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size,time
EDHR,EDHR4.c,gcc,11,-Os,1418,1418,1418.0,0.8416571617126465
EDHR,EDHR4.c,gcc,11,-Ofast,1640,1640,1640.0,0.9676110744476318
EDHR,EDHR4.c,gcc,12,-O0,1525,1525,1525.0,0.8182919025421143
EDHR,EDHR4.c,gcc,12,-O1,1445,1445,1445.0,0.849052906036377
EDHR,EDHR4.c,gcc,12,-O2,1472,1472,1472.0,0.8548398017883301
EDHR,EDHR4.c,gcc,12,-O3,1541,1541,1541.0,0.9082322120666504
EDHR,EDHR4.c,gcc,12,-Os,1418,1418,1418.0,0.937424898147583
EDHR,EDHR4.c,gcc,12,-Ofast,1629,1629,1629.0,1.0414471626281738
EDHR,EDHR5.c,gcc,9,-O0,1531,1531,1531.0,0.8341782093048096
EDHR,EDHR5.c,gcc,9,-O1,1454,1454,1454.0,0.8146266937255859
EDHR,EDHR5.c,gcc,9,-O2,1397,1397,1397.0,0.7998454570770264
EDHR,EDHR5.c,gcc,9,-O3,1542,1542,1542.0,0.8525903224945068
EDHR,EDHR5.c,gcc,9,-Os,1371,1371,1371.0,0.8669161796569824
EDHR,EDHR5.c,gcc,9,-Ofast,1630,1630,1630.0,0.9466583728790284
EDHR,EDHR5.c,gcc,10,-O0,1531,1531,1531.0,0.8297488689422607
EDHR,EDHR5.c,gcc,10,-O1,1454,1454,1454.0,0.7583415508270264
EDHR,EDHR5.c,gcc,10,-O2,1397,1397,1397.0,0.8202066421508789
EDHR,EDHR5.c,gcc,10,-O3,1542,1542,1542.0,0.9025886058807372
EDHR,EDHR5.c,gcc,10,-Os,1419,1419,1419.0,0.904299020767212
EDHR,EDHR5.c,gcc,10,-Ofast,1630,1630,1630.0,0.9041900634765624
EDHR,EDHR5.c,gcc,11,-O0,1538,1538,1538.0,0.7993378639221191
EDHR,EDHR5.c,gcc,11,-O1,1458,1458,1458.0,0.8882529735565186
EDHR,EDHR5.c,gcc,11,-O2,1397,1397,1397.0,0.8365607261657715
EDHR,EDHR5.c,gcc,11,-O3,1544,1544,1544.0,1.0629732608795166
EDHR,EDHR5.c,gcc,11,-Os,1423,1423,1423.0,1.1348202228546145
EDHR,EDHR5.c,gcc,11,-Ofast,1632,1632,1632.0,0.9766762256622314
EDHR,EDHR5.c,gcc,12,-O0,1538,1538,1538.0,0.7734649181365967
EDHR,EDHR5.c,gcc,12,-O1,1452,1452,1452.0,0.7964019775390625
EDHR,EDHR5.c,gcc,12,-O2,1464,1464,1464.0,0.9005486965179443
EDHR,EDHR5.c,gcc,12,-O3,1549,1549,1549.0,1.032080888748169
EDHR,EDHR5.c,gcc,12,-Os,1423,1423,1423.0,0.917043685913086
EDHR,EDHR5.c,gcc,12,-Ofast,1637,1637,1637.0,1.044456958770752
EDHR,EDHR6.c,gcc,9,-O0,1608,1608,1608.0,0.9022526741027832
EDHR,EDHR6.c,gcc,9,-O1,1489,1489,1489.0,0.8153693675994873
EDHR,EDHR6.c,gcc,9,-O2,1441,1441,1441.0,0.805927038192749
EDHR,EDHR6.c,gcc,9,-O3,1599,1599,1599.0,0.9819154739379884
EDHR,EDHR6.c,gcc,9,-Os,1407,1407,1407.0,0.9025166034698486
EDHR,EDHR6.c,gcc,9,-Ofast,1687,1687,1687.0,0.807379961013794
EDHR,EDHR6.c,gcc,10,-O0,1608,1608,1608.0,0.767784833908081
EDHR,EDHR6.c,gcc,10,-O1,1489,1489,1489.0,0.8464734554290771
EDHR,EDHR6.c,gcc,10,-O2,1449,1449,1449.0,0.941817045211792
EDHR,EDHR6.c,gcc,10,-O3,1610,1610,1610.0,1.0108397006988523
EDHR,EDHR6.c,gcc,10,-Os,1454,1454,1454.0,0.8398709297180176
EDHR,EDHR6.c,gcc,10,-Ofast,1698,1698,1698.0,0.805095911026001
EDHR,EDHR6.c,gcc,11,-O0,1615,1615,1615.0,0.789797306060791
EDHR,EDHR6.c,gcc,11,-O1,1493,1493,1493.0,0.9336247444152832
EDHR,EDHR6.c,gcc,11,-O2,1449,1449,1449.0,0.9815526008605956
EDHR,EDHR6.c,gcc,11,-O3,1607,1607,1607.0,0.8957607746124268
EDHR,EDHR6.c,gcc,11,-Os,1458,1458,1458.0,0.8440368175506592
EDHR,EDHR6.c,gcc,11,-Ofast,1695,1695,1695.0,0.8148071765899658
EDHR,EDHR6.c,gcc,12,-O0,1615,1615,1615.0,0.8520107269287109
EDHR,EDHR6.c,gcc,12,-O1,1486,1486,1486.0,0.963794469833374
EDHR,EDHR6.c,gcc,12,-O2,1498,1498,1498.0,1.0258071422576904
EDHR,EDHR6.c,gcc,12,-O3,1610,1610,1610.0,0.917036771774292
EDHR,EDHR6.c,gcc,12,-Os,1458,1458,1458.0,0.826556921005249
EDHR,EDHR6.c,gcc,12,-Ofast,1698,1698,1698.0,0.9002351760864258
EDHR,EDHR7.c,gcc,9,-O0,1630,1630,1630.0,0.7601621150970459
EDHR,EDHR7.c,gcc,9,-O1,1508,1508,1508.0,0.8397507667541504
EDHR,EDHR7.c,gcc,9,-O2,1513,1513,1513.0,0.938295602798462
EDHR,EDHR7.c,gcc,9,-O3,1677,1677,1677.0,0.9033911228179932
EDHR,EDHR7.c,gcc,9,-Os,1477,1477,1477.0,0.9144115447998048
EDHR,EDHR7.c,gcc,9,-Ofast,1765,1765,1765.0,0.8637058734893799
EDHR,EDHR7.c,gcc,10,-O0,1630,1630,1630.0,0.8148245811462402
EDHR,EDHR7.c,gcc,10,-O1,1508,1508,1508.0,0.8850433826446533
EDHR,EDHR7.c,gcc,10,-O2,1577,1577,1577.0,0.8779842853546143
EDHR,EDHR7.c,gcc,10,-O3,1685,1685,1685.0,0.8549087047576904
EDHR,EDHR7.c,gcc,10,-Os,1507,1507,1507.0,0.7554972171783447
EDHR,EDHR7.c,gcc,10,-Ofast,1773,1773,1773.0,0.8468606472015381
EDHR,EDHR7.c,gcc,11,-O0,1637,1637,1637.0,0.8572735786437988
EDHR,EDHR7.c,gcc,11,-O1,1512,1512,1512.0,1.0033981800079346
EDHR,EDHR7.c,gcc,11,-O2,1577,1577,1577.0,0.9565510749816896
EDHR,EDHR7.c,gcc,11,-O3,1677,1677,1677.0,0.8661561012268066
EDHR,EDHR7.c,gcc,11,-Os,1511,1511,1511.0,0.773017406463623
EDHR,EDHR7.c,gcc,11,-Ofast,1765,1765,1765.0,0.874915361404419
EDHR,EDHR7.c,gcc,12,-O0,1637,1637,1637.0,0.8157651424407959
EDHR,EDHR7.c,gcc,12,-O1,1500,1500,1500.0,0.9798417091369628
EDHR,EDHR7.c,gcc,12,-O2,1540,1540,1540.0,0.9077563285827636
EDHR,EDHR7.c,gcc,12,-O3,1677,1677,1677.0,0.9022057056427002
EDHR,EDHR7.c,gcc,12,-Os,1512,1512,1512.0,0.8266372680664062
EDHR,EDHR7.c,gcc,12,-Ofast,1765,1765,1765.0,0.9678704738616944
EDHR,EDHR8.c,gcc,9,-O0,1692,1692,1692.0,0.8943743705749512
EDHR,EDHR8.c,gcc,9,-O1,1459,1459,1459.0,0.9057528972625732
EDHR,EDHR8.c,gcc,9,-O2,1405,1405,1405.0,0.8867504596710205
EDHR,EDHR8.c,gcc,9,-O3,1550,1550,1550.0,0.8183619976043701
EDHR,EDHR8.c,gcc,9,-Os,1366,1366,1366.0,0.7951080799102783
EDHR,EDHR8.c,gcc,9,-Ofast,1638,1638,1638.0,0.8713710308074951
EDHR,EDHR8.c,gcc,10,-O0,1692,1692,1692.0,0.9230413436889648
EDHR,EDHR8.c,gcc,10,-O1,1459,1459,1459.0,0.879270076751709
EDHR,EDHR8.c,gcc,10,-O2,1485,1485,1485.0,1.0208675861358645
EDHR,EDHR8.c,gcc,10,-O3,1550,1550,1550.0,0.9395925998687744
EDHR,EDHR8.c,gcc,10,-Os,1430,1430,1430.0,0.8628764152526855
EDHR,EDHR8.c,gcc,10,-Ofast,1638,1638,1638.0,0.9808225631713868
EDHR,EDHR8.c,gcc,11,-O0,1699,1699,1699.0,0.8734726905822754
EDHR,EDHR8.c,gcc,11,-O1,1463,1463,1463.0,0.8363544940948486
EDHR,EDHR8.c,gcc,11,-O2,1485,1485,1485.0,0.768836498260498
EDHR,EDHR8.c,gcc,11,-O3,1552,1552,1552.0,0.8496220111846924
EDHR,EDHR8.c,gcc,11,-Os,1434,1434,1434.0,0.8263700008392334
EDHR,EDHR8.c,gcc,11,-Ofast,1640,1640,1640.0,0.9506957530975342
EDHR,EDHR8.c,gcc,12,-O0,1699,1699,1699.0,0.9398806095123292
EDHR,EDHR8.c,gcc,12,-O1,1458,1458,1458.0,0.9051241874694824
EDHR,EDHR8.c,gcc,12,-O2,1480,1480,1480.0,0.8310942649841309
EDHR,EDHR8.c,gcc,12,-O3,1541,1541,1541.0,0.8905248641967773
EDHR,EDHR8.c,gcc,12,-Os,1434,1434,1434.0,0.8722894191741943
EDHR,EDHR8.c,gcc,12,-Ofast,1629,1629,1629.0,1.042198896408081
AAMU,AAMU1.c,gcc,9,-O0,1368,1368,1368.0,0.8518211841583252
AAMU,AAMU1.c,gcc,9,-O1,1332,1332,1332.0,0.9305980205535888
AAMU,AAMU1.c,gcc,9,-O2,1340,1340,1340.0,0.8491287231445312
AAMU,AAMU1.c,gcc,9,-O3,1340,1340,1340.0,0.8948690891265869
AAMU,AAMU1.c,gcc,9,-Os,1329,1329,1329.0,0.9300765991210938
AAMU,AAMU1.c,gcc,9,-Ofast,1424,1424,1424.0,0.9121410846710204
AAMU,AAMU1.c,gcc,10,-O0,1368,1368,1368.0,0.7749319076538086
AAMU,AAMU1.c,gcc,10,-O1,1332,1332,1332.0,0.7478513717651367
AAMU,AAMU1.c,gcc,10,-O2,1340,1340,1340.0,0.8281466960906982
AAMU,AAMU1.c,gcc,10,-O3,1340,1340,1340.0,0.7889645099639893
AAMU,AAMU1.c,gcc,10,-Os,1329,1329,1329.0,0.9283034801483154
AAMU,AAMU1.c,gcc,10,-Ofast,1424,1424,1424.0,0.8491222858428955
AAMU,AAMU1.c,gcc,11,-O0,1375,1375,1375.0,0.7656762599945068
AAMU,AAMU1.c,gcc,11,-O1,1336,1336,1336.0,0.8395771980285645
AAMU,AAMU1.c,gcc,11,-O2,1340,1340,1340.0,0.812558650970459
AAMU,AAMU1.c,gcc,11,-O3,1340,1340,1340.0,0.820997953414917
AAMU,AAMU1.c,gcc,11,-Os,1333,1333,1333.0,0.9434514045715332
AAMU,AAMU1.c,gcc,11,-Ofast,1424,1424,1424.0,0.8669519424438477
AAMU,AAMU1.c,gcc,12,-O0,1375,1375,1375.0,0.8636934757232666
AAMU,AAMU1.c,gcc,12,-O1,1336,1336,1336.0,0.8051388263702393
AAMU,AAMU1.c,gcc,12,-O2,1340,1340,1340.0,0.8876173496246338
AAMU,AAMU1.c,gcc,12,-O3,1340,1340,1340.0,0.9139139652252196
AAMU,AAMU1.c,gcc,12,-Os,1333,1333,1333.0,0.9279203414916992
AAMU,AAMU1.c,gcc,12,-Ofast,1424,1424,1424.0,0.9363157749176024
AAMU,AAMU10.c,gcc,9,-O0,1588,1588,1588.0,0.7110872268676758
AAMU,AAMU10.c,gcc,9,-O1,1521,1521,1521.0,0.7970712184906006
AAMU,AAMU10.c,gcc,9,-O2,1516,1516,1516.0,0.8477659225463867
AAMU,AAMU10.c,gcc,9,-O3,1516,1516,1516.0,0.858116865158081
AAMU,AAMU10.c,gcc,9,-Os,1505,1505,1505.0,0.9188787937164308
AAMU,AAMU10.c,gcc,9,-Ofast,1604,1604,1604.0,0.944438934326172
AAMU,AAMU10.c,gcc,10,-O0,1588,1588,1588.0,0.7471380233764648
AAMU,AAMU10.c,gcc,10,-O1,1521,1521,1521.0,0.8250961303710938
AAMU,AAMU10.c,gcc,10,-O2,1516,1516,1516.0,0.8359417915344238
AAMU,AAMU10.c,gcc,10,-O3,1516,1516,1516.0,0.9973905086517334
AAMU,AAMU10.c,gcc,10,-Os,1505,1505,1505.0,0.973109006881714
AAMU,AAMU10.c,gcc,10,-Ofast,1604,1604,1604.0,0.9580621719360352
AAMU,AAMU10.c,gcc,11,-O0,1601,1601,1601.0,0.8039546012878418
AAMU,AAMU10.c,gcc,11,-O1,1525,1525,1525.0,0.85150146484375
AAMU,AAMU10.c,gcc,11,-O2,1532,1532,1532.0,0.8497838973999023
AAMU,AAMU10.c,gcc,11,-O3,1532,1532,1532.0,0.9619042873382568
AAMU,AAMU10.c,gcc,11,-Os,1525,1525,1525.0,0.8671832084655762
AAMU,AAMU10.c,gcc,11,-Ofast,1620,1620,1620.0,0.9708147048950196
AAMU,AAMU10.c,gcc,12,-O0,1601,1601,1601.0,0.9349637031555176
AAMU,AAMU10.c,gcc,12,-O1,1525,1525,1525.0,1.030449628829956
AAMU,AAMU10.c,gcc,12,-O2,1529,1529,1529.0,1.0698339939117432
AAMU,AAMU10.c,gcc,12,-O3,1529,1529,1529.0,0.8839023113250732
AAMU,AAMU10.c,gcc,12,-Os,1522,1522,1522.0,0.9398822784423828
AAMU,AAMU10.c,gcc,12,-Ofast,1617,1617,1617.0,0.8870408535003662
AAMU,AAMU2.c,gcc,9,-O0,1432,1432,1432.0,0.8276190757751465
AAMU,AAMU2.c,gcc,9,-O1,1428,1428,1428.0,0.90592360496521
AAMU,AAMU2.c,gcc,9,-O2,1469,1469,1469.0,0.8745715618133545
AAMU,AAMU2.c,gcc,9,-O3,1382,1382,1382.0,0.9105396270751952
AAMU,AAMU2.c,gcc,9,-Os,1411,1411,1411.0,0.778264045715332
AAMU,AAMU2.c,gcc,9,-Ofast,1470,1470,1470.0,0.9140892028808594
AAMU,AAMU2.c,gcc,10,-O0,1432,1432,1432.0,0.811743974685669
AAMU,AAMU2.c,gcc,10,-O1,1428,1428,1428.0,0.9214653968811036
AAMU,AAMU2.c,gcc,10,-O2,2167,2167,2167.0,1.0768091678619385
AAMU,AAMU2.c,gcc,10,-O3,1382,1382,1382.0,1.0954980850219729
AAMU,AAMU2.c,gcc,10,-Os,1411,1411,1411.0,0.9297869205474854
AAMU,AAMU2.c,gcc,10,-Ofast,1470,1470,1470.0,0.9318888187408448
AAMU,AAMU2.c,gcc,11,-O0,1439,1439,1439.0,0.8658707141876221
AAMU,AAMU2.c,gcc,11,-O1,1432,1432,1432.0,0.9193742275238036
AAMU,AAMU2.c,gcc,11,-O2,2159,2159,2159.0,1.0794477462768557
AAMU,AAMU2.c,gcc,11,-O3,1382,1382,1382.0,0.9304049015045166
AAMU,AAMU2.c,gcc,11,-Os,1415,1415,1415.0,0.8625547885894775
AAMU,AAMU2.c,gcc,11,-Ofast,1470,1470,1470.0,0.9092903137207032
AAMU,AAMU2.c,gcc,12,-O0,1439,1439,1439.0,0.9826922416687012
AAMU,AAMU2.c,gcc,12,-O1,1435,1435,1435.0,0.976170778274536
AAMU,AAMU2.c,gcc,12,-O2,2378,2378,2378.0,1.133134841918945
AAMU,AAMU2.c,gcc,12,-O3,1382,1382,1382.0,0.9522318840026855
AAMU,AAMU2.c,gcc,12,-Os,1408,1408,1408.0,0.985135555267334
AAMU,AAMU2.c,gcc,12,-Ofast,1470,1470,1470.0,1.096550226211548
AAMU,AAMU9.c,gcc,9,-O0,1588,1588,1588.0,0.7290141582489014
AAMU,AAMU9.c,gcc,9,-O1,1521,1521,1521.0,0.8708457946777344
AAMU,AAMU9.c,gcc,9,-O2,1516,1516,1516.0,0.8636918067932129
AAMU,AAMU9.c,gcc,9,-O3,1516,1516,1516.0,0.8175485134124756
AAMU,AAMU9.c,gcc,9,-Os,1505,1505,1505.0,0.8260936737060547
AAMU,AAMU9.c,gcc,9,-Ofast,1604,1604,1604.0,0.8294565677642822
AAMU,AAMU9.c,gcc,10,-O0,1588,1588,1588.0,0.8952541351318359
AAMU,AAMU9.c,gcc,10,-O1,1521,1521,1521.0,0.8728115558624268
AAMU,AAMU9.c,gcc,10,-O2,1516,1516,1516.0,0.8379988670349121
AAMU,AAMU9.c,gcc,10,-O3,1516,1516,1516.0,0.7801566123962402
AAMU,AAMU9.c,gcc,10,-Os,1505,1505,1505.0,0.8156442642211914
AAMU,AAMU9.c,gcc,10,-Ofast,1604,1604,1604.0,0.8542492389678955
AAMU,AAMU9.c,gcc,11,-O0,1601,1601,1601.0,0.8761539459228516
AAMU,AAMU9.c,gcc,11,-O1,1525,1525,1525.0,1.0076665878295898
AAMU,AAMU9.c,gcc,11,-O2,1532,1532,1532.0,0.9075753688812256
AAMU,AAMU9.c,gcc,11,-O3,1532,1532,1532.0,0.8119940757751465
AAMU,AAMU9.c,gcc,11,-Os,1525,1525,1525.0,0.8424818515777588
AAMU,AAMU9.c,gcc,11,-Ofast,1620,1620,1620.0,0.8543815612792969
AAMU,AAMU9.c,gcc,12,-O0,1601,1601,1601.0,0.944352388381958
AAMU,AAMU9.c,gcc,12,-O1,1525,1525,1525.0,0.8946256637573242
AAMU,AAMU9.c,gcc,12,-O2,1529,1529,1529.0,0.8780639171600342
AAMU,AAMU9.c,gcc,12,-O3,1529,1529,1529.0,1.071122646331787
AAMU,AAMU9.c,gcc,12,-Os,1522,1522,1522.0,0.982924222946167
AAMU,AAMU9.c,gcc,12,-Ofast,1617,1617,1617.0,1.0163967609405518
ESWC,ESWC1.c,gcc,9,-O0,1380,1380,1380.0,0.9310927391052246
ESWC,ESWC1.c,gcc,9,-O1,1334,1334,1334.0,0.8993070125579834
ESWC,ESWC1.c,gcc,9,-O2,1323,1323,1323.0,0.7662177085876465
ESWC,ESWC1.c,gcc,9,-O3,1323,1323,1323.0,0.8145287036895752
ESWC,ESWC1.c,gcc,9,-Os,1312,1312,1312.0,0.8419060707092285
ESWC,ESWC1.c,gcc,9,-Ofast,1407,1407,1407.0,0.8886921405792236
ESWC,ESWC1.c,gcc,10,-O0,1380,1380,1380.0,0.8576722145080566
ESWC,ESWC1.c,gcc,10,-O1,1334,1334,1334.0,0.9486229419708252
ESWC,ESWC1.c,gcc,10,-O2,1323,1323,1323.0,0.9167778491973876
ESWC,ESWC1.c,gcc,10,-O3,1323,1323,1323.0,0.8336594104766846
ESWC,ESWC1.c,gcc,10,-Os,1312,1312,1312.0,0.8137509822845459
ESWC,ESWC1.c,gcc,10,-Ofast,1407,1407,1407.0,0.9232664108276368
ESWC,ESWC1.c,gcc,11,-O0,1387,1387,1387.0,0.8962631225585938
ESWC,ESWC1.c,gcc,11,-O1,1338,1338,1338.0,0.8248968124389648
ESWC,ESWC1.c,gcc,11,-O2,1323,1323,1323.0,0.7538547515869141
ESWC,ESWC1.c,gcc,11,-O3,1323,1323,1323.0,0.8292984962463379
ESWC,ESWC1.c,gcc,11,-Os,1316,1316,1316.0,0.7981665134429932
ESWC,ESWC1.c,gcc,11,-Ofast,1407,1407,1407.0,0.9287176132202148
ESWC,ESWC1.c,gcc,12,-O0,1387,1387,1387.0,0.915557622909546
ESWC,ESWC1.c,gcc,12,-O1,1338,1338,1338.0,0.836561918258667
ESWC,ESWC1.c,gcc,12,-O2,1323,1323,1323.0,0.8109321594238281
ESWC,ESWC1.c,gcc,12,-O3,1323,1323,1323.0,0.8663375377655029
ESWC,ESWC1.c,gcc,12,-Os,1316,1316,1316.0,0.8823177814483643
ESWC,ESWC1.c,gcc,12,-Ofast,1407,1407,1407.0,1.0120587348937988
ESWC,ESWC2.c,gcc,9,-O0,1430,1430,1430.0,0.8634426593780518
ESWC,ESWC2.c,gcc,9,-O1,1385,1385,1385.0,0.7569310665130615
ESWC,ESWC2.c,gcc,9,-O2,1342,1342,1342.0,0.8494329452514648
ESWC,ESWC2.c,gcc,9,-O3,1342,1342,1342.0,0.8505067825317383
ESWC,ESWC2.c,gcc,9,-Os,1356,1356,1356.0,1.03129243850708
ESWC,ESWC2.c,gcc,9,-Ofast,1426,1426,1426.0,0.8986256122589111
ESWC,ESWC2.c,gcc,10,-O0,1430,1430,1430.0,0.8136653900146484
ESWC,ESWC2.c,gcc,10,-O1,1404,1404,1404.0,0.8967540264129639
ESWC,ESWC2.c,gcc,10,-O2,1440,1440,1440.0,0.876253604888916
ESWC,ESWC2.c,gcc,10,-O3,1342,1342,1342.0,0.8256509304046631
ESWC,ESWC2.c,gcc,10,-Os,1354,1354,1354.0,1.0008580684661863
ESWC,ESWC2.c,gcc,10,-Ofast,1426,1426,1426.0,0.9306564331054688
ESWC,ESWC2.c,gcc,11,-O0,1437,1437,1437.0,0.8032538890838623
ESWC,ESWC2.c,gcc,11,-O1,1407,1407,1407.0,0.8638112545013428
ESWC,ESWC2.c,gcc,11,-O2,1440,1440,1440.0,0.8934855461120605
ESWC,ESWC2.c,gcc,11,-O3,1342,1342,1342.0,0.833810567855835
ESWC,ESWC2.c,gcc,11,-Os,1358,1358,1358.0,0.9329195022583008
ESWC,ESWC2.c,gcc,11,-Ofast,1426,1426,1426.0,0.8866596221923828
ESWC,ESWC2.c,gcc,12,-O0,1437,1437,1437.0,0.9866538047790528
ESWC,ESWC2.c,gcc,12,-O1,1410,1410,1410.0,0.90871262550354
ESWC,ESWC2.c,gcc,12,-O2,1342,1342,1342.0,1.053652286529541
ESWC,ESWC2.c,gcc,12,-O3,1342,1342,1342.0,0.988738775253296
ESWC,ESWC2.c,gcc,12,-Os,1339,1339,1339.0,0.8857340812683105
ESWC,ESWC2.c,gcc,12,-Ofast,1426,1426,1426.0,0.9467287063598632
ESWC,ESWC3.c,gcc,9,-O0,1445,1445,1445.0,0.7364151477813721
ESWC,ESWC3.c,gcc,9,-O1,1391,1391,1391.0,0.8170650005340576
ESWC,ESWC3.c,gcc,9,-O2,1347,1347,1347.0,0.8250651359558105
ESWC,ESWC3.c,gcc,9,-O3,1347,1347,1347.0,0.9830963611602784
ESWC,ESWC3.c,gcc,9,-Os,1357,1357,1357.0,0.927985906600952
ESWC,ESWC3.c,gcc,9,-Ofast,1435,1435,1435.0,0.8214783668518066
ESWC,ESWC3.c,gcc,10,-O0,1445,1445,1445.0,0.7482542991638184
ESWC,ESWC3.c,gcc,10,-O1,1410,1410,1410.0,0.8124315738677979
ESWC,ESWC3.c,gcc,10,-O2,1461,1461,1461.0,0.8489625453948975
ESWC,ESWC3.c,gcc,10,-O3,1347,1347,1347.0,1.0058577060699463
