folder_id,file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size,time
llama3.1,ESWC1.c,gcc,14,-O0,1451,1451,1451.0,0.0485239028930664
llama3.1,ESWC1.c,gcc,14,-O1,1441,1441,1441.0,0.0509035587310791
llama3.1,ESWC1.c,gcc,14,-O2,1433,1433,1433.0,0.0486905574798584
llama3.1,ESWC1.c,gcc,14,-O3,1433,1433,1433.0,0.0484402179718017
llama3.1,ESWC1.c,gcc,14,-Os,1426,1426,1426.0,0.0458505153656005
llama3.1,ESWC1.c,gcc,14,-Ofast,1529,1529,1529.0,0.0459418296813964
llama3.1,ESWC2.c,gcc,14,-O0,1501,1501,1501.0,0.0434837341308593
llama3.1,ESWC2.c,gcc,14,-O1,1518,1518,1518.0,0.0513489246368408
llama3.1,ESWC2.c,gcc,14,-O2,1436,1436,1436.0,0.0530402660369873
llama3.1,ESWC2.c,gcc,14,-O3,1436,1436,1436.0,0.0490868091583251
llama3.1,ESWC2.c,gcc,14,-Os,1429,1429,1429.0,0.0508930683135986
llama3.1,ESWC2.c,gcc,14,-Ofast,1532,1532,1532.0,0.0514717102050781
llama3.1,XVCD1.c,gcc,14,-O0,1471,1471,1471.0,0.0485081672668457
llama3.1,XVCD1.c,gcc,14,-O1,1441,1441,1441.0,0.0463526248931884
llama3.1,XVCD1.c,gcc,14,-O2,1433,1433,1433.0,0.04789400100708
llama3.1,XVCD1.c,gcc,14,-O3,1433,1433,1433.0,0.0476579666137695
llama3.1,XVCD1.c,gcc,14,-Os,1426,1426,1426.0,0.0462050437927246
llama3.1,XVCD1.c,gcc,14,-Ofast,1529,1529,1529.0,0.0510866641998291
llama3.1,XVCD2.c,gcc,14,-O0,1568,1568,1568.0,0.044295310974121
llama3.1,XVCD2.c,gcc,14,-O1,1563,1563,1563.0,0.0494384765625
llama3.1,XVCD2.c,gcc,14,-O2,1561,1561,1561.0,0.0550634860992431
llama3.1,XVCD2.c,gcc,14,-O3,1561,1561,1561.0,0.0553689002990722
llama3.1,XVCD2.c,gcc,14,-Os,1514,1514,1514.0,0.0505082607269287
llama3.1,XVCD2.c,gcc,14,-Ofast,1657,1657,1657.0,0.0537917613983154
llama3.1,XVCD3.c,gcc,14,-O0,1568,1568,1568.0,0.0560138225555419
llama3.1,XVCD3.c,gcc,14,-O1,1563,1563,1563.0,0.0501379966735839
llama3.1,XVCD3.c,gcc,14,-O2,1561,1561,1561.0,0.0522599220275878
llama3.1,XVCD3.c,gcc,14,-O3,1561,1561,1561.0,0.0508098602294921
llama3.1,XVCD3.c,gcc,14,-Os,1514,1514,1514.0,0.0509610176086425
llama3.1,XVCD3.c,gcc,14,-Ofast,1657,1657,1657.0,0.0505616664886474
llama3.1,XVCD4.c,gcc,14,-O0,1579,1579,1579.0,0.0422494411468505
llama3.1,XVCD4.c,gcc,14,-O1,1563,1563,1563.0,0.0500974655151367
