file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size,time
974D,gcc,11,-Os,1426,1426,1426.0,1.92773962020874
974D,gcc,11,-Ofast,1517,1517,1517.0,2.397008419036865
974D,gcc,12,-O0,1438,1438,1438.0,2.304137945175171
974D,gcc,12,-O1,1441,1441,1441.0,2.5553126335144043
974D,gcc,12,-O2,1433,1433,1433.0,2.678400993347168
974D,gcc,12,-O3,1433,1433,1433.0,2.3457813262939453
974D,gcc,12,-Os,1426,1426,1426.0,1.981781005859375
974D,gcc,12,-Ofast,1517,1517,1517.0,1.9142212867736816
9ZZ0,gcc,9,-O0,1508,1508,1508.0,2.007338285446167
9ZZ0,gcc,9,-O1,1448,1448,1448.0,1.9579885005950928
9ZZ0,gcc,9,-O2,1433,1433,1433.0,1.709517002105713
9ZZ0,gcc,9,-O3,1433,1433,1433.0,1.6430912017822266
9ZZ0,gcc,9,-Os,1426,1426,1426.0,1.6218788623809814
9ZZ0,gcc,9,-Ofast,1517,1517,1517.0,1.8726248741149905
9ZZ0,gcc,10,-O0,1508,1508,1508.0,1.8282818794250488
9ZZ0,gcc,10,-O1,1448,1448,1448.0,1.862879037857056
9ZZ0,gcc,10,-O2,1433,1433,1433.0,1.8576571941375728
9ZZ0,gcc,10,-O3,1433,1433,1433.0,1.8966434001922607
9ZZ0,gcc,10,-Os,1426,1426,1426.0,1.7998507022857666
9ZZ0,gcc,10,-Ofast,1517,1517,1517.0,1.983548164367676
9ZZ0,gcc,11,-O0,1511,1511,1511.0,1.8688609600067136
9ZZ0,gcc,11,-O1,1448,1448,1448.0,1.9149565696716309
9ZZ0,gcc,11,-O2,1433,1433,1433.0,1.8675663471221924
9ZZ0,gcc,11,-O3,1433,1433,1433.0,1.7437927722930908
9ZZ0,gcc,11,-Os,1426,1426,1426.0,1.872356653213501
9ZZ0,gcc,11,-Ofast,1517,1517,1517.0,2.1194331645965576
9ZZ0,gcc,12,-O0,1511,1511,1511.0,2.1833384037017822
9ZZ0,gcc,12,-O1,1448,1448,1448.0,2.516432762145996
9ZZ0,gcc,12,-O2,1433,1433,1433.0,2.380199909210205
9ZZ0,gcc,12,-O3,1433,1433,1433.0,2.2253897190093994
9ZZ0,gcc,12,-Os,1426,1426,1426.0,2.173229694366455
9ZZ0,gcc,12,-Ofast,1517,1517,1517.0,2.519865036010742
A9EF,gcc,9,-O0,1492,1492,1492.0,1.82784390449524
A9EF,gcc,9,-O1,1448,1448,1448.0,2.133641481399536
A9EF,gcc,9,-O2,1433,1433,1433.0,2.1018786430358887
A9EF,gcc,9,-O3,1433,1433,1433.0,2.069739580154419
A9EF,gcc,9,-Os,1426,1426,1426.0,1.99783992767334
A9EF,gcc,9,-Ofast,1517,1517,1517.0,1.960589408874512
A9EF,gcc,10,-O0,1492,1492,1492.0,1.7673203945159912
A9EF,gcc,10,-O1,1448,1448,1448.0,2.0776255130767822
A9EF,gcc,10,-O2,1433,1433,1433.0,1.9595136642456048
A9EF,gcc,10,-O3,1433,1433,1433.0,2.1722028255462646
A9EF,gcc,10,-Os,1426,1426,1426.0,1.883326530456543
A9EF,gcc,10,-Ofast,1517,1517,1517.0,2.462435722351074
A9EF,gcc,11,-O0,1495,1495,1495.0,2.300671100616455
A9EF,gcc,11,-O1,1448,1448,1448.0,2.47758150100708
A9EF,gcc,11,-O2,1433,1433,1433.0,2.350085973739624
A9EF,gcc,11,-O3,1433,1433,1433.0,2.0831072330474854
A9EF,gcc,11,-Os,1426,1426,1426.0,1.875840425491333
A9EF,gcc,11,-Ofast,1517,1517,1517.0,1.922588348388672
A9EF,gcc,12,-O0,1495,1495,1495.0,2.0585200786590576
A9EF,gcc,12,-O1,1448,1448,1448.0,2.05318021774292
A9EF,gcc,12,-O2,1433,1433,1433.0,2.4180808067321777
A9EF,gcc,12,-O3,1433,1433,1433.0,2.2359044551849365
A9EF,gcc,12,-Os,1426,1426,1426.0,2.166211605072021
A9EF,gcc,12,-Ofast,1517,1517,1517.0,2.459514856338501
AY61,gcc,9,-O0,1621,1621,1621.0,1.852369785308838
AY61,gcc,9,-O1,1557,1557,1557.0,1.960263729095459
AY61,gcc,9,-O2,1433,1433,1433.0,2.099367380142212
AY61,gcc,9,-O3,1433,1433,1433.0,1.8425321578979488
AY61,gcc,9,-Os,1426,1426,1426.0,1.8771507740020752
AY61,gcc,9,-Ofast,1517,1517,1517.0,2.1421091556549072
AY61,gcc,10,-O0,1606,1606,1606.0,1.772270917892456
AY61,gcc,10,-O1,1547,1547,1547.0,1.957536220550537
AY61,gcc,10,-O2,1433,1433,1433.0,1.838393926620484
AY61,gcc,10,-O3,1433,1433,1433.0,2.187888860702514
AY61,gcc,10,-Os,1426,1426,1426.0,1.795874834060669
AY61,gcc,10,-Ofast,1517,1517,1517.0,1.942462921142578
AY61,gcc,11,-O0,1609,1609,1609.0,1.9458928108215328
AY61,gcc,11,-O1,1547,1547,1547.0,2.2208969593048096
AY61,gcc,11,-O2,1433,1433,1433.0,2.03113055229187
AY61,gcc,11,-O3,1433,1433,1433.0,1.96509313583374
AY61,gcc,11,-Os,1426,1426,1426.0,2.117230176925659
AY61,gcc,11,-Ofast,1517,1517,1517.0,2.270235776901245
AY61,gcc,12,-O0,1614,1614,1614.0,2.1427371501922607
AY61,gcc,12,-O1,1547,1547,1547.0,2.4752981662750244
AY61,gcc,12,-O2,1433,1433,1433.0,2.5086519718170166
AY61,gcc,12,-O3,1433,1433,1433.0,2.228557109832764
AY61,gcc,12,-Os,1426,1426,1426.0,2.013271808624268
AY61,gcc,12,-Ofast,1517,1517,1517.0,2.091285467147827
BW3F,gcc,9,-O0,1452,1452,1452.0,1.7172966003417969
BW3F,gcc,9,-O1,1441,1441,1441.0,1.7759385108947754
BW3F,gcc,9,-O2,1436,1436,1436.0,1.8690524101257324
BW3F,gcc,9,-O3,1436,1436,1436.0,1.651686668395996
BW3F,gcc,9,-Os,1429,1429,1429.0,1.759591579437256
BW3F,gcc,9,-Ofast,1520,1520,1520.0,1.9151616096496584
BW3F,gcc,10,-O0,1452,1452,1452.0,2.2431674003601074
BW3F,gcc,10,-O1,1441,1441,1441.0,2.14640736579895
BW3F,gcc,10,-O2,1436,1436,1436.0,2.153583526611328
BW3F,gcc,10,-O3,1436,1436,1436.0,2.4511046409606934
BW3F,gcc,10,-Os,1429,1429,1429.0,2.191511631011963
BW3F,gcc,10,-Ofast,1520,1520,1520.0,2.169942855834961
BW3F,gcc,11,-O0,1455,1455,1455.0,2.0473742485046387
BW3F,gcc,11,-O1,1441,1441,1441.0,2.226886510848999
BW3F,gcc,11,-O2,1436,1436,1436.0,2.1336286067962646
BW3F,gcc,11,-O3,1436,1436,1436.0,2.0155982971191406
BW3F,gcc,11,-Os,1429,1429,1429.0,2.01263427734375
BW3F,gcc,11,-Ofast,1520,1520,1520.0,2.065651655197144
BW3F,gcc,12,-O0,1455,1455,1455.0,2.2443926334381104
BW3F,gcc,12,-O1,1441,1441,1441.0,2.2234551906585693
BW3F,gcc,12,-O2,1436,1436,1436.0,2.173654317855835
BW3F,gcc,12,-O3,1436,1436,1436.0,2.035995960235596
BW3F,gcc,12,-Os,1429,1429,1429.0,2.155023097991944
BW3F,gcc,12,-Ofast,1520,1520,1520.0,2.2250852584838867
D2BG,gcc,9,-O0,1435,1435,1435.0,1.8621807098388672
D2BG,gcc,9,-O1,1441,1441,1441.0,1.7848355770111084
D2BG,gcc,9,-O2,1433,1433,1433.0,1.8527920246124268
D2BG,gcc,9,-O3,1433,1433,1433.0,1.9718413352966309
D2BG,gcc,9,-Os,1426,1426,1426.0,1.8831465244293213
D2BG,gcc,9,-Ofast,1517,1517,1517.0,1.89561128616333
D2BG,gcc,10,-O0,1435,1435,1435.0,1.8969223499298096
D2BG,gcc,10,-O1,1441,1441,1441.0,2.124204635620117
D2BG,gcc,10,-O2,1433,1433,1433.0,2.051234245300293
D2BG,gcc,10,-O3,1433,1433,1433.0,1.986044883728028
D2BG,gcc,10,-Os,1426,1426,1426.0,2.081240653991699
D2BG,gcc,10,-Ofast,1517,1517,1517.0,2.073575019836426
D2BG,gcc,11,-O0,1438,1438,1438.0,1.8205430507659912
D2BG,gcc,11,-O1,1441,1441,1441.0,1.862811803817749
D2BG,gcc,11,-O2,1433,1433,1433.0,1.7964355945587158
D2BG,gcc,11,-O3,1433,1433,1433.0,1.9963774681091309
D2BG,gcc,11,-Os,1426,1426,1426.0,1.8280363082885744
D2BG,gcc,11,-Ofast,1517,1517,1517.0,2.078962802886963
D2BG,gcc,12,-O0,1438,1438,1438.0,2.075849771499634
D2BG,gcc,12,-O1,1441,1441,1441.0,2.423590660095215
D2BG,gcc,12,-O2,1433,1433,1433.0,2.093933820724488
D2BG,gcc,12,-O3,1433,1433,1433.0,1.98101019859314
D2BG,gcc,12,-Os,1426,1426,1426.0,1.9931321144104004
D2BG,gcc,12,-Ofast,1517,1517,1517.0,2.0048367977142334
E1VC,gcc,9,-O0,1523,1523,1523.0,2.064121723175049
E1VC,gcc,9,-O1,1567,1567,1567.0,2.132228374481201
E1VC,gcc,9,-O2,1550,1550,1550.0,2.153578042984009
E1VC,gcc,9,-O3,1854,1854,1854.0,2.180697441101074
E1VC,gcc,9,-Os,1494,1494,1494.0,2.056948661804199
E1VC,gcc,9,-Ofast,1938,1938,1938.0,2.168941259384156
E1VC,gcc,10,-O0,1516,1516,1516.0,1.8133749961853027
E1VC,gcc,10,-O1,1568,1568,1568.0,2.3557262420654297
E1VC,gcc,10,-O2,1578,1578,1578.0,2.4845874309539795
E1VC,gcc,10,-O3,1846,1846,1846.0,2.603884696960449
E1VC,gcc,10,-Os,1494,1494,1494.0,2.2815754413604736
E1VC,gcc,10,-Ofast,1930,1930,1930.0,2.7046988010406494
E1VC,gcc,11,-O0,1519,1519,1519.0,1.977169752120972
E1VC,gcc,11,-O1,1567,1567,1567.0,2.2851059436798096
E1VC,gcc,11,-O2,1570,1570,1570.0,2.27469801902771
E1VC,gcc,11,-O3,1872,1872,1872.0,2.9573490619659424
E1VC,gcc,11,-Os,1494,1494,1494.0,2.4450018405914307
E1VC,gcc,11,-Ofast,1956,1956,1956.0,2.8326847553253174
E1VC,gcc,12,-O0,1522,1522,1522.0,2.20627760887146
E1VC,gcc,12,-O1,1564,1564,1564.0,2.5021605491638184
E1VC,gcc,12,-O2,1570,1570,1570.0,2.688478946685791
E1VC,gcc,12,-O3,1859,1859,1859.0,3.0584774017333984
E1VC,gcc,12,-Os,1485,1485,1485.0,2.479080438613892
E1VC,gcc,12,-Ofast,1943,1943,1943.0,3.2492384910583496
EBQV,gcc,9,-O0,1449,1449,1449.0,1.9585225582122805
EBQV,gcc,9,-O1,1450,1450,1450.0,2.125309705734253
EBQV,gcc,9,-O2,1445,1445,1445.0,2.02681303024292
EBQV,gcc,9,-O3,1445,1445,1445.0,2.055185556411743
EBQV,gcc,9,-Os,1434,1434,1434.0,1.938894271850586
EBQV,gcc,9,-Ofast,1529,1529,1529.0,2.2326276302337646
EBQV,gcc,10,-O0,1449,1449,1449.0,1.9580535888671875
EBQV,gcc,10,-O1,1450,1450,1450.0,2.186070203781128
EBQV,gcc,10,-O2,1445,1445,1445.0,2.138304710388184
EBQV,gcc,10,-O3,1445,1445,1445.0,2.177419662475586
EBQV,gcc,10,-Os,1434,1434,1434.0,2.1388607025146484
EBQV,gcc,10,-Ofast,1529,1529,1529.0,2.235100507736206
EBQV,gcc,11,-O0,1452,1452,1452.0,2.285947799682617
EBQV,gcc,11,-O1,1450,1450,1450.0,2.2211291790008545
EBQV,gcc,11,-O2,1445,1445,1445.0,2.137021780014038
EBQV,gcc,11,-O3,1445,1445,1445.0,2.112541437149048
EBQV,gcc,11,-Os,1434,1434,1434.0,2.0636796951293945
EBQV,gcc,11,-Ofast,1529,1529,1529.0,2.09122633934021
EBQV,gcc,12,-O0,1452,1452,1452.0,2.097537040710449
EBQV,gcc,12,-O1,1450,1450,1450.0,2.3324806690216064
EBQV,gcc,12,-O2,1445,1445,1445.0,2.589303731918335
EBQV,gcc,12,-O3,1445,1445,1445.0,2.478532314300537
EBQV,gcc,12,-Os,1434,1434,1434.0,2.3088037967681885
EBQV,gcc,12,-Ofast,1529,1529,1529.0,2.43981671333313
ECFN,gcc,9,-O0,1470,1470,1470.0,1.7543928623199463
ECFN,gcc,9,-O1,1441,1441,1441.0,2.006700277328491
ECFN,gcc,9,-O2,1433,1433,1433.0,2.3125693798065186
ECFN,gcc,9,-O3,1433,1433,1433.0,2.089404344558716
ECFN,gcc,9,-Os,1426,1426,1426.0,2.1306750774383545
ECFN,gcc,9,-Ofast,1517,1517,1517.0,1.9179940223693848
ECFN,gcc,10,-O0,1470,1470,1470.0,1.962641954421997
ECFN,gcc,10,-O1,1441,1441,1441.0,2.2305047512054443
ECFN,gcc,10,-O2,1433,1433,1433.0,2.086876630783081
ECFN,gcc,10,-O3,1433,1433,1433.0,2.119591236114502
ECFN,gcc,10,-Os,1426,1426,1426.0,2.038010835647583
ECFN,gcc,10,-Ofast,1517,1517,1517.0,2.266977548599243
ECFN,gcc,11,-O0,1473,1473,1473.0,1.9993550777435305
ECFN,gcc,11,-O1,1441,1441,1441.0,2.1049282550811768
ECFN,gcc,11,-O2,1433,1433,1433.0,2.0796117782592773
ECFN,gcc,11,-O3,1433,1433,1433.0,2.190730094909668
ECFN,gcc,11,-Os,1426,1426,1426.0,2.0104808807373047
ECFN,gcc,11,-Ofast,1517,1517,1517.0,2.0774264335632324
ECFN,gcc,12,-O0,1473,1473,1473.0,2.13907241821289
ECFN,gcc,12,-O1,1441,1441,1441.0,2.2566092014312744
ECFN,gcc,12,-O2,1433,1433,1433.0,2.315004348754883
ECFN,gcc,12,-O3,1433,1433,1433.0,2.467540740966797
ECFN,gcc,12,-Os,1426,1426,1426.0,2.325814247131348
ECFN,gcc,12,-Ofast,1517,1517,1517.0,2.352412462234497
EY7C,gcc,9,-O0,1501,1501,1501.0,1.981480598449707
EY7C,gcc,9,-O1,1540,1540,1540.0,2.072550058364868
EY7C,gcc,9,-O2,1621,1621,1621.0,2.24912166595459
EY7C,gcc,9,-O3,1621,1621,1621.0,2.2250843048095703
EY7C,gcc,9,-Os,1560,1560,1560.0,2.340405464172364
EY7C,gcc,9,-Ofast,1709,1709,1709.0,2.368462562561035
EY7C,gcc,10,-O0,1501,1501,1501.0,2.0349225997924805
EY7C,gcc,10,-O1,1540,1540,1540.0,2.167711973190308
EY7C,gcc,10,-O2,1621,1621,1621.0,2.191017866134644
EY7C,gcc,10,-O3,1621,1621,1621.0,2.2974586486816406
EY7C,gcc,10,-Os,1560,1560,1560.0,2.157404661178589
EY7C,gcc,10,-Ofast,1709,1709,1709.0,2.3457465171813965
EY7C,gcc,11,-O0,1507,1507,1507.0,1.8769049644470213
EY7C,gcc,11,-O1,1540,1540,1540.0,2.1590380668640137
EY7C,gcc,11,-O2,1621,1621,1621.0,2.458528757095337
EY7C,gcc,11,-O3,1621,1621,1621.0,2.317906618118286
EY7C,gcc,11,-Os,1560,1560,1560.0,2.347334623336792
EY7C,gcc,11,-Ofast,1709,1709,1709.0,2.3786916732788086
EY7C,gcc,12,-O0,1507,1507,1507.0,2.189702272415161
EY7C,gcc,12,-O1,1540,1540,1540.0,2.4759678840637207
EY7C,gcc,12,-O2,1557,1557,1557.0,2.4945948123931885
EY7C,gcc,12,-O3,1621,1621,1621.0,2.376230001449585
EY7C,gcc,12,-Os,1528,1528,1528.0,2.396493434906006
EY7C,gcc,12,-Ofast,1709,1709,1709.0,2.6524624824523926
F3KE,gcc,9,-O0,1591,1591,1591.0,1.9016966819763184
F3KE,gcc,9,-O1,1632,1632,1632.0,2.137596368789673
F3KE,gcc,9,-O2,1651,1651,1651.0,2.2160403728485107
F3KE,gcc,9,-O3,1651,1651,1651.0,2.2684950828552246
F3KE,gcc,9,-Os,1623,1623,1623.0,2.077047824859619
F3KE,gcc,9,-Ofast,1735,1735,1735.0,2.183340549468994
F3KE,gcc,10,-O0,1591,1591,1591.0,1.873436689376831
F3KE,gcc,10,-O1,1632,1632,1632.0,2.042083263397217
F3KE,gcc,10,-O2,1651,1651,1651.0,2.21365737915039
F3KE,gcc,10,-O3,1651,1651,1651.0,2.09743332862854
F3KE,gcc,10,-Os,1623,1623,1623.0,2.178141593933105
F3KE,gcc,10,-Ofast,1735,1735,1735.0,2.362460136413574
F3KE,gcc,11,-O0,1597,1597,1597.0,2.0154595375061035
F3KE,gcc,11,-O1,1633,1633,1633.0,2.2326197624206543
F3KE,gcc,11,-O2,1651,1651,1651.0,2.3263750076293945
F3KE,gcc,11,-O3,1651,1651,1651.0,2.3481388092041016
F3KE,gcc,11,-Os,1620,1620,1620.0,2.2643492221832275
F3KE,gcc,11,-Ofast,1735,1735,1735.0,2.418298959732056
F3KE,gcc,12,-O0,1597,1597,1597.0,2.149635076522827
F3KE,gcc,12,-O1,1633,1633,1633.0,2.373845100402832
F3KE,gcc,12,-O2,1647,1647,1647.0,2.491556167602539
F3KE,gcc,12,-O3,1647,1647,1647.0,2.8652102947235107
F3KE,gcc,12,-Os,1620,1620,1620.0,2.53972601890564
F3KE,gcc,12,-Ofast,1731,1731,1731.0,2.62469482421875
GC6F,gcc,9,-O0,1521,1521,1521.0,1.997797966003418
GC6F,gcc,9,-O1,1477,1477,1477.0,2.175587177276612
GC6F,gcc,9,-O2,1495,1495,1495.0,2.413663625717163
GC6F,gcc,9,-O3,1436,1436,1436.0,2.335102796554565
GC6F,gcc,9,-Os,1470,1470,1470.0,1.93190336227417
GC6F,gcc,9,-Ofast,1520,1520,1520.0,2.179563283920288
GC6F,gcc,10,-O0,1521,1521,1521.0,1.9553194046020508
GC6F,gcc,10,-O1,1473,1473,1473.0,2.303607702255249
GC6F,gcc,10,-O2,1483,1483,1483.0,2.3204195499420166
GC6F,gcc,10,-O3,1436,1436,1436.0,2.3333840370178223
GC6F,gcc,10,-Os,1470,1470,1470.0,2.304487943649292
GC6F,gcc,10,-Ofast,1520,1520,1520.0,2.353422164916992
GC6F,gcc,11,-O0,1524,1524,1524.0,1.984931230545044
GC6F,gcc,11,-O1,1473,1473,1473.0,2.21507215499878
GC6F,gcc,11,-O2,1483,1483,1483.0,2.307957172393799
GC6F,gcc,11,-O3,1436,1436,1436.0,2.427037715911865
GC6F,gcc,11,-Os,1470,1470,1470.0,2.3395087718963623
GC6F,gcc,11,-Ofast,1520,1520,1520.0,2.360737562179565
GC6F,gcc,12,-O0,1524,1524,1524.0,2.1688456535339355
GC6F,gcc,12,-O1,1473,1473,1473.0,2.4131205081939697
GC6F,gcc,12,-O2,1483,1483,1483.0,2.523643970489502
GC6F,gcc,12,-O3,1436,1436,1436.0,2.3518989086151123
GC6F,gcc,12,-Os,1470,1470,1470.0,2.4123127460479736
GC6F,gcc,12,-Ofast,1520,1520,1520.0,2.8009026050567627
HSRT,gcc,9,-O0,1435,1435,1435.0,2.009779930114746
HSRT,gcc,9,-O1,1441,1441,1441.0,2.0107970237731934
HSRT,gcc,9,-O2,1433,1433,1433.0,2.028766393661499
HSRT,gcc,9,-O3,1433,1433,1433.0,2.10425066947937
HSRT,gcc,9,-Os,1426,1426,1426.0,2.0449862480163574
HSRT,gcc,9,-Ofast,1517,1517,1517.0,2.1196436882019043
HSRT,gcc,10,-O0,1435,1435,1435.0,1.9128448963165283
HSRT,gcc,10,-O1,1441,1441,1441.0,2.0743253231048584
HSRT,gcc,10,-O2,1433,1433,1433.0,2.191704750061035
HSRT,gcc,10,-O3,1433,1433,1433.0,2.143423318862915
HSRT,gcc,10,-Os,1426,1426,1426.0,2.1405282020568848
HSRT,gcc,10,-Ofast,1517,1517,1517.0,2.1491799354553223
HSRT,gcc,11,-O0,1438,1438,1438.0,2.1157658100128174
HSRT,gcc,11,-O1,1441,1441,1441.0,2.1938395500183105
HSRT,gcc,11,-O2,1433,1433,1433.0,2.2266016006469727
HSRT,gcc,11,-O3,1433,1433,1433.0,2.1167588233947754
HSRT,gcc,11,-Os,1426,1426,1426.0,2.1693925857543945
HSRT,gcc,11,-Ofast,1517,1517,1517.0,2.1995604038238525
HSRT,gcc,12,-O0,1438,1438,1438.0,2.139087438583374
HSRT,gcc,12,-O1,1441,1441,1441.0,2.2209928035736084
HSRT,gcc,12,-O2,1433,1433,1433.0,2.105518341064453
HSRT,gcc,12,-O3,1433,1433,1433.0,2.351994037628174
HSRT,gcc,12,-Os,1426,1426,1426.0,1.9977819919586184
HSRT,gcc,12,-Ofast,1517,1517,1517.0,2.278226613998413
JZD9,gcc,9,-O0,1442,1442,1442.0,1.8207776546478271
JZD9,gcc,9,-O1,1439,1439,1439.0,2.080397367477417
JZD9,gcc,9,-O2,1434,1434,1434.0,1.9747626781463623
JZD9,gcc,9,-O3,1434,1434,1434.0,2.012267827987671
JZD9,gcc,9,-Os,1427,1427,1427.0,2.0781843662261963
JZD9,gcc,9,-Ofast,1518,1518,1518.0,2.1067371368408203
JZD9,gcc,10,-O0,1442,1442,1442.0,2.019209623336792
JZD9,gcc,10,-O1,1439,1439,1439.0,2.141824722290039
JZD9,gcc,10,-O2,1434,1434,1434.0,1.9562578201293943
JZD9,gcc,10,-O3,1434,1434,1434.0,2.0866613388061523
JZD9,gcc,10,-Os,1427,1427,1427.0,2.2486140727996826
JZD9,gcc,10,-Ofast,1518,1518,1518.0,2.1885409355163574
JZD9,gcc,11,-O0,1445,1445,1445.0,2.020406723022461
JZD9,gcc,11,-O1,1439,1439,1439.0,2.2064130306243896
JZD9,gcc,11,-O2,1434,1434,1434.0,2.235371828079224
JZD9,gcc,11,-O3,1434,1434,1434.0,2.230736017227173
JZD9,gcc,11,-Os,1427,1427,1427.0,2.155118942260742
JZD9,gcc,11,-Ofast,1518,1518,1518.0,2.3207504749298096
JZD9,gcc,12,-O0,1445,1445,1445.0,2.217489004135132
JZD9,gcc,12,-O1,1439,1439,1439.0,2.3845038414001465
JZD9,gcc,12,-O2,1434,1434,1434.0,2.3493492603302
JZD9,gcc,12,-O3,1434,1434,1434.0,2.326267957687378
JZD9,gcc,12,-Os,1427,1427,1427.0,2.330637216567993
JZD9,gcc,12,-Ofast,1518,1518,1518.0,2.4170517921447754
L19L,gcc,9,-O0,1566,1566,1566.0,1.9477510452270508
L19L,gcc,9,-O1,1611,1611,1611.0,2.290080070495605
L19L,gcc,9,-O2,1729,1729,1729.0,2.38557767868042
L19L,gcc,9,-O3,1851,1851,1851.0,2.831010103225708
L19L,gcc,9,-Os,1628,1628,1628.0,2.269681215286255
L19L,gcc,9,-Ofast,1935,1935,1935.0,2.738708019256592
L19L,gcc,10,-O0,1566,1566,1566.0,2.0728068351745605
L19L,gcc,10,-O1,1610,1610,1610.0,2.3588428497314453
L19L,gcc,10,-O2,1721,1721,1721.0,2.452425479888916
L19L,gcc,10,-O3,1851,1851,1851.0,2.933825254440308
L19L,gcc,10,-Os,1628,1628,1628.0,2.4884555339813232
L19L,gcc,10,-Ofast,1935,1935,1935.0,2.936466693878174
L19L,gcc,11,-O0,1572,1572,1572.0,2.017350196838379
L19L,gcc,11,-O1,1616,1616,1616.0,2.110456705093384
L19L,gcc,11,-O2,1753,1753,1753.0,2.5274529457092285
L19L,gcc,11,-O3,1893,1893,1893.0,2.641930103302002
L19L,gcc,11,-Os,1618,1618,1618.0,2.4521307945251465
L19L,gcc,11,-Ofast,1981,1981,1981.0,2.9303224086761475
L19L,gcc,12,-O0,1572,1572,1572.0,2.1686038970947266
L19L,gcc,12,-O1,1616,1616,1616.0,2.3375582695007324
L19L,gcc,12,-O2,1685,1685,1685.0,2.762848138809204
L19L,gcc,12,-O3,1992,1992,1992.0,3.152329444885254
L19L,gcc,12,-Os,1625,1625,1625.0,2.731971979141236
L19L,gcc,12,-Ofast,2080,2080,2080.0,3.228844404220581
L9VL,gcc,9,-O0,2087,2087,2087.0,1.8152995109558103
L9VL,gcc,9,-O1,2001,2001,2001.0,1.87154483795166
L9VL,gcc,9,-O2,2200,2200,2200.0,2.357282876968384
L9VL,gcc,9,-O3,2574,2574,2574.0,2.83535385131836
L9VL,gcc,9,-Os,1899,1899,1899.0,2.2133123874664307
L9VL,gcc,9,-Ofast,2662,2662,2662.0,2.651950597763061
L9VL,gcc,10,-O0,2087,2087,2087.0,1.851235628128052
L9VL,gcc,10,-O1,1962,1962,1962.0,2.0574491024017334
L9VL,gcc,10,-O2,2188,2188,2188.0,2.397669553756714
L9VL,gcc,10,-O3,2542,2542,2542.0,3.106780529022217
L9VL,gcc,10,-Os,1899,1899,1899.0,2.357982873916626
L9VL,gcc,10,-Ofast,2630,2630,2630.0,2.855119228363037
L9VL,gcc,11,-O0,2111,2111,2111.0,1.997622013092041
L9VL,gcc,11,-O1,2016,2016,2016.0,2.127995491027832
L9VL,gcc,11,-O2,2296,2296,2296.0,2.5540850162506104
L9VL,gcc,11,-O3,2714,2714,2714.0,3.1158273220062256
L9VL,gcc,11,-Os,1899,1899,1899.0,2.403986692428589
L9VL,gcc,11,-Ofast,2798,2798,2798.0,2.7889811992645264
L9VL,gcc,12,-O0,2111,2111,2111.0,2.1613237857818604
L9VL,gcc,12,-O1,2016,2016,2016.0,2.6343202590942383
L9VL,gcc,12,-O2,2344,2344,2344.0,2.9250166416168213
L9VL,gcc,12,-O3,2682,2682,2682.0,3.1369452476501465
L9VL,gcc,12,-Os,1899,1899,1899.0,2.356694459915161
L9VL,gcc,12,-Ofast,2766,2766,2766.0,3.415005683898926
LS3V,gcc,9,-O0,1454,1454,1454.0,1.9668545722961424
LS3V,gcc,9,-O1,1441,1441,1441.0,2.053118944168091
LS3V,gcc,9,-O2,1433,1433,1433.0,1.92384934425354
LS3V,gcc,9,-O3,1433,1433,1433.0,2.107185125350952
LS3V,gcc,9,-Os,1426,1426,1426.0,2.192678213119507
LS3V,gcc,9,-Ofast,1517,1517,1517.0,2.1553566455841064
LS3V,gcc,10,-O0,1454,1454,1454.0,1.952427625656128
LS3V,gcc,10,-O1,1441,1441,1441.0,2.1303188800811768
LS3V,gcc,10,-O2,1433,1433,1433.0,1.915837049484253
LS3V,gcc,10,-O3,1433,1433,1433.0,2.146270036697388
LS3V,gcc,10,-Os,1426,1426,1426.0,2.1032989025115967
LS3V,gcc,10,-Ofast,1517,1517,1517.0,2.1090526580810547
LS3V,gcc,11,-O0,1457,1457,1457.0,1.9875962734222408
LS3V,gcc,11,-O1,1441,1441,1441.0,2.2132725715637207
LS3V,gcc,11,-O2,1433,1433,1433.0,2.1095166206359863
LS3V,gcc,11,-O3,1433,1433,1433.0,2.0803046226501465
LS3V,gcc,11,-Os,1426,1426,1426.0,2.149017095565796
LS3V,gcc,11,-Ofast,1517,1517,1517.0,2.1096291542053223
LS3V,gcc,12,-O0,1457,1457,1457.0,2.3862924575805664
LS3V,gcc,12,-O1,1441,1441,1441.0,2.322674512863159
LS3V,gcc,12,-O2,1433,1433,1433.0,2.2780649662017822
LS3V,gcc,12,-O3,1433,1433,1433.0,2.3926219940185547
LS3V,gcc,12,-Os,1426,1426,1426.0,2.3843674659729004
LS3V,gcc,12,-Ofast,1517,1517,1517.0,2.3927559852600098
N0T5,gcc,9,-O0,1731,1731,1731.0,1.7343106269836426
N0T5,gcc,9,-O1,1440,1440,1440.0,1.5673742294311523
N0T5,gcc,9,-O2,1446,1446,1446.0,1.642200231552124
N0T5,gcc,9,-O3,1446,1446,1446.0,1.6104750633239746
N0T5,gcc,9,-Os,1435,1435,1435.0,1.8915367126464844
N0T5,gcc,9,-Ofast,1534,1534,1534.0,1.8110718727111816
N0T5,gcc,10,-O0,1731,1731,1731.0,1.8828916549682613
N0T5,gcc,10,-O1,1440,1440,1440.0,1.8669312000274656
N0T5,gcc,10,-O2,1446,1446,1446.0,1.9346013069152832
