Regression Analysis Report
Generated on: 2025-04-25 07:11:03
============================================================

Found 334 regression(s):

218. Regression found (-Os worse than -O3): ../../code/codes/ABTA | ABTA6.c | gcc-10 | Seconds until this regression: 6345.604359388351
219. Regression found (-Os worse than -O3): ../../code/codes/ABTA | ABTA6.c | gcc-11 | Seconds until this regression: 6345.604359388351
220. Regression found (-Os worse than -O3): ../../code/codes/ABTA | ABTA6.c | gcc-12 | Seconds until this regression: 6345.604359388351
221. Regression found (-Os worse than -O1): ../../code/codes/VMME | VMME4.c | gcc-9 | Seconds until this regression: 6482.379366397858
222. Regression found (-Os worse than -O1): ../../code/codes/VMME | VMME4.c | gcc-11 | Seconds until this regression: 6482.379366397858
223. Regression found (-Os worse than -O1): ../../code/codes/VMME | VMME4.c | gcc-12 | Seconds until this regression: 6482.379366397858
224. Regression found (-Os worse than -O1): ../../code/codes/VMME | VMME8.c | gcc-10 | Seconds until this regression: 6629.694804906845
225. Regression found (-Os worse than -O1): ../../code/codes/VMME | VMME9.c | gcc-11 | Seconds until this regression: 6647.638220787048
226. Regression found (-Os worse than -O3): ../../code/codes/UELJ | UELJ1.c | gcc-9 | Seconds until this regression: 7710.479644060135
227. Regression found (-Os worse than -O3): ../../code/codes/UELJ | UELJ1.c | gcc-12 | Seconds until this regression: 7710.479644060135
228. Regression found (-Os worse than -O0): ../../code/codes/UELJ | UELJ2.c | gcc-9 | Seconds until this regression: 7789.962240695953
229. Regression found (-Os worse than -O0): ../../code/codes/UELJ | UELJ2.c | gcc-10 | Seconds until this regression: 7789.962240695953
230. Regression found (-Os worse than -O2): ../../code/codes/UELJ | UELJ2.c | gcc-12 | Seconds until this regression: 7789.962240695953
231. Regression found (-Os worse than -O3): ../../code/codes/PKLP | PKLP9.c | gcc-9 | Seconds until this regression: 8594.314666032791
232. Regression found (-Os worse than -O3): ../../code/codes/PKLP | PKLP9.c | gcc-10 | Seconds until this regression: 8594.314666032791
233. Regression found (-Os worse than -O3): ../../code/codes/PKLP | PKLP9.c | gcc-11 | Seconds until this regression: 8594.314666032791
234. Regression found (-Os worse than -O3): ../../code/codes/PKLP | PKLP9.c | gcc-12 | Seconds until this regression: 8594.314666032791
235. Regression found (-Os worse than -O2): ../../code/codes/BSXZ | BSXZ1.c | gcc-9 | Seconds until this regression: 9103.596767425537
236. Regression found (-Os worse than -O2): ../../code/codes/BSXZ | BSXZ1.c | gcc-10 | Seconds until this regression: 9103.596767425537
237. Regression found (-Os worse than -O2): ../../code/codes/BSXZ | BSXZ1.c | gcc-11 | Seconds until this regression: 9103.596767425537
238. Regression found (-Os worse than -O3): ../../code/codes/BSXZ | BSXZ1.c | gcc-12 | Seconds until this regression: 9103.596767425537
239. Regression found (-Os worse than -O2): ../../code/codes/BSXZ | BSXZ2.c | gcc-9 | Seconds until this regression: 9183.183268547058
240. Regression found (-Os worse than -O2): ../../code/codes/BSXZ | BSXZ2.c | gcc-10 | Seconds until this regression: 9183.183268547058
241. Regression found (-Os worse than -O2): ../../code/codes/BSXZ | BSXZ2.c | gcc-11 | Seconds until this regression: 9183.183268547058
242. Regression found (-Os worse than -O3): ../../code/codes/BSXZ | BSXZ2.c | gcc-12 | Seconds until this regression: 9183.183268547058
243. Regression found (-Os worse than -O0): ../../code/codes/BSXZ | BSXZ5.c | gcc-9 | Seconds until this regression: 9341.035632610321
244. Regression found (-Os worse than -O0): ../../code/codes/BSXZ | BSXZ5.c | gcc-10 | Seconds until this regression: 9341.035632610321
245. Regression found (-Os worse than -O0): ../../code/codes/BSXZ | BSXZ5.c | gcc-11 | Seconds until this regression: 9341.035632610321
246. Regression found (-Os worse than -O0): ../../code/codes/BSXZ | BSXZ5.c | gcc-12 | Seconds until this regression: 9341.035632610321
247. Regression found (-Os worse than -O0): ../../code/codes/BSXZ | BSXZ6.c | gcc-9 | Seconds until this regression: 9421.309674501419
248. Regression found (-Os worse than -O0): ../../code/codes/BSXZ | BSXZ6.c | gcc-10 | Seconds until this regression: 9421.309674501419
249. Regression found (-Os worse than -O0): ../../code/codes/BSXZ | BSXZ6.c | gcc-11 | Seconds until this regression: 9421.309674501419
250. Regression found (-Os worse than -O0): ../../code/codes/BSXZ | BSXZ6.c | gcc-12 | Seconds until this regression: 9421.309674501419
251. Regression found (-Os worse than -O0): ../../code/codes/BSXZ | BSXZ7.c | gcc-9 | Seconds until this regression: 9426.029456853867
252. Regression found (-Os worse than -O0): ../../code/codes/BSXZ | BSXZ7.c | gcc-10 | Seconds until this regression: 9426.029456853867
253. Regression found (-Os worse than -O0): ../../code/codes/BSXZ | BSXZ7.c | gcc-11 | Seconds until this regression: 9426.029456853867
254. Regression found (-Os worse than -O0): ../../code/codes/HWUU | HWUU1.c | gcc-9 | Seconds until this regression: 10873.221423149109
255. Regression found (-Os worse than -O0): ../../code/codes/HWUU | HWUU1.c | gcc-10 | Seconds until this regression: 10873.221423149109
256. Regression found (-Os worse than -O0): ../../code/codes/HWUU | HWUU1.c | gcc-11 | Seconds until this regression: 10873.221423149109
257. Regression found (-Os worse than -O0): ../../code/codes/HWUU | HWUU1.c | gcc-12 | Seconds until this regression: 10873.221423149109
258. Regression found (-Os worse than -O0): ../../code/codes/HWUU | HWUU2.c | gcc-9 | Seconds until this regression: 10952.449854850769
259. Regression found (-Os worse than -O0): ../../code/codes/HWUU | HWUU2.c | gcc-10 | Seconds until this regression: 10952.449854850769
260. Regression found (-Os worse than -O0): ../../code/codes/HWUU | HWUU2.c | gcc-11 | Seconds until this regression: 10952.449854850769
261. Regression found (-Os worse than -O0): ../../code/codes/HWUU | HWUU8.c | gcc-12 | Seconds until this regression: 11190.37278008461
262. Regression found (-Os worse than -O3): ../../code/codes/ILPY | ILPY2.c | gcc-9 | Seconds until this regression: 11457.807796239853
263. Regression found (-Os worse than -O3): ../../code/codes/ILPY | ILPY2.c | gcc-10 | Seconds until this regression: 11457.807796239853
264. Regression found (-Os worse than -O3): ../../code/codes/ILPY | ILPY2.c | gcc-11 | Seconds until this regression: 11457.807796239853
265. Regression found (-Os worse than -O3): ../../code/codes/ILPY | ILPY2.c | gcc-12 | Seconds until this regression: 11457.807796239853
266. Regression found (-Os worse than -O0): ../../code/codes/ILPY | ILPY3.c | gcc-9 | Seconds until this regression: 11464.95984840393
267. Regression found (-Os worse than -O0): ../../code/codes/ILPY | ILPY3.c | gcc-10 | Seconds until this regression: 11464.95984840393
268. Regression found (-Os worse than -O1): ../../code/codes/ILPY | ILPY3.c | gcc-11 | Seconds until this regression: 11464.95984840393
269. Regression found (-Os worse than -O1): ../../code/codes/ILPY | ILPY3.c | gcc-12 | Seconds until this regression: 11464.95984840393
270. Regression found (-Os worse than -O1): ../../code/codes/LUKD | LUKD5.c | gcc-9 | Seconds until this regression: 11885.955983161926
271. Regression found (-Os worse than -O1): ../../code/codes/LUKD | LUKD5.c | gcc-10 | Seconds until this regression: 11885.955983161926
272. Regression found (-Os worse than -O1): ../../code/codes/LUKD | LUKD5.c | gcc-11 | Seconds until this regression: 11885.955983161926
273. Regression found (-Os worse than -O1): ../../code/codes/LUKD | LUKD5.c | gcc-12 | Seconds until this regression: 11885.955983161926
274. Regression found (-Os worse than -O0): ../../code/codes/SVMC | SVMC1.c | gcc-9 | Seconds until this regression: 12034.027363538742
275. Regression found (-Os worse than -O0): ../../code/codes/SVMC | SVMC1.c | gcc-10 | Seconds until this regression: 12034.027363538742
276. Regression found (-Os worse than -O0): ../../code/codes/SVMC | SVMC1.c | gcc-11 | Seconds until this regression: 12034.027363538742
277. Regression found (-Os worse than -O0): ../../code/codes/SVMC | SVMC1.c | gcc-12 | Seconds until this regression: 12034.027363538742
278. Regression found (-Os worse than -O0): ../../code/codes/SVMC | SVMC2.c | gcc-9 | Seconds until this regression: 12049.431893587112
279. Regression found (-Os worse than -O0): ../../code/codes/SVMC | SVMC2.c | gcc-10 | Seconds until this regression: 12049.431893587112
280. Regression found (-Os worse than -O0): ../../code/codes/SVMC | SVMC2.c | gcc-11 | Seconds until this regression: 12049.431893587112
281. Regression found (-Os worse than -O0): ../../code/codes/SVMC | SVMC2.c | gcc-12 | Seconds until this regression: 12049.431893587112
282. Regression found (-Os worse than -O0): ../../code/codes/SVMC | SVMC3.c | gcc-9 | Seconds until this regression: 12054.817335128784
283. Regression found (-Os worse than -O0): ../../code/codes/SVMC | SVMC3.c | gcc-10 | Seconds until this regression: 12054.817335128784
284. Regression found (-Os worse than -O0): ../../code/codes/SVMC | SVMC3.c | gcc-11 | Seconds until this regression: 12054.817335128784
285. Regression found (-Os worse than -O0): ../../code/codes/SVMC | SVMC3.c | gcc-12 | Seconds until this regression: 12054.817335128784
286. Regression found (-Os worse than -O0): ../../code/codes/SVMC | SVMC5.c | gcc-9 | Seconds until this regression: 12065.455313444138
287. Regression found (-Os worse than -O0): ../../code/codes/SVMC | SVMC5.c | gcc-10 | Seconds until this regression: 12065.455313444138
288. Regression found (-Os worse than -O0): ../../code/codes/FAAU | FAAU1.c | gcc-9 | Seconds until this regression: 12880.679740905762
289. Regression found (-Os worse than -O0): ../../code/codes/FAAU | FAAU1.c | gcc-10 | Seconds until this regression: 12880.679740905762
290. Regression found (-Os worse than -O0): ../../code/codes/FAAU | FAAU1.c | gcc-11 | Seconds until this regression: 12880.679740905762
291. Regression found (-Os worse than -O0): ../../code/codes/FAAU | FAAU1.c | gcc-12 | Seconds until this regression: 12880.679740905762
292. Regression found (-Os worse than -O2): ../../code/codes/FAAU | FAAU7.c | gcc-9 | Seconds until this regression: 13194.343351125717
293. Regression found (-Os worse than -O2): ../../code/codes/FAAU | FAAU7.c | gcc-10 | Seconds until this regression: 13194.343351125717
294. Regression found (-Os worse than -O2): ../../code/codes/FAAU | FAAU7.c | gcc-11 | Seconds until this regression: 13194.343351125717
295. Regression found (-Os worse than -O2): ../../code/codes/FAAU | FAAU7.c | gcc-12 | Seconds until this regression: 13194.343351125717
296. Regression found (-Os worse than -O2): ../../code/codes/FAAU | FAAU8.c | gcc-9 | Seconds until this regression: 13212.84784579277
297. Regression found (-Os worse than -O2): ../../code/codes/FAAU | FAAU8.c | gcc-10 | Seconds until this regression: 13212.84784579277
298. Regression found (-Os worse than -O2): ../../code/codes/FAAU | FAAU8.c | gcc-11 | Seconds until this regression: 13212.84784579277
299. Regression found (-Os worse than -O2): ../../code/codes/FAAU | FAAU8.c | gcc-12 | Seconds until this regression: 13212.84784579277
300. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU9.c | gcc-9 | Seconds until this regression: 13276.100943803787
301. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU9.c | gcc-10 | Seconds until this regression: 13276.100943803787
302. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU9.c | gcc-11 | Seconds until this regression: 13276.100943803787
303. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU10.c | gcc-9 | Seconds until this regression: 13294.394066810608
304. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU10.c | gcc-10 | Seconds until this regression: 13294.394066810608
305. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU10.c | gcc-11 | Seconds until this regression: 13294.394066810608
306. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU10.c | gcc-12 | Seconds until this regression: 13294.394066810608
307. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU11.c | gcc-9 | Seconds until this regression: 13318.267209529877
308. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU11.c | gcc-10 | Seconds until this regression: 13318.267209529877
309. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU11.c | gcc-11 | Seconds until this regression: 13318.267209529877
310. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU11.c | gcc-12 | Seconds until this regression: 13318.267209529877
311. Regression found (-Os worse than -O0): ../../code/codes/FAAU | FAAU12.c | gcc-9 | Seconds until this regression: 13346.232916355133
312. Regression found (-Os worse than -O0): ../../code/codes/FAAU | FAAU12.c | gcc-10 | Seconds until this regression: 13346.232916355133
313. Regression found (-Os worse than -O0): ../../code/codes/FAAU | FAAU12.c | gcc-11 | Seconds until this regression: 13346.232916355133
314. Regression found (-Os worse than -O0): ../../code/codes/FAAU | FAAU12.c | gcc-12 | Seconds until this regression: 13346.232916355133
315. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU13.c | gcc-9 | Seconds until this regression: 13368.397412776947
316. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU13.c | gcc-10 | Seconds until this regression: 13368.397412776947
317. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU13.c | gcc-11 | Seconds until this regression: 13368.397412776947
318. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU13.c | gcc-12 | Seconds until this regression: 13368.397412776947
319. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU14.c | gcc-9 | Seconds until this regression: 13375.391785144806
320. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU14.c | gcc-10 | Seconds until this regression: 13375.391785144806
321. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU14.c | gcc-11 | Seconds until this regression: 13375.391785144806
322. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU14.c | gcc-12 | Seconds until this regression: 13375.391785144806
323. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU15.c | gcc-9 | Seconds until this regression: 13388.495354175568
324. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU15.c | gcc-10 | Seconds until this regression: 13388.495354175568
325. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU15.c | gcc-11 | Seconds until this regression: 13388.495354175568
326. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU15.c | gcc-12 | Seconds until this regression: 13388.495354175568
327. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU16.c | gcc-9 | Seconds until this regression: 13400.59368777275
328. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU16.c | gcc-10 | Seconds until this regression: 13400.59368777275
329. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU16.c | gcc-11 | Seconds until this regression: 13400.59368777275
330. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU16.c | gcc-12 | Seconds until this regression: 13400.59368777275
331. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU17.c | gcc-9 | Seconds until this regression: 13415.051473140717
332. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU17.c | gcc-10 | Seconds until this regression: 13415.051473140717
333. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU17.c | gcc-11 | Seconds until this regression: 13415.051473140717
334. Regression found (-Os worse than -O1): ../../code/codes/FAAU | FAAU17.c | gcc-12 | Seconds until this regression: 13415.051473140717

============================================================
End of report
