file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size,time
FV5P,gcc,14,-O0,1451,1451,1451.0,0.0802533626556396
FV5P,gcc,14,-O1,1444,1444,1444.0,0.0906908512115478
FV5P,gcc,14,-O2,1438,1438,1438.0,0.0897536277770996
FV5P,gcc,14,-O3,1438,1438,1438.0,0.0993134975433349
FV5P,gcc,14,-Os,1431,1431,1431.0,0.1080896854400634
FV5P,gcc,14,-Ofast,1534,1534,1534.0,0.090693712234497
G296,gcc,14,-O0,1612,1612,1612.0,0.0870707035064697
G296,gcc,14,-O1,1616,1616,1616.0,0.098912239074707
G296,gcc,14,-O2,1557,1557,1557.0,0.1043441295623779
G296,gcc,14,-O3,1557,1557,1557.0,0.1087954044342041
G296,gcc,14,-Os,1520,1520,1520.0,0.086355447769165
G296,gcc,14,-Ofast,1657,1657,1657.0,0.0580148696899414
G7FT,gcc,14,-O0,1438,1438,1438.0,0.0435514450073242
G7FT,gcc,14,-O1,1441,1441,1441.0,0.0451929569244384
G7FT,gcc,14,-O2,1433,1433,1433.0,0.0493993759155273
G7FT,gcc,14,-O3,1433,1433,1433.0,0.0484733581542968
G7FT,gcc,14,-Os,1426,1426,1426.0,0.046201467514038
G7FT,gcc,14,-Ofast,1529,1529,1529.0,0.0476233959197998
H0I2,gcc,14,-O0,1449,1449,1449.0,0.0432746410369873
H0I2,gcc,14,-O1,1446,1446,1446.0,0.046630859375
H0I2,gcc,14,-O2,1438,1438,1438.0,0.0484118461608886
H0I2,gcc,14,-O3,1438,1438,1438.0,0.0482277870178222
H0I2,gcc,14,-Os,1431,1431,1431.0,0.0454404354095459
H0I2,gcc,14,-Ofast,1534,1534,1534.0,0.0487277507781982
H1CR,gcc,14,-O0,1439,1439,1439.0,0.0449926853179931
H1CR,gcc,14,-O1,1439,1439,1439.0,0.0485286712646484
H1CR,gcc,14,-O2,1434,1434,1434.0,0.0483400821685791
H1CR,gcc,14,-O3,1434,1434,1434.0,0.0469918251037597
H1CR,gcc,14,-Os,1427,1427,1427.0,0.048924446105957
H1CR,gcc,14,-Ofast,1530,1530,1530.0,0.0486352443695068
HHNU,gcc,14,-O0,1552,1552,1552.0,0.0455009937286376
HHNU,gcc,14,-O1,1650,1650,1650.0,0.0503909587860107
HHNU,gcc,14,-O2,1661,1661,1661.0,0.0545146465301513
HHNU,gcc,14,-O3,1661,1661,1661.0,0.0525381565093994
HHNU,gcc,14,-Os,1590,1590,1590.0,0.0524096488952636
HHNU,gcc,14,-Ofast,1757,1757,1757.0,0.0538382530212402
HW8Y,gcc,14,-O0,1438,1438,1438.0,0.0446577072143554
HW8Y,gcc,14,-O1,1441,1441,1441.0,0.0465126037597656
HW8Y,gcc,14,-O2,1433,1433,1433.0,0.0448050498962402
HW8Y,gcc,14,-O3,1433,1433,1433.0,0.0504717826843261
HW8Y,gcc,14,-Os,1426,1426,1426.0,0.0493016242980957
HW8Y,gcc,14,-Ofast,1529,1529,1529.0,0.0487825870513916
IHMF,gcc,14,-O0,1451,1451,1451.0,0.0431604385375976
IHMF,gcc,14,-O1,1449,1449,1449.0,0.0464365482330322
IHMF,gcc,14,-O2,1441,1441,1441.0,0.0483651161193847
IHMF,gcc,14,-O3,1441,1441,1441.0,0.0468404293060302
IHMF,gcc,14,-Os,1433,1433,1433.0,0.054506778717041
IHMF,gcc,14,-Ofast,1537,1537,1537.0,0.0958695411682128
IMCD,gcc,14,-O0,1583,1583,1583.0,0.08327317237854
IMCD,gcc,14,-O1,1627,1627,1627.0,0.0991904735565185
IMCD,gcc,14,-O2,1433,1433,1433.0,0.0933535099029541
IMCD,gcc,14,-O3,1433,1433,1433.0,0.0927364826202392
IMCD,gcc,14,-Os,1426,1426,1426.0,0.0918574333190918
IMCD,gcc,14,-Ofast,1529,1529,1529.0,0.0922019481658935
IOC4,gcc,14,-O0,1438,1438,1438.0,0.0824215412139892
IOC4,gcc,14,-O1,1441,1441,1441.0,0.0884509086608886
IOC4,gcc,14,-O2,1433,1433,1433.0,0.0896201133728027
IOC4,gcc,14,-O3,1433,1433,1433.0,0.0942604541778564
IOC4,gcc,14,-Os,1426,1426,1426.0,0.0881259441375732
IOC4,gcc,14,-Ofast,1529,1529,1529.0,0.0894138813018798
J9FM,gcc,14,-O0,1472,1472,1472.0,0.0828769207000732
J9FM,gcc,14,-O1,1522,1522,1522.0,0.0935187339782714
J9FM,gcc,14,-O2,1469,1469,1469.0,0.1000614166259765
J9FM,gcc,14,-O3,1469,1469,1469.0,0.1012721061706543
J9FM,gcc,14,-Os,1472,1472,1472.0,0.0949542522430419
J9FM,gcc,14,-Ofast,1565,1565,1565.0,0.1003322601318359
JAKL,gcc,14,-O0,1476,1476,1476.0,0.0826153755187988
JAKL,gcc,14,-O1,1463,1463,1463.0,0.0908942222595214
JAKL,gcc,14,-O2,1457,1457,1457.0,0.0929095745086669
JAKL,gcc,14,-O3,1457,1457,1457.0,0.0954666137695312
JAKL,gcc,14,-Os,1450,1450,1450.0,0.0929408073425293
JAKL,gcc,14,-Ofast,1553,1553,1553.0,0.0928633213043212
JKRF,gcc,14,-O0,1467,1467,1467.0,0.0817131996154785
JKRF,gcc,14,-O1,1456,1456,1456.0,0.0893435478210449
JKRF,gcc,14,-O2,1451,1451,1451.0,0.0944607257843017
JKRF,gcc,14,-O3,1451,1451,1451.0,0.0944278240203857
JKRF,gcc,14,-Os,1443,1443,1443.0,0.0950217247009277
JKRF,gcc,14,-Ofast,1547,1547,1547.0,0.0926969051361084
JZMJ,gcc,14,-O0,1451,1451,1451.0,0.0827641487121582
JZMJ,gcc,14,-O1,1444,1444,1444.0,0.0898516178131103
JZMJ,gcc,14,-O2,1438,1438,1438.0,0.0903823375701904
JZMJ,gcc,14,-O3,1438,1438,1438.0,0.0902266502380371
JZMJ,gcc,14,-Os,1431,1431,1431.0,0.0883576869964599
JZMJ,gcc,14,-Ofast,1534,1534,1534.0,0.0921659469604492
K6YS,gcc,14,-O0,1451,1451,1451.0,0.0821309089660644
K6YS,gcc,14,-O1,1444,1444,1444.0,0.048898696899414
K6YS,gcc,14,-O2,1438,1438,1438.0,0.0499415397644043
K6YS,gcc,14,-O3,1438,1438,1438.0,0.0458104610443115
K6YS,gcc,14,-Os,1431,1431,1431.0,0.0491764545440673
K6YS,gcc,14,-Ofast,1534,1534,1534.0,0.0473384857177734
KB53,gcc,14,-O0,1438,1438,1438.0,0.0442566871643066
KB53,gcc,14,-O1,1441,1441,1441.0,0.0446779727935791
KB53,gcc,14,-O2,1433,1433,1433.0,0.0472431182861328
KB53,gcc,14,-O3,1433,1433,1433.0,0.048351764678955
KB53,gcc,14,-Os,1426,1426,1426.0,0.0474588871002197
KB53,gcc,14,-Ofast,1529,1529,1529.0,0.0474598407745361
KJE5,gcc,14,-O0,1521,1521,1521.0,0.0422859191894531
KJE5,gcc,14,-O1,1477,1477,1477.0,0.0485408306121826
KJE5,gcc,14,-O2,1433,1433,1433.0,0.0474438667297363
KJE5,gcc,14,-O3,1433,1433,1433.0,0.0466151237487793
KJE5,gcc,14,-Os,1426,1426,1426.0,0.0470197200775146
KJE5,gcc,14,-Ofast,1529,1529,1529.0,0.0502610206604003
KPKQ,gcc,14,-O0,1449,1449,1449.0,0.0434117317199707
KPKQ,gcc,14,-O1,1446,1446,1446.0,0.0482673645019531
KPKQ,gcc,14,-O2,1438,1438,1438.0,0.0507795810699462
KPKQ,gcc,14,-O3,1438,1438,1438.0,0.0474781990051269
KPKQ,gcc,14,-Os,1431,1431,1431.0,0.0465788841247558
KPKQ,gcc,14,-Ofast,1534,1534,1534.0,0.0480744838714599
KX6I,gcc,14,-O0,1452,1452,1452.0,0.0444557666778564
KX6I,gcc,14,-O1,1449,1449,1449.0,0.0470082759857177
KX6I,gcc,14,-O2,1441,1441,1441.0,0.0526731014251709
KX6I,gcc,14,-O3,1441,1441,1441.0,0.0472607612609863
KX6I,gcc,14,-Os,1433,1433,1433.0,0.0476257801055908
KX6I,gcc,14,-Ofast,1537,1537,1537.0,0.0521481037139892
KYG9,gcc,14,-O0,1449,1449,1449.0,0.0440917015075683
KYG9,gcc,14,-O1,1446,1446,1446.0,0.0475955009460449
KYG9,gcc,14,-O2,1438,1438,1438.0,0.0474467277526855
KYG9,gcc,14,-O3,1438,1438,1438.0,0.0495190620422363
KYG9,gcc,14,-Os,1431,1431,1431.0,0.0445559024810791
KYG9,gcc,14,-Ofast,1534,1534,1534.0,0.0502195358276367
KZHT,gcc,14,-O0,1519,1519,1519.0,0.0428111553192138
KZHT,gcc,14,-O1,1526,1526,1526.0,0.0785470008850097
KZHT,gcc,14,-O2,1433,1433,1433.0,0.0891706943511962
KZHT,gcc,14,-O3,1433,1433,1433.0,0.0899879932403564
KZHT,gcc,14,-Os,1426,1426,1426.0,0.0883650779724121
KZHT,gcc,14,-Ofast,1529,1529,1529.0,0.0920150279998779
L422,gcc,14,-O0,1495,1495,1495.0,0.0826518535614013
L422,gcc,14,-O1,1477,1477,1477.0,0.0937049388885498
L422,gcc,14,-O2,1433,1433,1433.0,0.090472936630249
L422,gcc,14,-O3,1433,1433,1433.0,0.0908451080322265
L422,gcc,14,-Os,1426,1426,1426.0,0.090151309967041
L422,gcc,14,-Ofast,1529,1529,1529.0,0.1124317646026611
LHCI,gcc,14,-O0,1457,1457,1457.0,0.080665111541748
LHCI,gcc,14,-O1,1448,1448,1448.0,0.0886874198913574
LHCI,gcc,14,-O2,1442,1442,1442.0,0.0930597782135009
LHCI,gcc,14,-O3,1442,1442,1442.0,0.0934147834777832
LHCI,gcc,14,-Os,1434,1434,1434.0,0.0915446281433105
LHCI,gcc,14,-Ofast,1538,1538,1538.0,0.0923662185668945
LJC5,gcc,14,-O0,1457,1457,1457.0,0.083385944366455
LJC5,gcc,14,-O1,1448,1448,1448.0,0.0906398296356201
LJC5,gcc,14,-O2,1442,1442,1442.0,0.1168177127838134
LJC5,gcc,14,-O3,1442,1442,1442.0,0.0909423828125
LJC5,gcc,14,-Os,1434,1434,1434.0,0.0899059772491455
LJC5,gcc,14,-Ofast,1538,1538,1538.0,0.0917792320251464
LRLV,gcc,14,-O0,1514,1514,1514.0,0.0867598056793212
LRLV,gcc,14,-O1,1564,1564,1564.0,0.0950047969818115
LRLV,gcc,14,-O2,1554,1554,1554.0,0.1000406742095947
LRLV,gcc,14,-O3,1594,1594,1594.0,0.0985398292541503
LRLV,gcc,14,-Os,1528,1528,1528.0,0.097081184387207
LRLV,gcc,14,-Ofast,1694,1694,1694.0,0.1222598552703857
MILE,gcc,14,-O0,1439,1439,1439.0,0.0810067653656005
MILE,gcc,14,-O1,1439,1439,1439.0,0.0882313251495361
MILE,gcc,14,-O2,1434,1434,1434.0,0.0921638011932373
MILE,gcc,14,-O3,1434,1434,1434.0,0.0911006927490234
MILE,gcc,14,-Os,1427,1427,1427.0,0.0888566970825195
MILE,gcc,14,-Ofast,1530,1530,1530.0,0.0894503593444824
MOJQ,gcc,14,-O0,1468,1468,1468.0,0.0811679363250732
MOJQ,gcc,14,-O1,1520,1520,1520.0,0.063265323638916
MOJQ,gcc,14,-O2,1530,1530,1530.0,0.050997257232666
MOJQ,gcc,14,-O3,1530,1530,1530.0,0.0543978214263916
MOJQ,gcc,14,-Os,1466,1466,1466.0,0.0487799644470214
MOJQ,gcc,14,-Ofast,1626,1626,1626.0,0.0543556213378906
MSA9,gcc,14,-O0,1466,1466,1466.0,0.0425930023193359
MSA9,gcc,14,-O1,1458,1458,1458.0,0.0528578758239746
MSA9,gcc,14,-O2,1450,1450,1450.0,0.0575978755950927
MSA9,gcc,14,-O3,1450,1450,1450.0,0.0533337593078613
MSA9,gcc,14,-Os,1442,1442,1442.0,0.0479965209960937
MSA9,gcc,14,-Ofast,1546,1546,1546.0,0.0749895572662353
N7M4,gcc,14,-O0,1449,1449,1449.0,0.0535356998443603
N7M4,gcc,14,-O1,1446,1446,1446.0,0.0575840473175048
N7M4,gcc,14,-O2,1438,1438,1438.0,0.0537784099578857
N7M4,gcc,14,-O3,1438,1438,1438.0,0.0488710403442382
N7M4,gcc,14,-Os,1431,1431,1431.0,0.0468049049377441
N7M4,gcc,14,-Ofast,1534,1534,1534.0,0.0471200942993164
NDJF,gcc,14,-O0,1438,1438,1438.0,0.0435662269592285
NDJF,gcc,14,-O1,1441,1441,1441.0,0.0475099086761474
NDJF,gcc,14,-O2,1433,1433,1433.0,0.0457720756530761
NDJF,gcc,14,-O3,1433,1433,1433.0,0.0485696792602539
NDJF,gcc,14,-Os,1426,1426,1426.0,0.0478055477142334
NDJF,gcc,14,-Ofast,1529,1529,1529.0,0.044452428817749
P6SB,gcc,14,-O0,1451,1451,1451.0,0.0429553985595703
P6SB,gcc,14,-O1,1444,1444,1444.0,0.0466847419738769
P6SB,gcc,14,-O2,1438,1438,1438.0,0.0469782352447509
P6SB,gcc,14,-O3,1438,1438,1438.0,0.0477609634399414
P6SB,gcc,14,-Os,1431,1431,1431.0,0.0471627712249755
P6SB,gcc,14,-Ofast,1534,1534,1534.0,0.0480372905731201
PDZV,gcc,14,-O0,1449,1449,1449.0,0.0446882247924804
PDZV,gcc,14,-O1,1446,1446,1446.0,0.0451855659484863
PDZV,gcc,14,-O2,1438,1438,1438.0,0.0489983558654785
PDZV,gcc,14,-O3,1438,1438,1438.0,0.0455439090728759
PDZV,gcc,14,-Os,1431,1431,1431.0,0.0474591255187988
PDZV,gcc,14,-Ofast,1534,1534,1534.0,0.0506551265716552
PHV6,gcc,14,-O0,1481,1481,1481.0,0.0825643539428711
PHV6,gcc,14,-O1,1448,1448,1448.0,0.0904655456542968
PHV6,gcc,14,-O2,1490,1490,1490.0,0.100733995437622
PHV6,gcc,14,-O3,1433,1433,1433.0,0.0989634990692138
PHV6,gcc,14,-Os,1463,1463,1463.0,0.092919111251831
PHV6,gcc,14,-Ofast,1529,1529,1529.0,0.0989151000976562
PONY,gcc,14,-O0,1469,1469,1469.0,0.0854439735412597
PONY,gcc,14,-O1,1280,1280,1280.0,0.0903296470642089
PONY,gcc,14,-O2,1433,1433,1433.0,0.0915181636810302
PONY,gcc,14,-O3,1433,1433,1433.0,0.0903103351593017
PONY,gcc,14,-Os,1426,1426,1426.0,0.0872206687927246
PONY,gcc,14,-Ofast,1529,1529,1529.0,0.092440128326416
PPOQ,gcc,14,-O0,1449,1449,1449.0,0.0807301998138427
PPOQ,gcc,14,-O1,1443,1443,1443.0,0.090703010559082
PPOQ,gcc,14,-O2,1438,1438,1438.0,0.0896775722503662
PPOQ,gcc,14,-O3,1438,1438,1438.0,0.0934090614318847
PPOQ,gcc,14,-Os,1431,1431,1431.0,0.0904147624969482
PPOQ,gcc,14,-Ofast,1534,1534,1534.0,0.091071605682373
Q2FB,gcc,14,-O0,1438,1438,1438.0,0.0842585563659668
Q2FB,gcc,14,-O1,1441,1441,1441.0,0.0885322093963623
Q2FB,gcc,14,-O2,1433,1433,1433.0,0.090580940246582
Q2FB,gcc,14,-O3,1433,1433,1433.0,0.0888833999633789
Q2FB,gcc,14,-Os,1426,1426,1426.0,0.0867495536804199
Q2FB,gcc,14,-Ofast,1529,1529,1529.0,0.0898222923278808
QBGU,gcc,14,-O0,1723,1723,1723.0,0.0838141441345214
QBGU,gcc,14,-O1,1684,1684,1684.0,0.1065001487731933
QBGU,gcc,14,-O2,1433,1433,1433.0,0.0923354625701904
QBGU,gcc,14,-O3,1433,1433,1433.0,0.0918374061584472
QBGU,gcc,14,-Os,1426,1426,1426.0,0.0913615226745605
QBGU,gcc,14,-Ofast,1529,1529,1529.0,0.0926606655120849
QM6I,gcc,14,-O0,1469,1469,1469.0,0.0810165405273437
QM6I,gcc,14,-O1,1280,1280,1280.0,0.0918142795562744
QM6I,gcc,14,-O2,1433,1433,1433.0,0.0912582874298095
QM6I,gcc,14,-O3,1433,1433,1433.0,0.093372106552124
QM6I,gcc,14,-Os,1426,1426,1426.0,0.0898191928863525
QM6I,gcc,14,-Ofast,1529,1529,1529.0,0.0909736156463623
QSB5,gcc,14,-O0,1438,1438,1438.0,0.0798821449279785
QSB5,gcc,14,-O1,1441,1441,1441.0,0.0893075466156005
QSB5,gcc,14,-O2,1433,1433,1433.0,0.0900301933288574
QSB5,gcc,14,-O3,1433,1433,1433.0,0.0915510654449462
QSB5,gcc,14,-Os,1426,1426,1426.0,0.0879878997802734
QSB5,gcc,14,-Ofast,1529,1529,1529.0,0.0913829803466796
QW3P,gcc,14,-O0,1451,1451,1451.0,0.0832293033599853
QW3P,gcc,14,-O1,1444,1444,1444.0,0.0884521007537841
QW3P,gcc,14,-O2,1438,1438,1438.0,0.0924222469329834
QW3P,gcc,14,-O3,1438,1438,1438.0,0.0932509899139404
QW3P,gcc,14,-Os,1431,1431,1431.0,0.0891761779785156
QW3P,gcc,14,-Ofast,1534,1534,1534.0,0.0911295413970947
R9AA,gcc,14,-O0,1449,1449,1449.0,0.0787854194641113
R9AA,gcc,14,-O1,1446,1446,1446.0,0.0913887023925781
R9AA,gcc,14,-O2,1438,1438,1438.0,0.091745376586914
R9AA,gcc,14,-O3,1438,1438,1438.0,0.0925002098083496
R9AA,gcc,14,-Os,1431,1431,1431.0,0.0883841514587402
R9AA,gcc,14,-Ofast,1534,1534,1534.0,0.0894982814788818
RBBK,gcc,14,-O0,1513,1513,1513.0,0.0653390884399414
RBBK,gcc,14,-O1,1568,1568,1568.0,0.0476937294006347
RBBK,gcc,14,-O2,1551,1551,1551.0,0.0523114204406738
RBBK,gcc,14,-O3,1803,1803,1803.0,0.058215856552124
RBBK,gcc,14,-Os,1485,1485,1485.0,0.0520081520080566
RBBK,gcc,14,-Ofast,1899,1899,1899.0,0.0595369338989257
RNZG,gcc,14,-O0,1438,1438,1438.0,0.0408055782318115
RNZG,gcc,14,-O1,1441,1441,1441.0,0.0440614223480224
RNZG,gcc,14,-O2,1433,1433,1433.0,0.0461986064910888
RNZG,gcc,14,-O3,1433,1433,1433.0,0.0464725494384765
RNZG,gcc,14,-Os,1426,1426,1426.0,0.0451951026916503
RNZG,gcc,14,-Ofast,1529,1529,1529.0,0.0454192161560058
RUTN,gcc,14,-O0,1464,1464,1464.0,0.0420725345611572
RUTN,gcc,14,-O1,1457,1457,1457.0,0.0473976135253906
RUTN,gcc,14,-O2,1449,1449,1449.0,0.0485105514526367
RUTN,gcc,14,-O3,1449,1449,1449.0,0.0469751358032226
RUTN,gcc,14,-Os,1441,1441,1441.0,0.0474352836608886
RUTN,gcc,14,-Ofast,1545,1545,1545.0,0.0468320846557617
RVQN,gcc,14,-O0,1451,1451,1451.0,0.0432004928588867
RVQN,gcc,14,-O1,1444,1444,1444.0,0.0464489459991455
RVQN,gcc,14,-O2,1438,1438,1438.0,0.0467808246612548
RVQN,gcc,14,-O3,1438,1438,1438.0,0.0486888885498046
RVQN,gcc,14,-Os,1431,1431,1431.0,0.0433263778686523
RVQN,gcc,14,-Ofast,1534,1534,1534.0,0.0459570884704589
S4RL,gcc,14,-O0,1658,1658,1658.0,0.0420784950256347
S4RL,gcc,14,-O1,1454,1454,1454.0,0.0458402633666992
S4RL,gcc,14,-O2,1464,1464,1464.0,0.0482110977172851
S4RL,gcc,14,-O3,1464,1464,1464.0,0.0459072589874267
S4RL,gcc,14,-Os,1457,1457,1457.0,0.0450563430786132
S4RL,gcc,14,-Ofast,1564,1564,1564.0,0.0482988357543945
S9CR,gcc,14,-O0,1479,1479,1479.0,0.0409271717071533
S9CR,gcc,14,-O1,1515,1515,1515.0,0.048663854598999
S9CR,gcc,14,-O2,1469,1469,1469.0,0.0583484172821044
S9CR,gcc,14,-O3,1469,1469,1469.0,0.0525040626525878
S9CR,gcc,14,-Os,1468,1468,1468.0,0.0479364395141601
S9CR,gcc,14,-Ofast,1565,1565,1565.0,0.0498430728912353
S9GU,gcc,14,-O0,1438,1438,1438.0,0.0807859897613525
S9GU,gcc,14,-O1,1441,1441,1441.0,0.0879390239715576
S9GU,gcc,14,-O2,1433,1433,1433.0,0.0874276161193847
S9GU,gcc,14,-O3,1433,1433,1433.0,0.0879456996917724
S9GU,gcc,14,-Os,1426,1426,1426.0,0.0871226787567138
S9GU,gcc,14,-Ofast,1529,1529,1529.0,0.089026927947998
SK0S,gcc,14,-O0,1457,1457,1457.0,0.0790200233459472
SK0S,gcc,14,-O1,1441,1441,1441.0,0.0896639823913574
SK0S,gcc,14,-O2,1433,1433,1433.0,0.0897355079650878
SK0S,gcc,14,-O3,1433,1433,1433.0,0.0890078544616699
SK0S,gcc,14,-Os,1426,1426,1426.0,0.088449478149414
SK0S,gcc,14,-Ofast,1529,1529,1529.0,0.0897667407989502
SLT9,gcc,14,-O0,1513,1513,1513.0,0.0804812908172607
SLT9,gcc,14,-O1,1568,1568,1568.0,0.0942411422729492
SLT9,gcc,14,-O2,1551,1551,1551.0,0.1044368743896484
SLT9,gcc,14,-O3,1803,1803,1803.0,0.1162049770355224
SLT9,gcc,14,-Os,1485,1485,1485.0,0.0998520851135253
SLT9,gcc,14,-Ofast,1899,1899,1899.0,0.1171846389770507
SNKZ,gcc,14,-O0,1438,1438,1438.0,0.0669360160827636
SNKZ,gcc,14,-O1,1441,1441,1441.0,0.0461776256561279
SNKZ,gcc,14,-O2,1433,1433,1433.0,0.0476741790771484
SNKZ,gcc,14,-O3,1433,1433,1433.0,0.04669189453125
SNKZ,gcc,14,-Os,1426,1426,1426.0,0.0460066795349121
SNKZ,gcc,14,-Ofast,1529,1529,1529.0,0.0488617420196533
SP95,gcc,14,-O0,1438,1438,1438.0,0.0440790653228759
SP95,gcc,14,-O1,1441,1441,1441.0,0.0455527305603027
SP95,gcc,14,-O2,1433,1433,1433.0,0.0453605651855468
SP95,gcc,14,-O3,1433,1433,1433.0,0.0451269149780273
SP95,gcc,14,-Os,1426,1426,1426.0,0.0472640991210937
SP95,gcc,14,-Ofast,1529,1529,1529.0,0.0466477870941162
SXZ6,gcc,14,-O0,1496,1496,1496.0,0.0439529418945312
SXZ6,gcc,14,-O1,1507,1507,1507.0,0.050046682357788
SXZ6,gcc,14,-O2,1543,1543,1543.0,0.0544414520263671
SXZ6,gcc,14,-O3,1555,1555,1555.0,0.0565724372863769
SXZ6,gcc,14,-Os,1485,1485,1485.0,0.0526123046875
SXZ6,gcc,14,-Ofast,1651,1651,1651.0,0.0542454719543457
T9E9,gcc,14,-O0,1438,1438,1438.0,0.0421569347381591
T9E9,gcc,14,-O1,1441,1441,1441.0,0.0449500083923339
T9E9,gcc,14,-O2,1433,1433,1433.0,0.0467832088470459
T9E9,gcc,14,-O3,1433,1433,1433.0,0.0480158329010009
T9E9,gcc,14,-Os,1426,1426,1426.0,0.0467875003814697
T9E9,gcc,14,-Ofast,1529,1529,1529.0,0.0476949214935302
TJ98,gcc,14,-O0,1508,1508,1508.0,0.0435850620269775
TJ98,gcc,14,-O1,1568,1568,1568.0,0.0474059581756591
TJ98,gcc,14,-O2,1519,1519,1519.0,0.0549123287200927
TJ98,gcc,14,-O3,1803,1803,1803.0,0.0617024898529052
TJ98,gcc,14,-Os,1482,1482,1482.0,0.0527369976043701
TJ98,gcc,14,-Ofast,1899,1899,1899.0,0.0594837665557861
TO4S,gcc,14,-O0,1438,1438,1438.0,0.0432732105255126
TO4S,gcc,14,-O1,1441,1441,1441.0,0.0462031364440918
TO4S,gcc,14,-O2,1433,1433,1433.0,0.0525221824645996
TO4S,gcc,14,-O3,1433,1433,1433.0,0.0450599193572998
TO4S,gcc,14,-Os,1426,1426,1426.0,0.0471429824829101
TO4S,gcc,14,-Ofast,1529,1529,1529.0,0.0556037425994873
U1EA,gcc,14,-O0,1467,1467,1467.0,0.0843057632446289
U1EA,gcc,14,-O1,1456,1456,1456.0,0.0896108150482177
U1EA,gcc,14,-O2,1451,1451,1451.0,0.0932762622833252
U1EA,gcc,14,-O3,1451,1451,1451.0,0.0958402156829834
U1EA,gcc,14,-Os,1443,1443,1443.0,0.0909540653228759
U1EA,gcc,14,-Ofast,1547,1547,1547.0,0.0956625938415527
U22J,gcc,14,-O0,1439,1439,1439.0,0.0884554386138916
U22J,gcc,14,-O1,1439,1439,1439.0,0.0914149284362793
U22J,gcc,14,-O2,1434,1434,1434.0,0.0909547805786132
U22J,gcc,14,-O3,1434,1434,1434.0,0.0897066593170166
U22J,gcc,14,-Os,1427,1427,1427.0,0.0888099670410156
U22J,gcc,14,-Ofast,1530,1530,1530.0,0.0919690132141113
UITB,gcc,14,-O0,1533,1533,1533.0,0.1171877384185791
UITB,gcc,14,-O1,1539,1539,1539.0,0.097104787826538
UITB,gcc,14,-O2,1433,1433,1433.0,0.0944337844848632
UITB,gcc,14,-O3,1433,1433,1433.0,0.0929572582244873
UITB,gcc,14,-Os,1426,1426,1426.0,0.0896756649017334
UITB,gcc,14,-Ofast,1529,1529,1529.0,0.0904140472412109
UYYF,gcc,14,-O0,1438,1438,1438.0,0.0819225311279296
UYYF,gcc,14,-O1,1441,1441,1441.0,0.0900018215179443
UYYF,gcc,14,-O2,1433,1433,1433.0,0.0912785530090332
UYYF,gcc,14,-O3,1433,1433,1433.0,0.0899953842163086
UYYF,gcc,14,-Os,1426,1426,1426.0,0.0879185199737548
UYYF,gcc,14,-Ofast,1529,1529,1529.0,0.090116262435913
V65E,gcc,14,-O0,1455,1455,1455.0,0.1014544963836669
V65E,gcc,14,-O1,1254,1254,1254.0,0.0909597873687744
V65E,gcc,14,-O2,1282,1282,1282.0,0.0898692607879638
V65E,gcc,14,-O3,1282,1282,1282.0,0.0919022560119628
V65E,gcc,14,-Os,1259,1259,1259.0,0.0886902809143066
V65E,gcc,14,-Ofast,1378,1378,1378.0,0.090421438217163
VIS4,gcc,14,-O0,1482,1482,1482.0,0.0798938274383544
VIS4,gcc,14,-O1,1477,1477,1477.0,0.0907182693481445
VIS4,gcc,14,-O2,1433,1433,1433.0,0.0903313159942627
VIS4,gcc,14,-O3,1433,1433,1433.0,0.0928921699523925
VIS4,gcc,14,-Os,1426,1426,1426.0,0.0935771465301513
VIS4,gcc,14,-Ofast,1529,1529,1529.0,0.0939586162567138
VOO2,gcc,14,-O0,1438,1438,1438.0,0.0822358131408691
VOO2,gcc,14,-O1,1441,1441,1441.0,0.0877890586853027
VOO2,gcc,14,-O2,1433,1433,1433.0,0.089259386062622
VOO2,gcc,14,-O3,1433,1433,1433.0,0.088111400604248
VOO2,gcc,14,-Os,1426,1426,1426.0,0.0886752605438232
VOO2,gcc,14,-Ofast,1529,1529,1529.0,0.0897052288055419
VXL1,gcc,14,-O0,1467,1467,1467.0,0.0812757015228271
VXL1,gcc,14,-O1,1456,1456,1456.0,0.0936489105224609
VXL1,gcc,14,-O2,1451,1451,1451.0,0.0952541828155517
VXL1,gcc,14,-O3,1451,1451,1451.0,0.0947954654693603
VXL1,gcc,14,-Os,1443,1443,1443.0,0.0931038856506347
VXL1,gcc,14,-Ofast,1547,1547,1547.0,0.0957601070404052
VY6Y,gcc,14,-O0,1438,1438,1438.0,0.0811183452606201
VY6Y,gcc,14,-O1,1441,1441,1441.0,0.0871376991271972
VY6Y,gcc,14,-O2,1433,1433,1433.0,0.0925638675689697
VY6Y,gcc,14,-O3,1433,1433,1433.0,0.0909912586212158
VY6Y,gcc,14,-Os,1426,1426,1426.0,0.0900216102600097
VY6Y,gcc,14,-Ofast,1529,1529,1529.0,0.0903141498565673
W8WF,gcc,14,-O0,1451,1451,1451.0,0.0814814567565918
W8WF,gcc,14,-O1,1444,1444,1444.0,0.0692505836486816
W8WF,gcc,14,-O2,1438,1438,1438.0,0.0480804443359375
W8WF,gcc,14,-O3,1438,1438,1438.0,0.0467851161956787
W8WF,gcc,14,-Os,1431,1431,1431.0,0.0467801094055175
W8WF,gcc,14,-Ofast,1534,1534,1534.0,0.050222635269165
