folder_id,file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size,time
OEYU,OEYU3.c,gcc,11,-O1,1538,1538,1538.0,2.086425542831421
OEYU,OEYU3.c,gcc,11,-O2,1461,1461,1461.0,1.7844781875610352
OEYU,OEYU3.c,gcc,11,-O3,1461,1461,1461.0,2.1071877479553223
OEYU,OEYU3.c,gcc,11,-Os,1444,1444,1444.0,1.872073650360108
OEYU,OEYU3.c,gcc,11,-Ofast,1545,1545,1545.0,1.992629051208496
OEYU,OEYU3.c,gcc,12,-O0,1568,1568,1568.0,2.1274406909942627
OEYU,OEYU3.c,gcc,12,-O1,1538,1538,1538.0,2.297651529312134
OEYU,OEYU3.c,gcc,12,-O2,1461,1461,1461.0,2.3475208282470703
OEYU,OEYU3.c,gcc,12,-O3,1461,1461,1461.0,2.502657413482666
OEYU,OEYU3.c,gcc,12,-Os,1444,1444,1444.0,1.9740121364593504
OEYU,OEYU3.c,gcc,12,-Ofast,1545,1545,1545.0,2.158554077148437
AFKX,AFKX1.c,gcc,9,-O0,1448,1448,1448.0,1.4303152561187744
AFKX,AFKX1.c,gcc,9,-O1,1444,1444,1444.0,1.6878612041473389
AFKX,AFKX1.c,gcc,9,-O2,1438,1438,1438.0,1.7446985244750977
AFKX,AFKX1.c,gcc,9,-O3,1438,1438,1438.0,1.725017786026001
AFKX,AFKX1.c,gcc,9,-Os,1431,1431,1431.0,2.048084020614624
AFKX,AFKX1.c,gcc,9,-Ofast,1522,1522,1522.0,1.7454242706298828
AFKX,AFKX1.c,gcc,10,-O0,1448,1448,1448.0,1.6640799045562744
AFKX,AFKX1.c,gcc,10,-O1,1444,1444,1444.0,1.924720764160156
AFKX,AFKX1.c,gcc,10,-O2,1438,1438,1438.0,2.0545003414154053
AFKX,AFKX1.c,gcc,10,-O3,1438,1438,1438.0,1.929715871810913
AFKX,AFKX1.c,gcc,10,-Os,1431,1431,1431.0,1.9335777759552
AFKX,AFKX1.c,gcc,10,-Ofast,1522,1522,1522.0,1.8384122848510744
AFKX,AFKX1.c,gcc,11,-O0,1451,1451,1451.0,1.8802366256713867
