folder_id,file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size,time
JYTA,JYTA1.c,gcc,9,-O2,1438,1438,1438.0,1.6417536735534668
JYTA,JYTA1.c,gcc,9,-O3,1438,1438,1438.0,1.5592355728149414
JYTA,JYTA1.c,gcc,9,-Os,1431,1431,1431.0,1.453777313232422
JYTA,JYTA1.c,gcc,9,-Ofast,1522,1522,1522.0,1.5848863124847412
JYTA,JYTA1.c,gcc,10,-O0,1448,1448,1448.0,1.55446195602417
JYTA,JYTA1.c,gcc,10,-O1,1444,1444,1444.0,1.4532339572906494
JYTA,JYTA1.c,gcc,10,-O2,1438,1438,1438.0,1.4917452335357666
JYTA,JYTA1.c,gcc,10,-O3,1438,1438,1438.0,1.5143239498138428
JYTA,JYTA1.c,gcc,10,-Os,1431,1431,1431.0,1.5153706073760986
JYTA,JYTA1.c,gcc,10,-Ofast,1522,1522,1522.0,1.4942502975463867
JYTA,JYTA1.c,gcc,11,-O0,1451,1451,1451.0,1.4304516315460205
JYTA,JYTA1.c,gcc,11,-O1,1444,1444,1444.0,1.5068645477294922
JYTA,JYTA1.c,gcc,11,-O2,1438,1438,1438.0,1.5219881534576416
JYTA,JYTA1.c,gcc,11,-O3,1438,1438,1438.0,1.559399127960205
JYTA,JYTA1.c,gcc,11,-Os,1431,1431,1431.0,1.4880125522613523
JYTA,JYTA1.c,gcc,11,-Ofast,1522,1522,1522.0,1.5032966136932373
JYTA,JYTA1.c,gcc,12,-O0,1451,1451,1451.0,1.4161429405212402
JYTA,JYTA1.c,gcc,12,-O1,1444,1444,1444.0,1.5651137828826904
JYTA,JYTA1.c,gcc,12,-O2,1438,1438,1438.0,1.552260160446167
JYTA,JYTA1.c,gcc,12,-O3,1438,1438,1438.0,1.6416983604431152
JYTA,JYTA1.c,gcc,12,-Os,1431,1431,1431.0,1.6830315589904783
JYTA,JYTA1.c,gcc,12,-Ofast,1522,1522,1522.0,1.6479358673095703
