folder_id,file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size
FAAU,FAAU1.c,gcc,12,-O2,1518,1518,1518.0
FAAU,FAAU1.c,gcc,12,-O3,1518,1518,1518.0
FAAU,FAAU1.c,gcc,12,-Os,1504,1504,1504.0
FAAU,FAAU1.c,gcc,12,-Ofast,1602,1602,1602.0
FAAU,FAAU10.c,gcc,9,-O0,1769,1769,1769.0
FAAU,FAAU10.c,gcc,9,-O1,1669,1669,1669.0
FAAU,FAAU10.c,gcc,9,-O2,1691,1691,1691.0
FAAU,FAAU10.c,gcc,9,-O3,1691,1691,1691.0
FAAU,FAAU10.c,gcc,9,-Os,1676,1676,1676.0
FAAU,FAAU10.c,gcc,9,-Ofast,1779,1779,1779.0
FAAU,FAAU10.c,gcc,10,-O0,1769,1769,1769.0
FAAU,FAAU10.c,gcc,10,-O1,1669,1669,1669.0
FAAU,FAAU10.c,gcc,10,-O2,1691,1691,1691.0
FAAU,FAAU10.c,gcc,10,-O3,1691,1691,1691.0
FAAU,FAAU10.c,gcc,10,-Os,1676,1676,1676.0
FAAU,FAAU10.c,gcc,10,-Ofast,1779,1779,1779.0
FAAU,FAAU10.c,gcc,11,-O0,1784,1784,1784.0
FAAU,FAAU10.c,gcc,11,-O1,1669,1669,1669.0
FAAU,FAAU10.c,gcc,11,-O2,1691,1691,1691.0
FAAU,FAAU10.c,gcc,11,-O3,1691,1691,1691.0
FAAU,FAAU10.c,gcc,11,-Os,1676,1676,1676.0
FAAU,FAAU10.c,gcc,11,-Ofast,1779,1779,1779.0
FAAU,FAAU10.c,gcc,12,-O0,1784,1784,1784.0
FAAU,FAAU10.c,gcc,12,-O1,1669,1669,1669.0
FAAU,FAAU10.c,gcc,12,-O2,1690,1690,1690.0
FAAU,FAAU10.c,gcc,12,-O3,1690,1690,1690.0
FAAU,FAAU10.c,gcc,12,-Os,1670,1670,1670.0
FAAU,FAAU10.c,gcc,12,-Ofast,1778,1778,1778.0
FAAU,FAAU11.c,gcc,9,-O0,1769,1769,1769.0
FAAU,FAAU11.c,gcc,9,-O1,1669,1669,1669.0
FAAU,FAAU11.c,gcc,9,-O2,1691,1691,1691.0
FAAU,FAAU11.c,gcc,9,-O3,1691,1691,1691.0
FAAU,FAAU11.c,gcc,9,-Os,1676,1676,1676.0
FAAU,FAAU11.c,gcc,9,-Ofast,1779,1779,1779.0
FAAU,FAAU11.c,gcc,10,-O0,1769,1769,1769.0
FAAU,FAAU11.c,gcc,10,-O1,1669,1669,1669.0
FAAU,FAAU11.c,gcc,10,-O2,1691,1691,1691.0
FAAU,FAAU11.c,gcc,10,-O3,1691,1691,1691.0
FAAU,FAAU11.c,gcc,10,-Os,1676,1676,1676.0
FAAU,FAAU11.c,gcc,10,-Ofast,1779,1779,1779.0
FAAU,FAAU11.c,gcc,11,-O0,1784,1784,1784.0
FAAU,FAAU11.c,gcc,11,-O1,1669,1669,1669.0
FAAU,FAAU11.c,gcc,11,-O2,1691,1691,1691.0
FAAU,FAAU11.c,gcc,11,-O3,1691,1691,1691.0
FAAU,FAAU11.c,gcc,11,-Os,1676,1676,1676.0
FAAU,FAAU11.c,gcc,11,-Ofast,1779,1779,1779.0
FAAU,FAAU11.c,gcc,12,-O0,1784,1784,1784.0
FAAU,FAAU11.c,gcc,12,-O1,1669,1669,1669.0
FAAU,FAAU11.c,gcc,12,-O2,1690,1690,1690.0
FAAU,FAAU11.c,gcc,12,-O3,1690,1690,1690.0
FAAU,FAAU11.c,gcc,12,-Os,1670,1670,1670.0
FAAU,FAAU11.c,gcc,12,-Ofast,1778,1778,1778.0
FAAU,FAAU12.c,gcc,9,-O0,1398,1398,1398.0
FAAU,FAAU12.c,gcc,9,-O1,1442,1442,1442.0
FAAU,FAAU12.c,gcc,9,-O2,1460,1460,1460.0
FAAU,FAAU12.c,gcc,9,-O3,1460,1460,1460.0
FAAU,FAAU12.c,gcc,9,-Os,1444,1444,1444.0
FAAU,FAAU12.c,gcc,9,-Ofast,1544,1544,1544.0
FAAU,FAAU12.c,gcc,10,-O0,1398,1398,1398.0
FAAU,FAAU12.c,gcc,10,-O1,1442,1442,1442.0
FAAU,FAAU12.c,gcc,10,-O2,1460,1460,1460.0
FAAU,FAAU12.c,gcc,10,-O3,1460,1460,1460.0
FAAU,FAAU12.c,gcc,10,-Os,1444,1444,1444.0
FAAU,FAAU12.c,gcc,10,-Ofast,1544,1544,1544.0
FAAU,FAAU12.c,gcc,11,-O0,1401,1401,1401.0
FAAU,FAAU12.c,gcc,11,-O1,1442,1442,1442.0
FAAU,FAAU12.c,gcc,11,-O2,1460,1460,1460.0
FAAU,FAAU12.c,gcc,11,-O3,1460,1460,1460.0
FAAU,FAAU12.c,gcc,11,-Os,1444,1444,1444.0
FAAU,FAAU12.c,gcc,11,-Ofast,1544,1544,1544.0
FAAU,FAAU12.c,gcc,12,-O0,1401,1401,1401.0
FAAU,FAAU12.c,gcc,12,-O1,1442,1442,1442.0
FAAU,FAAU12.c,gcc,12,-O2,1460,1460,1460.0
FAAU,FAAU12.c,gcc,12,-O3,1460,1460,1460.0
FAAU,FAAU12.c,gcc,12,-Os,1444,1444,1444.0
FAAU,FAAU12.c,gcc,12,-Ofast,1544,1544,1544.0
FAAU,FAAU13.c,gcc,9,-O0,1529,1529,1529.0
FAAU,FAAU13.c,gcc,9,-O1,1442,1442,1442.0
FAAU,FAAU13.c,gcc,9,-O2,1460,1460,1460.0
FAAU,FAAU13.c,gcc,9,-O3,1460,1460,1460.0
FAAU,FAAU13.c,gcc,9,-Os,1444,1444,1444.0
FAAU,FAAU13.c,gcc,9,-Ofast,1544,1544,1544.0
FAAU,FAAU13.c,gcc,10,-O0,1529,1529,1529.0
FAAU,FAAU13.c,gcc,10,-O1,1442,1442,1442.0
FAAU,FAAU13.c,gcc,10,-O2,1460,1460,1460.0
FAAU,FAAU13.c,gcc,10,-O3,1460,1460,1460.0
FAAU,FAAU13.c,gcc,10,-Os,1444,1444,1444.0
FAAU,FAAU13.c,gcc,10,-Ofast,1544,1544,1544.0
FAAU,FAAU13.c,gcc,11,-O0,1535,1535,1535.0
FAAU,FAAU13.c,gcc,11,-O1,1442,1442,1442.0
FAAU,FAAU13.c,gcc,11,-O2,1460,1460,1460.0
FAAU,FAAU13.c,gcc,11,-O3,1460,1460,1460.0
FAAU,FAAU13.c,gcc,11,-Os,1444,1444,1444.0
FAAU,FAAU13.c,gcc,11,-Ofast,1544,1544,1544.0
FAAU,FAAU13.c,gcc,12,-O0,1535,1535,1535.0
FAAU,FAAU13.c,gcc,12,-O1,1442,1442,1442.0
FAAU,FAAU13.c,gcc,12,-O2,1460,1460,1460.0
FAAU,FAAU13.c,gcc,12,-O3,1460,1460,1460.0
FAAU,FAAU13.c,gcc,12,-Os,1444,1444,1444.0
FAAU,FAAU13.c,gcc,12,-Ofast,1544,1544,1544.0
FAAU,FAAU14.c,gcc,9,-O0,1581,1581,1581.0
FAAU,FAAU14.c,gcc,9,-O1,1442,1442,1442.0
FAAU,FAAU14.c,gcc,9,-O2,1460,1460,1460.0
FAAU,FAAU14.c,gcc,9,-O3,1460,1460,1460.0
FAAU,FAAU14.c,gcc,9,-Os,1444,1444,1444.0
FAAU,FAAU14.c,gcc,9,-Ofast,1544,1544,1544.0
FAAU,FAAU14.c,gcc,10,-O0,1581,1581,1581.0
FAAU,FAAU14.c,gcc,10,-O1,1442,1442,1442.0
FAAU,FAAU14.c,gcc,10,-O2,1460,1460,1460.0
FAAU,FAAU14.c,gcc,10,-O3,1460,1460,1460.0
FAAU,FAAU14.c,gcc,10,-Os,1444,1444,1444.0
FAAU,FAAU14.c,gcc,10,-Ofast,1544,1544,1544.0
FAAU,FAAU14.c,gcc,11,-O0,1590,1590,1590.0
FAAU,FAAU14.c,gcc,11,-O1,1442,1442,1442.0
FAAU,FAAU14.c,gcc,11,-O2,1460,1460,1460.0
FAAU,FAAU14.c,gcc,11,-O3,1460,1460,1460.0
FAAU,FAAU14.c,gcc,11,-Os,1444,1444,1444.0
FAAU,FAAU14.c,gcc,11,-Ofast,1544,1544,1544.0
FAAU,FAAU14.c,gcc,12,-O0,1590,1590,1590.0
FAAU,FAAU14.c,gcc,12,-O1,1442,1442,1442.0
FAAU,FAAU14.c,gcc,12,-O2,1460,1460,1460.0
FAAU,FAAU14.c,gcc,12,-O3,1460,1460,1460.0
FAAU,FAAU14.c,gcc,12,-Os,1444,1444,1444.0
FAAU,FAAU14.c,gcc,12,-Ofast,1544,1544,1544.0
FAAU,FAAU15.c,gcc,9,-O0,1608,1608,1608.0
FAAU,FAAU15.c,gcc,9,-O1,1442,1442,1442.0
FAAU,FAAU15.c,gcc,9,-O2,1460,1460,1460.0
FAAU,FAAU15.c,gcc,9,-O3,1460,1460,1460.0
FAAU,FAAU15.c,gcc,9,-Os,1444,1444,1444.0
FAAU,FAAU15.c,gcc,9,-Ofast,1544,1544,1544.0
FAAU,FAAU15.c,gcc,10,-O0,1608,1608,1608.0
FAAU,FAAU15.c,gcc,10,-O1,1442,1442,1442.0
FAAU,FAAU15.c,gcc,10,-O2,1460,1460,1460.0
FAAU,FAAU15.c,gcc,10,-O3,1460,1460,1460.0
FAAU,FAAU15.c,gcc,10,-Os,1444,1444,1444.0
FAAU,FAAU15.c,gcc,10,-Ofast,1544,1544,1544.0
FAAU,FAAU15.c,gcc,11,-O0,1617,1617,1617.0
FAAU,FAAU15.c,gcc,11,-O1,1442,1442,1442.0
FAAU,FAAU15.c,gcc,11,-O2,1460,1460,1460.0
FAAU,FAAU15.c,gcc,11,-O3,1460,1460,1460.0
FAAU,FAAU15.c,gcc,11,-Os,1444,1444,1444.0
FAAU,FAAU15.c,gcc,11,-Ofast,1544,1544,1544.0
FAAU,FAAU15.c,gcc,12,-O0,1617,1617,1617.0
FAAU,FAAU15.c,gcc,12,-O1,1442,1442,1442.0
FAAU,FAAU15.c,gcc,12,-O2,1460,1460,1460.0
FAAU,FAAU15.c,gcc,12,-O3,1460,1460,1460.0
FAAU,FAAU15.c,gcc,12,-Os,1444,1444,1444.0
FAAU,FAAU15.c,gcc,12,-Ofast,1544,1544,1544.0
FAAU,FAAU16.c,gcc,9,-O0,1762,1762,1762.0
FAAU,FAAU16.c,gcc,9,-O1,1442,1442,1442.0
FAAU,FAAU16.c,gcc,9,-O2,1460,1460,1460.0
FAAU,FAAU16.c,gcc,9,-O3,1460,1460,1460.0
FAAU,FAAU16.c,gcc,9,-Os,1444,1444,1444.0
FAAU,FAAU16.c,gcc,9,-Ofast,1544,1544,1544.0
FAAU,FAAU16.c,gcc,10,-O0,1751,1751,1751.0
FAAU,FAAU16.c,gcc,10,-O1,1442,1442,1442.0
FAAU,FAAU16.c,gcc,10,-O2,1460,1460,1460.0
FAAU,FAAU16.c,gcc,10,-O3,1460,1460,1460.0
FAAU,FAAU16.c,gcc,10,-Os,1444,1444,1444.0
FAAU,FAAU16.c,gcc,10,-Ofast,1544,1544,1544.0
FAAU,FAAU16.c,gcc,11,-O0,1763,1763,1763.0
FAAU,FAAU16.c,gcc,11,-O1,1442,1442,1442.0
FAAU,FAAU16.c,gcc,11,-O2,1460,1460,1460.0
FAAU,FAAU16.c,gcc,11,-O3,1460,1460,1460.0
FAAU,FAAU16.c,gcc,11,-Os,1444,1444,1444.0
FAAU,FAAU16.c,gcc,11,-Ofast,1544,1544,1544.0
FAAU,FAAU16.c,gcc,12,-O0,1768,1768,1768.0
FAAU,FAAU16.c,gcc,12,-O1,1442,1442,1442.0
FAAU,FAAU16.c,gcc,12,-O2,1460,1460,1460.0
FAAU,FAAU16.c,gcc,12,-O3,1460,1460,1460.0
FAAU,FAAU16.c,gcc,12,-Os,1444,1444,1444.0
FAAU,FAAU16.c,gcc,12,-Ofast,1544,1544,1544.0
FAAU,FAAU17.c,gcc,9,-O0,1762,1762,1762.0
FAAU,FAAU17.c,gcc,9,-O1,1442,1442,1442.0
FAAU,FAAU17.c,gcc,9,-O2,1460,1460,1460.0
FAAU,FAAU17.c,gcc,9,-O3,1460,1460,1460.0
FAAU,FAAU17.c,gcc,9,-Os,1444,1444,1444.0
FAAU,FAAU17.c,gcc,9,-Ofast,1544,1544,1544.0
FAAU,FAAU17.c,gcc,10,-O0,1751,1751,1751.0
FAAU,FAAU17.c,gcc,10,-O1,1442,1442,1442.0
FAAU,FAAU17.c,gcc,10,-O2,1460,1460,1460.0
FAAU,FAAU17.c,gcc,10,-O3,1460,1460,1460.0
FAAU,FAAU17.c,gcc,10,-Os,1444,1444,1444.0
FAAU,FAAU17.c,gcc,10,-Ofast,1544,1544,1544.0
FAAU,FAAU17.c,gcc,11,-O0,1763,1763,1763.0
FAAU,FAAU17.c,gcc,11,-O1,1442,1442,1442.0
FAAU,FAAU17.c,gcc,11,-O2,1460,1460,1460.0
FAAU,FAAU17.c,gcc,11,-O3,1460,1460,1460.0
FAAU,FAAU17.c,gcc,11,-Os,1444,1444,1444.0
FAAU,FAAU17.c,gcc,11,-Ofast,1544,1544,1544.0
FAAU,FAAU17.c,gcc,12,-O0,1768,1768,1768.0
FAAU,FAAU17.c,gcc,12,-O1,1442,1442,1442.0
FAAU,FAAU17.c,gcc,12,-O2,1460,1460,1460.0
FAAU,FAAU17.c,gcc,12,-O3,1460,1460,1460.0
FAAU,FAAU17.c,gcc,12,-Os,1444,1444,1444.0
FAAU,FAAU17.c,gcc,12,-Ofast,1544,1544,1544.0
FAAU,FAAU2.c,gcc,9,-O0,1516,1516,1516.0
FAAU,FAAU2.c,gcc,9,-O1,1471,1471,1471.0
FAAU,FAAU2.c,gcc,9,-O2,1460,1460,1460.0
FAAU,FAAU2.c,gcc,9,-O3,1460,1460,1460.0
FAAU,FAAU2.c,gcc,9,-Os,1450,1450,1450.0
FAAU,FAAU2.c,gcc,9,-Ofast,1544,1544,1544.0
FAAU,FAAU2.c,gcc,10,-O0,1516,1516,1516.0
FAAU,FAAU2.c,gcc,10,-O1,1471,1471,1471.0
FAAU,FAAU2.c,gcc,10,-O2,1460,1460,1460.0
FAAU,FAAU2.c,gcc,10,-O3,1460,1460,1460.0
FAAU,FAAU2.c,gcc,10,-Os,1450,1450,1450.0
FAAU,FAAU2.c,gcc,10,-Ofast,1544,1544,1544.0
FAAU,FAAU2.c,gcc,11,-O0,1519,1519,1519.0
FAAU,FAAU2.c,gcc,11,-O1,1471,1471,1471.0
FAAU,FAAU2.c,gcc,11,-O2,1460,1460,1460.0
FAAU,FAAU2.c,gcc,11,-O3,1460,1460,1460.0
FAAU,FAAU2.c,gcc,11,-Os,1450,1450,1450.0
