folder_id,file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size
EVAK,EVAK6.c,gcc,12,-O1,16040,16040,16040.0
EVAK,EVAK6.c,gcc,12,-O2,16080,16080,16080.0
EVAK,EVAK6.c,gcc,12,-O3,16080,16080,16080.0
EVAK,EVAK6.c,gcc,12,-Os,16040,16040,16040.0
EVAK,EVAK6.c,gcc,12,-Ofast,17592,17592,17592.0
EVAK,EVAK7.c,gcc,9,-O0,16032,16032,16032.0
EVAK,EVAK7.c,gcc,9,-O1,16040,16040,16040.0
EVAK,EVAK7.c,gcc,9,-O2,16040,16040,16040.0
EVAK,EVAK7.c,gcc,9,-O3,16080,16080,16080.0
EVAK,EVAK7.c,gcc,9,-Os,16040,16040,16040.0
EVAK,EVAK7.c,gcc,9,-Ofast,17496,17496,17496.0
EVAK,EVAK7.c,gcc,10,-O0,16032,16032,16032.0
EVAK,EVAK7.c,gcc,10,-O1,16040,16040,16040.0
EVAK,EVAK7.c,gcc,10,-O2,16080,16080,16080.0
EVAK,EVAK7.c,gcc,10,-O3,16080,16080,16080.0
EVAK,EVAK7.c,gcc,10,-Os,16040,16040,16040.0
EVAK,EVAK7.c,gcc,10,-Ofast,17504,17504,17504.0
EVAK,EVAK7.c,gcc,11,-O0,16032,16032,16032.0
EVAK,EVAK7.c,gcc,11,-O1,16040,16040,16040.0
EVAK,EVAK7.c,gcc,11,-O2,16080,16080,16080.0
EVAK,EVAK7.c,gcc,11,-O3,16080,16080,16080.0
EVAK,EVAK7.c,gcc,11,-Os,16040,16040,16040.0
EVAK,EVAK7.c,gcc,11,-Ofast,17592,17592,17592.0
EVAK,EVAK7.c,gcc,12,-O0,16032,16032,16032.0
EVAK,EVAK7.c,gcc,12,-O1,16040,16040,16040.0
EVAK,EVAK7.c,gcc,12,-O2,16080,16080,16080.0
EVAK,EVAK7.c,gcc,12,-O3,16080,16080,16080.0
EVAK,EVAK7.c,gcc,12,-Os,16040,16040,16040.0
EVAK,EVAK7.c,gcc,12,-Ofast,17592,17592,17592.0
EVAK,EVAK8.c,gcc,9,-O0,16032,16032,16032.0
EVAK,EVAK8.c,gcc,9,-O1,16040,16040,16040.0
EVAK,EVAK8.c,gcc,9,-O2,16040,16040,16040.0
EVAK,EVAK8.c,gcc,9,-O3,16080,16080,16080.0
EVAK,EVAK8.c,gcc,9,-Os,16040,16040,16040.0
EVAK,EVAK8.c,gcc,9,-Ofast,17496,17496,17496.0
EVAK,EVAK8.c,gcc,10,-O0,16032,16032,16032.0
EVAK,EVAK8.c,gcc,10,-O1,16040,16040,16040.0
EVAK,EVAK8.c,gcc,10,-O2,16080,16080,16080.0
EVAK,EVAK8.c,gcc,10,-O3,16080,16080,16080.0
EVAK,EVAK8.c,gcc,10,-Os,16040,16040,16040.0
EVAK,EVAK8.c,gcc,10,-Ofast,17504,17504,17504.0
EVAK,EVAK8.c,gcc,11,-O0,16032,16032,16032.0
EVAK,EVAK8.c,gcc,11,-O1,16040,16040,16040.0
EVAK,EVAK8.c,gcc,11,-O2,16080,16080,16080.0
EVAK,EVAK8.c,gcc,11,-O3,16080,16080,16080.0
EVAK,EVAK8.c,gcc,11,-Os,16040,16040,16040.0
EVAK,EVAK8.c,gcc,11,-Ofast,17592,17592,17592.0
EVAK,EVAK8.c,gcc,12,-O0,16032,16032,16032.0
EVAK,EVAK8.c,gcc,12,-O1,16040,16040,16040.0
EVAK,EVAK8.c,gcc,12,-O2,16080,16080,16080.0
EVAK,EVAK8.c,gcc,12,-O3,16080,16080,16080.0
EVAK,EVAK8.c,gcc,12,-Os,16040,16040,16040.0
EVAK,EVAK8.c,gcc,12,-Ofast,17592,17592,17592.0
EVAK,EVAK9.c,gcc,9,-O0,16032,16032,16032.0
EVAK,EVAK9.c,gcc,9,-O1,16040,16040,16040.0
EVAK,EVAK9.c,gcc,9,-O2,16040,16040,16040.0
EVAK,EVAK9.c,gcc,9,-O3,16080,16080,16080.0
EVAK,EVAK9.c,gcc,9,-Os,16040,16040,16040.0
EVAK,EVAK9.c,gcc,9,-Ofast,17496,17496,17496.0
EVAK,EVAK9.c,gcc,10,-O0,16032,16032,16032.0
EVAK,EVAK9.c,gcc,10,-O1,16040,16040,16040.0
EVAK,EVAK9.c,gcc,10,-O2,16080,16080,16080.0
EVAK,EVAK9.c,gcc,10,-O3,16080,16080,16080.0
EVAK,EVAK9.c,gcc,10,-Os,16040,16040,16040.0
EVAK,EVAK9.c,gcc,10,-Ofast,17504,17504,17504.0
EVAK,EVAK9.c,gcc,11,-O0,16032,16032,16032.0
EVAK,EVAK9.c,gcc,11,-O1,16040,16040,16040.0
EVAK,EVAK9.c,gcc,11,-O2,16080,16080,16080.0
EVAK,EVAK9.c,gcc,11,-O3,16080,16080,16080.0
EVAK,EVAK9.c,gcc,11,-Os,16040,16040,16040.0
EVAK,EVAK9.c,gcc,11,-Ofast,17592,17592,17592.0
EVAK,EVAK9.c,gcc,12,-O0,16032,16032,16032.0
EVAK,EVAK9.c,gcc,12,-O1,16040,16040,16040.0
EVAK,EVAK9.c,gcc,12,-O2,16080,16080,16080.0
EVAK,EVAK9.c,gcc,12,-O3,16080,16080,16080.0
EVAK,EVAK9.c,gcc,12,-Os,16040,16040,16040.0
EVAK,EVAK9.c,gcc,12,-Ofast,17592,17592,17592.0
LXKD,LXKD1.c,gcc,9,-O0,15984,15984,15984.0
LXKD,LXKD1.c,gcc,9,-O1,15992,15992,15992.0
LXKD,LXKD1.c,gcc,9,-O2,15992,15992,15992.0
LXKD,LXKD1.c,gcc,9,-O3,15992,15992,15992.0
LXKD,LXKD1.c,gcc,9,-Os,15992,15992,15992.0
LXKD,LXKD1.c,gcc,9,-Ofast,17400,17400,17400.0
LXKD,LXKD1.c,gcc,10,-O0,15984,15984,15984.0
LXKD,LXKD1.c,gcc,10,-O1,15984,15984,15984.0
LXKD,LXKD1.c,gcc,10,-O2,15984,15984,15984.0
LXKD,LXKD1.c,gcc,10,-O3,15984,15984,15984.0
LXKD,LXKD1.c,gcc,10,-Os,15984,15984,15984.0
LXKD,LXKD1.c,gcc,10,-Ofast,17408,17408,17408.0
LXKD,LXKD1.c,gcc,11,-O0,15984,15984,15984.0
LXKD,LXKD1.c,gcc,11,-O1,15984,15984,15984.0
LXKD,LXKD1.c,gcc,11,-O2,15984,15984,15984.0
LXKD,LXKD1.c,gcc,11,-O3,15984,15984,15984.0
LXKD,LXKD1.c,gcc,11,-Os,15984,15984,15984.0
LXKD,LXKD1.c,gcc,11,-Ofast,17496,17496,17496.0
LXKD,LXKD1.c,gcc,12,-O0,15984,15984,15984.0
LXKD,LXKD1.c,gcc,12,-O1,15984,15984,15984.0
LXKD,LXKD1.c,gcc,12,-O2,15984,15984,15984.0
LXKD,LXKD1.c,gcc,12,-O3,15984,15984,15984.0
LXKD,LXKD1.c,gcc,12,-Os,15984,15984,15984.0
LXKD,LXKD1.c,gcc,12,-Ofast,17496,17496,17496.0
LXKD,LXKD2.c,gcc,9,-O0,15984,15984,15984.0
LXKD,LXKD2.c,gcc,9,-O1,15992,15992,15992.0
LXKD,LXKD2.c,gcc,9,-O2,15992,15992,15992.0
LXKD,LXKD2.c,gcc,9,-O3,15992,15992,15992.0
LXKD,LXKD2.c,gcc,9,-Os,15992,15992,15992.0
LXKD,LXKD2.c,gcc,9,-Ofast,17400,17400,17400.0
LXKD,LXKD2.c,gcc,10,-O0,15984,15984,15984.0
LXKD,LXKD2.c,gcc,10,-O1,15984,15984,15984.0
LXKD,LXKD2.c,gcc,10,-O2,15984,15984,15984.0
LXKD,LXKD2.c,gcc,10,-O3,15984,15984,15984.0
LXKD,LXKD2.c,gcc,10,-Os,15984,15984,15984.0
LXKD,LXKD2.c,gcc,10,-Ofast,17408,17408,17408.0
LXKD,LXKD2.c,gcc,11,-O0,15984,15984,15984.0
LXKD,LXKD2.c,gcc,11,-O1,15984,15984,15984.0
LXKD,LXKD2.c,gcc,11,-O2,15984,15984,15984.0
LXKD,LXKD2.c,gcc,11,-O3,15984,15984,15984.0
LXKD,LXKD2.c,gcc,11,-Os,15984,15984,15984.0
LXKD,LXKD2.c,gcc,11,-Ofast,17496,17496,17496.0
LXKD,LXKD2.c,gcc,12,-O0,15984,15984,15984.0
LXKD,LXKD2.c,gcc,12,-O1,15984,15984,15984.0
LXKD,LXKD2.c,gcc,12,-O2,15984,15984,15984.0
LXKD,LXKD2.c,gcc,12,-O3,15984,15984,15984.0
LXKD,LXKD2.c,gcc,12,-Os,15984,15984,15984.0
LXKD,LXKD2.c,gcc,12,-Ofast,17496,17496,17496.0
LXKD,LXKD3.c,gcc,9,-O0,15984,15984,15984.0
LXKD,LXKD3.c,gcc,9,-O1,15992,15992,15992.0
LXKD,LXKD3.c,gcc,9,-O2,15992,15992,15992.0
LXKD,LXKD3.c,gcc,9,-O3,15992,15992,15992.0
LXKD,LXKD3.c,gcc,9,-Os,15992,15992,15992.0
LXKD,LXKD3.c,gcc,9,-Ofast,17400,17400,17400.0
LXKD,LXKD3.c,gcc,10,-O0,15984,15984,15984.0
LXKD,LXKD3.c,gcc,10,-O1,15984,15984,15984.0
LXKD,LXKD3.c,gcc,10,-O2,15984,15984,15984.0
LXKD,LXKD3.c,gcc,10,-O3,15984,15984,15984.0
LXKD,LXKD3.c,gcc,10,-Os,15984,15984,15984.0
LXKD,LXKD3.c,gcc,10,-Ofast,17408,17408,17408.0
LXKD,LXKD3.c,gcc,11,-O0,15984,15984,15984.0
LXKD,LXKD3.c,gcc,11,-O1,15984,15984,15984.0
LXKD,LXKD3.c,gcc,11,-O2,15984,15984,15984.0
LXKD,LXKD3.c,gcc,11,-O3,15984,15984,15984.0
LXKD,LXKD3.c,gcc,11,-Os,15984,15984,15984.0
LXKD,LXKD3.c,gcc,11,-Ofast,17496,17496,17496.0
LXKD,LXKD3.c,gcc,12,-O0,15984,15984,15984.0
LXKD,LXKD3.c,gcc,12,-O1,15984,15984,15984.0
LXKD,LXKD3.c,gcc,12,-O2,15984,15984,15984.0
LXKD,LXKD3.c,gcc,12,-O3,15984,15984,15984.0
LXKD,LXKD3.c,gcc,12,-Os,15984,15984,15984.0
LXKD,LXKD3.c,gcc,12,-Ofast,17496,17496,17496.0
BRAM,BRAM1.c,gcc,9,-O0,15984,15984,15984.0
BRAM,BRAM1.c,gcc,9,-O1,15992,15992,15992.0
BRAM,BRAM1.c,gcc,9,-O2,15992,15992,15992.0
BRAM,BRAM1.c,gcc,9,-O3,15992,15992,15992.0
BRAM,BRAM1.c,gcc,9,-Os,15992,15992,15992.0
BRAM,BRAM1.c,gcc,9,-Ofast,17400,17400,17400.0
BRAM,BRAM1.c,gcc,10,-O0,15984,15984,15984.0
BRAM,BRAM1.c,gcc,10,-O1,15984,15984,15984.0
BRAM,BRAM1.c,gcc,10,-O2,15984,15984,15984.0
BRAM,BRAM1.c,gcc,10,-O3,15984,15984,15984.0
BRAM,BRAM1.c,gcc,10,-Os,15984,15984,15984.0
BRAM,BRAM1.c,gcc,10,-Ofast,17408,17408,17408.0
BRAM,BRAM1.c,gcc,11,-O0,15984,15984,15984.0
BRAM,BRAM1.c,gcc,11,-O1,15984,15984,15984.0
BRAM,BRAM1.c,gcc,11,-O2,15984,15984,15984.0
BRAM,BRAM1.c,gcc,11,-O3,15984,15984,15984.0
BRAM,BRAM1.c,gcc,11,-Os,15984,15984,15984.0
BRAM,BRAM1.c,gcc,11,-Ofast,17496,17496,17496.0
BRAM,BRAM1.c,gcc,12,-O0,15984,15984,15984.0
BRAM,BRAM1.c,gcc,12,-O1,15984,15984,15984.0
BRAM,BRAM1.c,gcc,12,-O2,15984,15984,15984.0
BRAM,BRAM1.c,gcc,12,-O3,15984,15984,15984.0
BRAM,BRAM1.c,gcc,12,-Os,15984,15984,15984.0
BRAM,BRAM1.c,gcc,12,-Ofast,17496,17496,17496.0
BRAM,BRAM2.c,gcc,9,-O0,15984,15984,15984.0
BRAM,BRAM2.c,gcc,9,-O1,15992,15992,15992.0
BRAM,BRAM2.c,gcc,9,-O2,15992,15992,15992.0
BRAM,BRAM2.c,gcc,9,-O3,15992,15992,15992.0
BRAM,BRAM2.c,gcc,9,-Os,15992,15992,15992.0
BRAM,BRAM2.c,gcc,9,-Ofast,17400,17400,17400.0
BRAM,BRAM2.c,gcc,10,-O0,15984,15984,15984.0
BRAM,BRAM2.c,gcc,10,-O1,15984,15984,15984.0
BRAM,BRAM2.c,gcc,10,-O2,15984,15984,15984.0
BRAM,BRAM2.c,gcc,10,-O3,15984,15984,15984.0
BRAM,BRAM2.c,gcc,10,-Os,15984,15984,15984.0
BRAM,BRAM2.c,gcc,10,-Ofast,17408,17408,17408.0
BRAM,BRAM2.c,gcc,11,-O0,15984,15984,15984.0
BRAM,BRAM2.c,gcc,11,-O1,15984,15984,15984.0
BRAM,BRAM2.c,gcc,11,-O2,15984,15984,15984.0
BRAM,BRAM2.c,gcc,11,-O3,15984,15984,15984.0
BRAM,BRAM2.c,gcc,11,-Os,15984,15984,15984.0
BRAM,BRAM2.c,gcc,11,-Ofast,17496,17496,17496.0
BRAM,BRAM2.c,gcc,12,-O0,15984,15984,15984.0
BRAM,BRAM2.c,gcc,12,-O1,15984,15984,15984.0
BRAM,BRAM2.c,gcc,12,-O2,15984,15984,15984.0
BRAM,BRAM2.c,gcc,12,-O3,15984,15984,15984.0
BRAM,BRAM2.c,gcc,12,-Os,15984,15984,15984.0
BRAM,BRAM2.c,gcc,12,-Ofast,17496,17496,17496.0
BRAM,BRAM3.c,gcc,9,-O0,15984,15984,15984.0
BRAM,BRAM3.c,gcc,9,-O1,15992,15992,15992.0
BRAM,BRAM3.c,gcc,9,-O2,15992,15992,15992.0
BRAM,BRAM3.c,gcc,9,-O3,15992,15992,15992.0
BRAM,BRAM3.c,gcc,9,-Os,15992,15992,15992.0
BRAM,BRAM3.c,gcc,9,-Ofast,17400,17400,17400.0
BRAM,BRAM3.c,gcc,10,-O0,15984,15984,15984.0
BRAM,BRAM3.c,gcc,10,-O1,15984,15984,15984.0
BRAM,BRAM3.c,gcc,10,-O2,15984,15984,15984.0
BRAM,BRAM3.c,gcc,10,-O3,15984,15984,15984.0
BRAM,BRAM3.c,gcc,10,-Os,15984,15984,15984.0
BRAM,BRAM3.c,gcc,10,-Ofast,17408,17408,17408.0
BRAM,BRAM3.c,gcc,11,-O0,15984,15984,15984.0
BRAM,BRAM3.c,gcc,11,-O1,15984,15984,15984.0
BRAM,BRAM3.c,gcc,11,-O2,15984,15984,15984.0
BRAM,BRAM3.c,gcc,11,-O3,15984,15984,15984.0
BRAM,BRAM3.c,gcc,11,-Os,15984,15984,15984.0
BRAM,BRAM3.c,gcc,11,-Ofast,17496,17496,17496.0
BRAM,BRAM3.c,gcc,12,-O0,15984,15984,15984.0
BRAM,BRAM3.c,gcc,12,-O1,15984,15984,15984.0
BRAM,BRAM3.c,gcc,12,-O2,15984,15984,15984.0
BRAM,BRAM3.c,gcc,12,-O3,15984,15984,15984.0
BRAM,BRAM3.c,gcc,12,-Os,15984,15984,15984.0
BRAM,BRAM3.c,gcc,12,-Ofast,17496,17496,17496.0
BRAM,BRAM4.c,gcc,9,-O0,15984,15984,15984.0
BRAM,BRAM4.c,gcc,9,-O1,15992,15992,15992.0
BRAM,BRAM4.c,gcc,9,-O2,15992,15992,15992.0
BRAM,BRAM4.c,gcc,9,-O3,15992,15992,15992.0
BRAM,BRAM4.c,gcc,9,-Os,15992,15992,15992.0
BRAM,BRAM4.c,gcc,9,-Ofast,17400,17400,17400.0
BRAM,BRAM4.c,gcc,10,-O0,15984,15984,15984.0
BRAM,BRAM4.c,gcc,10,-O1,15984,15984,15984.0
BRAM,BRAM4.c,gcc,10,-O2,15984,15984,15984.0
BRAM,BRAM4.c,gcc,10,-O3,15984,15984,15984.0
BRAM,BRAM4.c,gcc,10,-Os,15984,15984,15984.0
BRAM,BRAM4.c,gcc,10,-Ofast,17408,17408,17408.0
BRAM,BRAM4.c,gcc,11,-O0,15984,15984,15984.0
BRAM,BRAM4.c,gcc,11,-O1,15984,15984,15984.0
BRAM,BRAM4.c,gcc,11,-O2,15984,15984,15984.0
BRAM,BRAM4.c,gcc,11,-O3,15984,15984,15984.0
BRAM,BRAM4.c,gcc,11,-Os,15984,15984,15984.0
BRAM,BRAM4.c,gcc,11,-Ofast,17496,17496,17496.0
BRAM,BRAM4.c,gcc,12,-O0,15984,15984,15984.0
BRAM,BRAM4.c,gcc,12,-O1,15984,15984,15984.0
BRAM,BRAM4.c,gcc,12,-O2,15984,15984,15984.0
BRAM,BRAM4.c,gcc,12,-O3,15984,15984,15984.0
BRAM,BRAM4.c,gcc,12,-Os,15984,15984,15984.0
BRAM,BRAM4.c,gcc,12,-Ofast,17496,17496,17496.0
BRAM,BRAM5.c,gcc,9,-O0,15984,15984,15984.0
BRAM,BRAM5.c,gcc,9,-O1,15992,15992,15992.0
BRAM,BRAM5.c,gcc,9,-O2,15992,15992,15992.0
BRAM,BRAM5.c,gcc,9,-O3,15992,15992,15992.0
BRAM,BRAM5.c,gcc,9,-Os,15992,15992,15992.0
BRAM,BRAM5.c,gcc,9,-Ofast,17400,17400,17400.0
BRAM,BRAM5.c,gcc,10,-O0,15984,15984,15984.0
BRAM,BRAM5.c,gcc,10,-O1,15984,15984,15984.0
BRAM,BRAM5.c,gcc,10,-O2,15984,15984,15984.0
BRAM,BRAM5.c,gcc,10,-O3,15984,15984,15984.0
BRAM,BRAM5.c,gcc,10,-Os,15984,15984,15984.0
BRAM,BRAM5.c,gcc,10,-Ofast,17408,17408,17408.0
BRAM,BRAM5.c,gcc,11,-O0,15984,15984,15984.0
BRAM,BRAM5.c,gcc,11,-O1,15984,15984,15984.0
BRAM,BRAM5.c,gcc,11,-O2,15984,15984,15984.0
BRAM,BRAM5.c,gcc,11,-O3,15984,15984,15984.0
BRAM,BRAM5.c,gcc,11,-Os,15984,15984,15984.0
BRAM,BRAM5.c,gcc,11,-Ofast,17496,17496,17496.0
BRAM,BRAM5.c,gcc,12,-O0,15984,15984,15984.0
BRAM,BRAM5.c,gcc,12,-O1,15984,15984,15984.0
BRAM,BRAM5.c,gcc,12,-O2,15984,15984,15984.0
BRAM,BRAM5.c,gcc,12,-O3,15984,15984,15984.0
BRAM,BRAM5.c,gcc,12,-Os,15984,15984,15984.0
BRAM,BRAM5.c,gcc,12,-Ofast,17496,17496,17496.0
BRAM,BRAM6.c,gcc,9,-O0,15984,15984,15984.0
BRAM,BRAM6.c,gcc,9,-O1,15992,15992,15992.0
BRAM,BRAM6.c,gcc,9,-O2,15992,15992,15992.0
BRAM,BRAM6.c,gcc,9,-O3,15992,15992,15992.0
BRAM,BRAM6.c,gcc,9,-Os,15992,15992,15992.0
BRAM,BRAM6.c,gcc,9,-Ofast,17400,17400,17400.0
BRAM,BRAM6.c,gcc,10,-O0,15984,15984,15984.0
BRAM,BRAM6.c,gcc,10,-O1,15984,15984,15984.0
BRAM,BRAM6.c,gcc,10,-O2,15984,15984,15984.0
BRAM,BRAM6.c,gcc,10,-O3,15984,15984,15984.0
BRAM,BRAM6.c,gcc,10,-Os,15984,15984,15984.0
BRAM,BRAM6.c,gcc,10,-Ofast,17408,17408,17408.0
BRAM,BRAM6.c,gcc,11,-O0,15984,15984,15984.0
BRAM,BRAM6.c,gcc,11,-O1,15984,15984,15984.0
BRAM,BRAM6.c,gcc,11,-O2,15984,15984,15984.0
BRAM,BRAM6.c,gcc,11,-O3,15984,15984,15984.0
BRAM,BRAM6.c,gcc,11,-Os,15984,15984,15984.0
BRAM,BRAM6.c,gcc,11,-Ofast,17496,17496,17496.0
BRAM,BRAM6.c,gcc,12,-O0,15984,15984,15984.0
BRAM,BRAM6.c,gcc,12,-O1,15984,15984,15984.0
BRAM,BRAM6.c,gcc,12,-O2,15984,15984,15984.0
BRAM,BRAM6.c,gcc,12,-O3,15984,15984,15984.0
BRAM,BRAM6.c,gcc,12,-Os,15984,15984,15984.0
BRAM,BRAM6.c,gcc,12,-Ofast,17496,17496,17496.0
BRAM,BRAM7.c,gcc,9,-O0,15984,15984,15984.0
BRAM,BRAM7.c,gcc,9,-O1,15992,15992,15992.0
BRAM,BRAM7.c,gcc,9,-O2,15992,15992,15992.0
BRAM,BRAM7.c,gcc,9,-O3,15992,15992,15992.0
BRAM,BRAM7.c,gcc,9,-Os,15992,15992,15992.0
BRAM,BRAM7.c,gcc,9,-Ofast,17400,17400,17400.0
BRAM,BRAM7.c,gcc,10,-O0,15984,15984,15984.0
BRAM,BRAM7.c,gcc,10,-O1,15984,15984,15984.0
BRAM,BRAM7.c,gcc,10,-O2,15984,15984,15984.0
BRAM,BRAM7.c,gcc,10,-O3,15984,15984,15984.0
BRAM,BRAM7.c,gcc,10,-Os,15984,15984,15984.0
BRAM,BRAM7.c,gcc,10,-Ofast,17408,17408,17408.0
BRAM,BRAM7.c,gcc,11,-O0,15984,15984,15984.0
BRAM,BRAM7.c,gcc,11,-O1,15984,15984,15984.0
BRAM,BRAM7.c,gcc,11,-O2,15984,15984,15984.0
BRAM,BRAM7.c,gcc,11,-O3,15984,15984,15984.0
BRAM,BRAM7.c,gcc,11,-Os,15984,15984,15984.0
BRAM,BRAM7.c,gcc,11,-Ofast,17496,17496,17496.0
BRAM,BRAM7.c,gcc,12,-O0,15984,15984,15984.0
BRAM,BRAM7.c,gcc,12,-O1,15984,15984,15984.0
BRAM,BRAM7.c,gcc,12,-O2,15984,15984,15984.0
